subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_104	 1	 2	 01	 1	 1	 2.027722e+00	 2058.jpg	 2063.jpg	 18	 8	 0	 y	 1	 1	 713.17	 0.66	 0.80	 3.231193e+00	 
MRI_faces_104	 1	 2	 01	 1	 2	 6.028478e+00	 1145.jpg	 2058.jpg	 11	 18	 1	 y	 1	 0	 874.41	 0.75	 0.66	 7.396738e+00	 
MRI_faces_104	 1	 2	 01	 1	 3	 9.028971e+00	 1210.jpg	 2181.jpg	 47	 46	 0	 b	 2	 0	 966.94	 0.28	 0.30	 1.047982e+01	 
MRI_faces_104	 1	 2	 01	 1	 4	 1.401335e+01	 1130.jpg	 1145.jpg	 13	 11	 0	 y	 1	 1	 991.55	 0.74	 0.75	 1.551359e+01	 
MRI_faces_104	 1	 2	 01	 1	 5	 1.701371e+01	 1210.jpg	 2053.jpg	 47	 54	 0	 b	 2	 0	 906.19	 0.28	 0.19	 1.843072e+01	 
MRI_faces_104	 1	 2	 01	 1	 6	 2.001685e+01	 1202.jpg	 1145.jpg	 15	 11	 0	 b	 1	 0	 675.08	 0.69	 0.75	 2.119797e+01	 
MRI_faces_104	 1	 2	 01	 1	 7	 3.401676e+01	 1019.jpg	 1246.jpg	 12	 9	 0	 y	 1	 1	 839.16	 0.75	 0.80	 3.536715e+01	 
MRI_faces_104	 1	 2	 01	 1	 8	 3.801743e+01	 2053.jpg	 2041.jpg	 54	 53	 1	 b	 2	 1	 546.49	 0.19	 0.20	 3.906771e+01	 
MRI_faces_104	 1	 2	 01	 1	 9	 4.201810e+01	 1019.jpg	 2063.jpg	 12	 8	 0	 y	 1	 1	 421.81	 0.75	 0.80	 4.294728e+01	 
MRI_faces_104	 1	 2	 01	 1	 10	 4.501872e+01	 2125.jpg	 1017.jpg	 51	 44	 1	 b	 2	 1	 496.19	 0.22	 0.37	 4.601891e+01	 
MRI_faces_104	 1	 2	 01	 1	 11	 4.801912e+01	 1210.jpg	 1226.jpg	 47	 49	 0	 y	 2	 1	 500.81	 0.28	 0.24	 4.901941e+01	 
MRI_faces_104	 1	 2	 01	 1	 12	 5.302007e+01	 2181.jpg	 2155.jpg	 46	 52	 1	 y	 2	 0	 605.81	 0.30	 0.21	 5.413066e+01	 
MRI_faces_104	 1	 2	 01	 1	 13	 5.602036e+01	 2063.jpg	 1202.jpg	 8	 15	 1	 b	 1	 1	 588.57	 0.80	 0.69	 5.711415e+01	 
MRI_faces_104	 1	 2	 01	 1	 14	 6.602229e+01	 2164.jpg	 2053.jpg	 45	 54	 0	 b	 2	 0	 855.61	 0.33	 0.19	 6.738090e+01	 
MRI_faces_104	 1	 2	 01	 1	 15	 7.202332e+01	 1027.jpg	 2164.jpg	 48	 45	 1	 y	 2	 0	 605.61	 0.28	 0.33	 7.313081e+01	 
MRI_faces_104	 1	 2	 01	 1	 16	 7.502382e+01	 1019.jpg	 2110.jpg	 12	 14	 0	 y	 1	 1	 741.08	 0.75	 0.69	 7.626448e+01	 
MRI_faces_104	 1	 2	 01	 1	 17	 7.902457e+01	 1210.jpg	 1027.jpg	 47	 48	 0	 y	 2	 1	 621.33	 0.28	 0.28	 8.014782e+01	 
MRI_faces_104	 1	 2	 01	 1	 18	 8.402551e+01	 2153.jpg	 2058.jpg	 17	 18	 1	 b	 1	 1	 640.42	 0.67	 0.66	 8.516464e+01	 
MRI_faces_104	 1	 2	 01	 1	 19	 9.102668e+01	 1019.jpg	 1145.jpg	 12	 11	 0	 b	 1	 0	 722.23	 0.75	 0.75	 9.224806e+01	 
MRI_faces_104	 1	 2	 01	 1	 20	 9.602751e+01	 1017.jpg	 1226.jpg	 44	 49	 0	 y	 2	 1	 893.40	 0.37	 0.24	 9.741465e+01	 
MRI_faces_104	 1	 2	 01	 1	 21	 9.902803e+01	 2149.jpg	 1255.jpg	 55	 5	 0	 b	 4	 0	 871.88	 0.18	 0.82	 1.003980e+02	 
MRI_faces_104	 1	 2	 01	 1	 22	 1.050147e+02	 2015.jpg	 2248.jpg	 16	 7	 1	 b	 1	 1	 890.13	 0.67	 0.80	 1.064149e+02	 
MRI_faces_104	 1	 2	 01	 1	 23	 1.090148e+02	 2041.jpg	 1027.jpg	 53	 48	 0	 y	 2	 1	 873.14	 0.20	 0.28	 1.103982e+02	 
MRI_faces_104	 1	 2	 01	 1	 24	 1.210152e+02	 2181.jpg	 2041.jpg	 46	 53	 1	 b	 2	 1	 806.69	 0.30	 0.20	 1.223323e+02	 
MRI_faces_104	 1	 2	 01	 1	 25	 1.240182e+02	 2209.jpg	 2125.jpg	 50	 51	 0	 b	 2	 0	 960.73	 0.22	 0.22	 1.254828e+02	 
MRI_faces_104	 1	 2	 01	 1	 26	 1.270163e+02	 1262.jpg	 2041.jpg	 43	 53	 1	 y	 2	 0	 891.60	 0.37	 0.20	 1.284168e+02	 
MRI_faces_104	 1	 2	 01	 1	 27	 1.310169e+02	 2125.jpg	 2164.jpg	 51	 45	 1	 y	 2	 0	 1028.01	 0.22	 0.33	 1.325507e+02	 
MRI_faces_104	 1	 2	 01	 1	 28	 1.370180e+02	 2125.jpg	 2155.jpg	 51	 52	 1	 y	 2	 0	 1023.85	 0.22	 0.21	 1.385517e+02	 
MRI_faces_104	 1	 2	 01	 1	 29	 1.400187e+02	 2248.jpg	 2110.jpg	 7	 14	 0	 y	 1	 1	 1001.26	 0.80	 0.69	 1.415189e+02	 
MRI_faces_104	 1	 2	 01	 1	 30	 1.490201e+02	 2015.jpg	 1031.jpg	 16	 10	 1	 b	 1	 1	 594.84	 0.67	 0.76	 1.501204e+02	 
MRI_faces_104	 1	 2	 01	 1	 31	 1.530208e+02	 2181.jpg	 2164.jpg	 46	 45	 1	 y	 2	 0	 905.08	 0.30	 0.33	 1.544321e+02	 
MRI_faces_104	 1	 2	 01	 1	 32	 1.570215e+02	 1031.jpg	 2063.jpg	 10	 8	 0	 b	 1	 0	 786.45	 0.76	 0.80	 1.583052e+02	 
MRI_faces_104	 1	 2	 01	 1	 33	 1.600220e+02	 2015.jpg	 2058.jpg	 16	 18	 1	 b	 1	 1	 876.92	 0.67	 0.66	 1.614057e+02	 
MRI_faces_104	 1	 2	 01	 1	 34	 1.630226e+02	 1262.jpg	 2209.jpg	 43	 50	 1	 y	 2	 0	 1115.32	 0.37	 0.22	 1.646396e+02	 
MRI_faces_104	 1	 2	 01	 1	 35	 1.730243e+02	 2149.jpg	 1216.jpg	 55	 6	 0	 y	 4	 1	 892.62	 0.18	 0.81	 1.744157e+02	 
MRI_faces_104	 1	 2	 01	 1	 36	 1.770250e+02	 2063.jpg	 2248.jpg	 8	 7	 1	 b	 1	 1	 1009.88	 0.80	 0.80	 1.785325e+02	 
MRI_faces_104	 1	 2	 01	 1	 37	 1.850264e+02	 2110.jpg	 1202.jpg	 14	 15	 1	 b	 1	 1	 741.59	 0.69	 0.69	 1.862659e+02	 
MRI_faces_104	 1	 2	 01	 1	 38	 1.880269e+02	 1145.jpg	 2248.jpg	 11	 7	 1	 y	 1	 0	 837.97	 0.75	 0.80	 1.893659e+02	 
