subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_faces_146	2	3	1027.jpg	48	1	1	2	3.007401e-02	2	1.991588e+00	1	4	2.566181e+00	4	1.727470e+00	
MRI_faces_146	2	2	1019.jpg	54	2	1	1	5.853295e+00	1	1.680364e+00	1	3	8.072477e+00	3	1.717183e+00	
MRI_faces_146	2	19	2149.jpg	45	3	1	1	1.134285e+01	1	1.278836e+00	0	4	1.316148e+01	4	2.468187e+00	
MRI_faces_146	2	53	6213.jpg	0	4	0	5	1.718264e+01	5	1.751021e+00	0	5	1.946854e+01	5	1.409116e+00	
MRI_faces_146	2	49	6124.jpg	0	5	0	5	2.243853e+01	5	3.471121e+00	0	5	2.644295e+01	5	1.043125e+00	
MRI_faces_146	2	10	1262.jpg	51	6	1	1	2.904592e+01	1	1.527744e+00	1	2	3.111490e+01	2	1.282795e+00	
MRI_faces_146	2	23	2194.jpg	53	7	1	1	3.395148e+01	1	1.030207e+00	0	3	3.551949e+01	3	2.238191e+00	
MRI_faces_146	2	7	1183.jpg	44	8	1	1	3.930740e+01	1	1.186261e+00	0	4	4.102604e+01	4	2.259614e+00	
MRI_faces_146	2	41	5228.jpg	0	9	0	5	4.484697e+01	5	1.366687e+00	0	5	4.674909e+01	5	1.177739e+00	
MRI_faces_146	2	46	6042.jpg	0	10	0	5	4.948550e+01	5	1.144164e+00	0	5	5.117069e+01	5	7.309740e-01	
MRI_faces_146	2	13	2045.jpg	49	11	1	1	5.345660e+01	1	1.485068e+00	1	2	5.547558e+01	2	4.980879e-01	
MRI_faces_146	2	17	2110.jpg	55	12	1	1	5.752784e+01	1	1.135199e+00	0	4	5.919641e+01	4	1.538358e+00	
MRI_faces_146	2	12	2041.jpg	17	13	1	1	6.228323e+01	1	1.026439e+00	1	4	6.385159e+01	4	9.540744e-01	
MRI_faces_146	2	30	5028.jpg	0	14	0	5	6.635456e+01	5	1.539099e+00	0	5	6.842336e+01	5	9.983072e-01	
MRI_faces_146	2	4	1080.jpg	13	15	1	1	7.097624e+01	1	1.605430e+00	0	4	7.311198e+01	4	8.536739e-01	
MRI_faces_146	2	32	5057.jpg	0	16	0	5	7.551476e+01	5	1.410933e+00	0	5	7.746692e+01	5	3.867557e-01	
MRI_faces_146	2	8	1210.jpg	46	17	1	1	7.940236e+01	1	1.131346e+00	1	4	8.107093e+01	4	9.667268e-01	
MRI_faces_146	2	21	2155.jpg	43	18	1	1	8.359057e+01	1	8.070850e-01	1	3	8.494191e+01	3	8.477579e-01	
MRI_faces_146	2	6	1150.jpg	56	19	1	1	8.734466e+01	1	1.717004e+00	0	5	8.959721e+01	5	1.584446e+00	
MRI_faces_146	2	47	6054.jpg	0	20	0	5	9.273396e+01	5	1.183732e+00	0	5	9.445259e+01	5	1.825071e+00	
MRI_faces_146	2	45	6036.jpg	0	21	0	5	9.783977e+01	5	1.789885e+00	0	5	1.001590e+02	5	3.106306e-01	
MRI_faces_146	2	43	6008.jpg	0	22	0	5	1.020278e+02	5	7.618734e-01	0	5	1.033293e+02	5	3.163932e-01	
MRI_faces_146	2	51	6190.jpg	0	23	0	4	1.051980e+02	4	2.303637e+00	0	5	1.080345e+02	5	2.991738e-01	
MRI_faces_146	2	54	6217.jpg	0	24	0	5	1.098866e+02	5	9.030538e-01	0	5	1.113216e+02	5	2.520255e-01	
MRI_faces_146	2	44	6016.jpg	0	25	0	5	1.131236e+02	5	1.322082e+00	0	5	1.149756e+02	5	3.420884e-01	
MRI_faces_146	2	1	1013.jpg	47	26	1	1	1.168778e+02	1	1.463872e+00	0	2	1.188800e+02	2	4.376366e-01	
MRI_faces_146	2	36	5144.jpg	0	27	0	4	1.208656e+02	4	3.316045e+00	0	5	1.247199e+02	5	6.457568e-01	
MRI_faces_146	2	16	2094.jpg	52	28	1	1	1.269224e+02	1	1.019265e+00	0	2	1.284741e+02	2	3.475278e-01	
MRI_faces_146	2	31	5049.jpg	0	29	0	5	1.303930e+02	5	1.668659e+00	0	5	1.325954e+02	5	2.743193e-01	
MRI_faces_146	2	42	5254.jpg	0	30	0	5	1.344308e+02	5	9.268917e-01	0	5	1.358991e+02	5	3.465329e-01	
MRI_faces_146	2	38	5182.jpg	0	31	0	5	1.378013e+02	5	6.044045e-01	0	5	1.389358e+02	5	2.778438e-01	
MRI_faces_146	2	14	2058.jpg	12	32	1	1	1.407713e+02	1	1.442351e+00	0	3	1.427568e+02	3	2.080896e+00	
MRI_faces_146	2	27	2240.jpg	9	33	1	1	1.463941e+02	1	1.011515e+00	1	3	1.479460e+02	3	1.067673e+00	
MRI_faces_146	2	9	1255.jpg	18	34	1	1	1.505656e+02	1	1.128057e+00	0	2	1.522340e+02	2	4.516711e-01	
MRI_faces_146	2	5	1127.jpg	50	35	1	1	1.542364e+02	1	8.093008e-01	0	1	1.555878e+02	1	2.818454e-01	
MRI_faces_146	2	40	5220.jpg	0	36	0	5	1.574232e+02	5	1.438451e+00	0	5	1.593921e+02	5	2.696093e-01	
MRI_faces_146	2	20	2153.jpg	8	37	1	1	1.612108e+02	1	1.058816e+00	1	3	1.628126e+02	3	6.330387e-01	
MRI_faces_146	2	29	5009.jpg	0	38	0	5	1.649985e+02	5	8.711567e-01	0	5	1.664000e+02	5	5.656704e-01	
MRI_faces_146	2	55	6221.jpg	0	39	0	5	1.685190e+02	5	7.346792e-01	0	5	1.697872e+02	5	2.904717e-01	
MRI_faces_146	2	15	2089.jpg	6	40	1	1	1.716392e+02	1	1.422533e+00	0	4	1.736080e+02	4	9.336447e-01	
MRI_faces_146	2	26	2229.jpg	5	41	1	1	1.760941e+02	1	1.575540e+00	0	4	1.782133e+02	4	4.563376e-01	
