trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0437,Flag.avi,none,none,TRUE
18,17.046,Discs.avi,none,none,TRUE
19,18.0419,Toilet.avi,none,none,TRUE
20,19.0419,Opener.avi,none,none,TRUE
21,20.0418,StopWatch.avi,none,none,TRUE
22,21.0419,Leaves.avi,none,none,TRUE
23,22.0418,Leaves.avi,0.56748,b,TRUE
24,23.0418,Water.avi,none,none,TRUE
25,24.0419,RecPlayer.avi,none,none,TRUE
26,25.0419,Tire.avi,none,none,TRUE
27,26.0419,Candle.avi,none,none,TRUE
28,27.0418,Candle.avi,0.4926,b,TRUE
29,28.0418,Globe.avi,none,none,TRUE
30,29.0419,Tennis.avi,none,none,TRUE
31,30.0419,Coffee.avi,none,none,TRUE
32,31.0418,Fan.avi,none,none,TRUE
33,32.0488,Candle.avi,none,none,TRUE
34,33.0703,Flag.avi,none,none,TRUE
35,34.0488,Globe.avi,none,none,TRUE
36,35.0488,Globe.avi,0.48607,b,TRUE
37,36.0488,StopWatch.avi,none,none,TRUE
38,37.0482,Coffee.avi,none,none,TRUE
39,38.0488,RecPlayer.avi,none,none,TRUE
40,39.0489,Discs.avi,none,none,TRUE
41,40.0488,Water.avi,none,none,TRUE
42,41.0488,Opener.avi,none,none,TRUE
43,42.0488,Leaves.avi,none,none,TRUE
44,43.0489,Leaves.avi,0.52061,b,TRUE
45,44.0488,Fan.avi,none,none,TRUE
46,45.0487,Toilet.avi,none,none,TRUE
47,46.0488,Tire.avi,none,none,TRUE
48,47.0488,Tennis.avi,none,none,TRUE
49,48.0531,MVI_0931_new.avi,none,none,TRUE
50,49.0742,MVI_0915_new.avi,none,none,TRUE
51,50.0545,MVI_0936_new.avi,none,none,TRUE
52,51.0546,MVI_0917_new.avi,none,none,TRUE
53,52.0546,MVI_0929_new.avi,none,none,TRUE
54,53.0545,MVI_0922_new.avi,none,none,TRUE
55,54.0545,MVI_0934_new.avi,none,none,TRUE
56,55.0546,MVI_0930_new.avi,none,none,TRUE
57,56.0545,MVI_0919_new.avi,none,none,TRUE
58,57.0545,MVI_0932_new.avi,none,none,TRUE
59,58.0545,MVI_0932_new.avi,0.66137,b,TRUE
60,59.0545,MVI_0921_new.avi,none,none,TRUE
61,60.0545,MVI_0937_new.avi,none,none,TRUE
62,61.0546,MVI_0937_new.avi,0.70147,b,TRUE
63,62.0544,MVI_0920_new.avi,none,none,TRUE
64,63.0545,MVI_0935_new.avi,none,none,TRUE
65,64.0592,MVI_0936_new.avi,none,none,TRUE
66,65.0825,MVI_0929_new.avi,none,none,TRUE
67,66.0606,MVI_0934_new.avi,none,none,TRUE
68,67.0606,MVI_0921_new.avi,none,none,TRUE
69,68.0601,MVI_0921_new.avi,0.66423,b,TRUE
70,69.0606,MVI_0915_new.avi,none,none,TRUE
71,70.0606,MVI_0931_new.avi,none,none,TRUE
72,71.0606,MVI_0919_new.avi,none,none,TRUE
73,72.0601,MVI_0922_new.avi,none,none,TRUE
74,73.0607,MVI_0935_new.avi,none,none,TRUE
75,74.0606,MVI_0917_new.avi,none,none,TRUE
76,75.0606,MVI_0937_new.avi,none,none,TRUE
77,76.0603,MVI_0937_new.avi,0.78578,b,TRUE
78,77.0606,MVI_0932_new.avi,none,none,TRUE
