subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
MRI_faces_140	 2	 4	 2063.jpg	 1.242237e+02	 11	 9.050040e+02	 110	 7.169580e+02	 98	 1.252406e+02	 733.34	 716.67	 14.00	 41	 0.66	 
MRI_faces_140	 2	 4	 1052.jpg	 1.262138e+02	 24	 999000	 240	 999000	 999	 1.272305e+02	 733.34	 716.67	 52.00	 9	 0.25	 
MRI_faces_140	 2	 4	 2094.jpg	 1.292139e+02	 12	 999000	 120	 999000	 999	 1.302304e+02	 733.34	 716.67	 13.00	 43	 0.67	 
MRI_faces_140	 2	 4	 1130.jpg	 1.322141e+02	 22	 9.756575e+02	 220	 7.169369e+02	 98	 1.332306e+02	 733.34	 733.34	 43.00	 15	 0.37	 
MRI_faces_140	 2	 4	 2024.jpg	 1.342140e+02	 12	 999000	 120	 999000	 999	 1.352305e+02	 733.34	 733.34	 12.00	 34	 0.68	 
MRI_faces_140	 2	 4	 2039.jpg	 1.382140e+02	 11	 1.085803e+03	 1100	 7.335988e+02	 98	 1.392307e+02	 683.34	 733.34	 16.00	 35	 0.64	 
MRI_faces_140	 2	 4	 1255.jpg	 1.432141e+02	 11	 6.396760e+02	 11	 6.836110e+02	 98	 1.442307e+02	 700.00	 733.34	 9.00	 29	 0.74	 
MRI_faces_140	 2	 4	 1204.jpg	 1.452141e+02	 22	 9.206619e+02	 220	 7.336008e+02	 98	 1.462308e+02	 700.00	 750.00	 54.00	 24	 0.23	 
MRI_faces_140	 2	 4	 2155.jpg	 1.482142e+02	 22	 9.465914e+02	 220	 7.502849e+02	 98	 1.492308e+02	 700.00	 766.67	 48.00	 51	 0.29	 
MRI_faces_140	 2	 4	 2218.jpg	 1.502142e+02	 12	 999000	 120	 999000	 999	 1.512308e+02	 700.00	 766.67	 18.00	 57	 0.64	 
MRI_faces_140	 2	 4	 2041.jpg	 1.562142e+02	 11	 8.995321e+02	 110	 7.002716e+02	 98	 1.572309e+02	 716.67	 766.67	 17.00	 36	 0.64	 
MRI_faces_140	 2	 4	 1035.jpg	 1.592143e+02	 12	 999000	 120	 999000	 999	 1.602310e+02	 716.67	 766.67	 4.00	 7	 0.82	 
MRI_faces_140	 2	 4	 2125.jpg	 1.642144e+02	 12	 999000	 120	 999000	 999	 1.652310e+02	 716.67	 766.67	 3.00	 47	 0.88	 
MRI_faces_140	 2	 4	 1060.jpg	 1.662146e+02	 24	 999000	 240	 999000	 999	 1.672314e+02	 716.67	 766.67	 57.00	 10	 0.12	 
MRI_faces_140	 2	 4	 1013.jpg	 1.682148e+02	 12	 999000	 120	 999000	 999	 1.692317e+02	 716.67	 766.67	 6.00	 2	 0.80	 
