trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0375,StopWatch.avi,none,none,TRUE
18,17.0396,Tennis.avi,none,none,TRUE
19,18.0355,Coffee.avi,none,none,TRUE
20,19.0356,Coffee.avi,0.50061,b,TRUE
21,20.0356,Globe.avi,none,none,TRUE
22,21.0356,Water.avi,none,none,TRUE
23,22.0356,Toilet.avi,none,none,TRUE
24,23.0356,Fan.avi,none,none,TRUE
25,24.0355,Leaves.avi,none,none,TRUE
26,25.0356,Tire.avi,none,none,TRUE
27,26.0356,Tire.avi,0.49366,b,TRUE
28,27.0356,Candle.avi,none,none,TRUE
29,28.0355,RecPlayer.avi,none,none,TRUE
30,29.0356,Flag.avi,none,none,TRUE
31,30.0356,Discs.avi,none,none,TRUE
32,31.0356,Opener.avi,none,none,TRUE
33,32.0428,RecPlayer.avi,none,none,TRUE
34,33.0629,Tennis.avi,none,none,TRUE
35,34.0426,Globe.avi,none,none,TRUE
36,35.0427,Water.avi,none,none,TRUE
37,36.0427,Tire.avi,none,none,TRUE
38,37.0428,Tire.avi,0.58399,b,TRUE
39,38.0427,Toilet.avi,none,none,TRUE
40,39.0426,StopWatch.avi,none,none,TRUE
41,40.0426,Leaves.avi,none,none,TRUE
42,41.0427,Flag.avi,none,none,TRUE
43,42.0427,Fan.avi,none,none,TRUE
44,43.0427,Discs.avi,none,none,TRUE
45,44.0427,Opener.avi,none,none,TRUE
46,45.0427,Opener.avi,0.51737,b,TRUE
47,46.0426,Coffee.avi,none,none,TRUE
48,47.0418,Candle.avi,none,none,TRUE
49,48.0473,MVI_0936_new.avi,none,none,TRUE
50,49.0693,MVI_0937_new.avi,none,none,TRUE
51,50.0486,MVI_0932_new.avi,none,none,TRUE
52,51.0477,MVI_0932_new.avi,0.54546,b,TRUE
53,52.0478,MVI_0930_new.avi,none,none,TRUE
54,53.0478,MVI_0917_new.avi,none,none,TRUE
55,54.0487,MVI_0935_new.avi,none,none,TRUE
56,55.0478,MVI_0922_new.avi,none,none,TRUE
57,56.0487,MVI_0919_new.avi,none,none,TRUE
58,57.0478,MVI_0921_new.avi,none,none,TRUE
59,58.0486,MVI_0934_new.avi,none,none,TRUE
60,59.0487,MVI_0920_new.avi,none,none,TRUE
61,60.0487,MVI_0920_new.avi,0.61496,b,TRUE
62,61.0487,MVI_0915_new.avi,none,none,TRUE
63,62.0478,MVI_0931_new.avi,none,none,TRUE
64,63.0487,MVI_0929_new.avi,none,none,TRUE
65,64.0533,MVI_0915_new.avi,none,none,TRUE
66,65.0729,MVI_0915_new.avi,0.62077,b,TRUE
67,66.0614,MVI_0919_new.avi,none,none,TRUE
68,67.0546,MVI_0931_new.avi,none,none,TRUE
69,68.0547,MVI_0934_new.avi,none,none,TRUE
70,69.0546,MVI_0935_new.avi,none,none,TRUE
71,70.0546,MVI_0917_new.avi,none,none,TRUE
72,71.0546,MVI_0937_new.avi,none,none,TRUE
73,72.0547,MVI_0937_new.avi,0.62682,b,TRUE
74,73.0546,MVI_0936_new.avi,none,none,TRUE
75,74.0546,MVI_0921_new.avi,none,none,TRUE
76,75.0547,MVI_0929_new.avi,none,none,TRUE
77,76.0546,MVI_0922_new.avi,none,none,TRUE
78,77.0544,MVI_0930_new.avi,none,none,TRUE
