subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_faces_123	1	44	6016.jpg	0	1	0	5	2.636892e-02	5	2.118544e+00	0	5	2.679289e+00	5	9.856209e-01	
MRI_faces_123	1	28	2248.jpg	13	2	1	1	5.215520e+00	1	2.433402e+00	1	1	8.185453e+00	1	1.111508e+00	
MRI_faces_123	1	56	6249.jpg	0	3	0	5	1.085514e+01	5	1.601774e+00	0	5	1.299089e+01	5	6.980302e-01	
MRI_faces_123	1	26	2212.jpg	16	4	1	1	1.524344e+01	1	1.437475e+00	0	5	1.721225e+01	5	1.564665e+00	
MRI_faces_123	1	45	6036.jpg	0	5	0	5	2.033237e+01	5	1.228540e+00	0	5	2.210109e+01	5	8.838344e-01	
MRI_faces_123	1	3	1073.jpg	11	6	1	1	2.453710e+01	1	1.631816e+00	0	5	2.670625e+01	5	1.654669e+00	
MRI_faces_123	1	41	5228.jpg	0	7	0	5	2.990980e+01	5	1.227124e+00	0	5	3.167841e+01	5	3.385011e-01	
MRI_faces_123	1	49	6124.jpg	0	8	0	5	3.356385e+01	5	9.810724e-01	0	5	3.508231e+01	5	2.706097e-01	
MRI_faces_123	1	53	6213.jpg	0	9	0	5	3.690100e+01	5	1.115916e+00	0	5	3.855279e+01	5	3.041289e-01	
MRI_faces_123	1	35	5129.jpg	0	10	0	5	4.040485e+01	5	1.340063e+00	0	5	4.229040e+01	5	2.785252e-01	
MRI_faces_123	1	16	2058.jpg	56	11	1	2	4.412569e+01	2	8.179225e+00	0	5	5.283552e+01	5	8.373939e-01	
MRI_faces_123	1	51	6190.jpg	0	12	0	5	5.522143e+01	5	1.027488e+00	0	5	5.678988e+01	5	3.230388e-01	
MRI_faces_123	1	20	2118.jpg	18	13	1	1	5.865867e+01	1	1.470241e+00	1	1	6.066090e+01	1	5.320252e-01	
MRI_faces_123	1	1	1013.jpg	44	14	1	1	6.274661e+01	1	1.126302e+00	1	1	6.441503e+01	1	4.578905e-01	
MRI_faces_123	1	34	5115.jpg	0	15	0	5	6.643404e+01	5	2.110882e+00	0	5	6.908700e+01	5	4.019366e-01	
MRI_faces_123	1	47	6054.jpg	0	16	0	5	7.103919e+01	5	8.097224e-01	0	5	7.239075e+01	5	3.701701e-01	
MRI_faces_123	1	9	1202.jpg	5	17	1	1	7.430947e+01	1	1.859465e+00	0	5	7.671220e+01	5	8.087187e-01	
MRI_faces_123	1	29	5009.jpg	0	18	0	5	7.908147e+01	5	1.023447e+00	0	5	8.064989e+01	5	3.911719e-01	
MRI_faces_123	1	24	2181.jpg	7	19	1	1	8.260211e+01	1	1.926803e+00	1	1	8.507157e+01	1	3.453526e-01	
MRI_faces_123	1	32	5057.jpg	0	20	0	5	8.697341e+01	5	2.067506e+00	0	5	8.957664e+01	5	3.842852e-01	
MRI_faces_123	1	18	2089.jpg	10	21	1	1	9.151217e+01	1	1.272748e+00	1	1	9.333087e+01	1	2.620549e-01	
MRI_faces_123	1	6	1127.jpg	50	22	1	1	9.514946e+01	1	8.994592e-01	1	1	9.658443e+01	1	3.124907e-01	
MRI_faces_123	1	39	5207.jpg	0	23	0	5	9.845315e+01	5	3.427760e+00	0	5	1.024243e+02	5	5.685951e-01	
MRI_faces_123	1	40	5220.jpg	0	24	0	5	1.045434e+02	5	3.513502e+00	0	5	1.086146e+02	5	2.823370e-01	
MRI_faces_123	1	12	2010.jpg	12	25	1	1	1.104499e+02	1	3.230969e+00	1	1	1.142209e+02	1	3.400006e-01	
MRI_faces_123	1	5	1114.jpg	8	26	1	1	1.161230e+02	1	2.229921e+00	0	5	1.188927e+02	5	9.721742e-01	
MRI_faces_123	1	54	6217.jpg	0	27	0	5	1.214123e+02	5	8.926137e-01	0	5	1.228471e+02	5	3.137779e-01	
MRI_faces_123	1	19	2110.jpg	51	28	1	1	1.247159e+02	1	1.861007e+00	0	5	1.271186e+02	5	6.182764e-01	
MRI_faces_123	1	14	2041.jpg	52	29	1	1	1.292878e+02	1	1.521118e+00	1	1	1.313401e+02	1	2.768598e-01	
MRI_faces_123	1	8	1192.jpg	54	30	1	1	1.331754e+02	1	2.601518e+00	0	5	1.363123e+02	5	7.206902e-01	
MRI_faces_123	1	21	2125.jpg	15	31	1	1	1.385815e+02	1	2.387396e+00	1	1	1.415014e+02	1	2.674926e-01	
MRI_faces_123	1	33	5081.jpg	0	32	0	5	1.433202e+02	5	2.360761e+00	0	5	1.462234e+02	5	2.814799e-01	
MRI_faces_123	1	2	1052.jpg	55	33	1	1	1.480587e+02	1	3.462200e+00	0	5	1.520632e+02	5	1.441696e+00	
MRI_faces_123	1	30	5028.jpg	0	34	0	5	1.550667e+02	5	8.222500e-01	0	5	1.564349e+02	5	2.860406e-01	
MRI_faces_123	1	50	6154.jpg	0	35	0	5	1.582703e+02	5	1.066640e+00	0	5	1.598720e+02	5	3.209164e-01	
MRI_faces_123	1	17	2063.jpg	14	36	1	1	1.617408e+02	1	2.036121e+00	0	5	1.643103e+02	5	7.866068e-01	
MRI_faces_123	1	43	6008.jpg	0	37	0	5	1.666463e+02	5	8.506423e-01	0	5	1.680312e+02	5	2.897402e-01	
MRI_faces_123	1	4	1080.jpg	48	38	1	1	1.698832e+02	1	1.405760e+00	0	5	1.718187e+02	5	1.446192e+00	
MRI_faces_123	1	10	1246.jpg	49	39	1	1	1.748220e+02	1	1.610877e+00	0	5	1.769745e+02	5	1.026452e+00	
MRI_faces_123	1	37	5152.jpg	0	40	0	5	1.795608e+02	5	1.416096e+00	0	5	1.815129e+02	5	3.440279e-01	
MRI_faces_123	1	31	5049.jpg	0	41	0	5	1.834151e+02	5	8.098623e-01	0	5	1.847665e+02	5	2.904069e-01	
MRI_faces_123	1	42	5254.jpg	0	42	0	5	1.866187e+02	5	9.102027e-01	0	5	1.880702e+02	5	2.266742e-01	
MRI_faces_123	1	48	6111.jpg	0	43	0	5	1.898556e+02	5	7.693065e-01	0	5	1.911570e+02	5	2.759288e-01	
MRI_faces_123	1	11	1255.jpg	9	44	1	1	1.929924e+02	1	1.400523e+00	0	5	1.949279e+02	5	5.849852e-01	
MRI_faces_123	1	27	2218.jpg	46	45	1	1	1.970637e+02	1	2.353270e+00	0	4	1.999504e+02	4	5.514563e+00	
MRI_faces_123	1	7	1191.jpg	45	46	1	1	2.070245e+02	1	1.232405e+00	1	1	2.087932e+02	1	2.557216e-01	
MRI_faces_123	1	23	2155.jpg	53	47	1	1	2.105954e+02	1	1.997470e+00	1	5	2.131317e+02	5	5.252524e-01	
MRI_faces_123	1	25	2194.jpg	47	48	1	1	2.152173e+02	1	2.159567e+00	1	1	2.179204e+02	1	2.245618e-01	
MRI_faces_123	1	46	6042.jpg	0	49	0	5	2.197058e+02	5	2.087151e+00	0	5	2.223253e+02	5	4.916187e-01	
MRI_faces_123	1	15	2053.jpg	17	50	1	1	2.243777e+02	1	2.639251e+00	0	1	2.275645e+02	1	2.604047e-01	
MRI_faces_123	1	36	5144.jpg	0	51	0	5	2.293832e+02	5	1.465765e+00	0	5	2.313854e+02	5	2.795118e-01	
MRI_faces_123	1	22	2153.jpg	6	52	1	1	2.332208e+02	1	2.676093e+00	0	5	2.364412e+02	5	3.677720e-01	
MRI_faces_123	1	55	6221.jpg	0	53	0	5	2.383599e+02	5	7.290379e-01	0	5	2.396280e+02	5	2.688958e-01	
MRI_faces_123	1	52	6201.jpg	0	54	0	5	2.414468e+02	5	1.266160e+00	0	5	2.432488e+02	5	2.401520e-01	
MRI_faces_123	1	13	2024.jpg	43	55	1	1	2.450505e+02	1	1.414429e+00	0	5	2.470029e+02	5	4.780245e-01	
MRI_faces_123	1	38	5182.jpg	0	56	0	5	2.490385e+02	5	8.103881e-01	0	5	2.503900e+02	5	2.508994e-01	
