subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
MRI_faces_140	 2	 6	 2240.jpg	 1.242177e+02	 12	 999000	 120	 999000	 999	 1.252345e+02	 716.67	 783.34	 5.00	 59	 0.81	 
MRI_faces_140	 2	 6	 2045.jpg	 1.282183e+02	 12	 999000	 120	 999000	 999	 1.292352e+02	 716.67	 783.34	 7.00	 38	 0.77	 
MRI_faces_140	 2	 6	 2063.jpg	 1.302186e+02	 11	 8.754774e+02	 110	 7.169825e+02	 98	 1.312356e+02	 733.34	 783.34	 14.00	 41	 0.66	 
MRI_faces_140	 2	 6	 1204.jpg	 1.352196e+02	 22	 9.435257e+02	 220	 7.836189e+02	 98	 1.362364e+02	 733.34	 800.01	 54.00	 24	 0.23	 
MRI_faces_140	 2	 6	 1145.jpg	 1.372199e+02	 24	 999000	 240	 999000	 999	 1.382368e+02	 733.34	 800.01	 53.00	 16	 0.25	 
MRI_faces_140	 2	 6	 2118.jpg	 1.392203e+02	 11	 8.928389e+02	 110	 7.336133e+02	 98	 1.402430e+02	 750.00	 800.01	 8.00	 46	 0.74	 
MRI_faces_140	 2	 6	 1191.jpg	 1.432100e+02	 24	 999000	 240	 999000	 999	 1.442264e+02	 750.00	 800.01	 47.00	 21	 0.31	 
MRI_faces_140	 2	 6	 1192.jpg	 1.452214e+02	 24	 999000	 240	 999000	 999	 1.462382e+02	 750.00	 800.01	 58.00	 22	 0.10	 
MRI_faces_140	 2	 6	 1130.jpg	 1.472099e+02	 22	 1.172258e+03	 2200	 8.002765e+02	 98	 1.482265e+02	 750.00	 750.01	 43.00	 15	 0.37	 
MRI_faces_140	 2	 6	 1013.jpg	 1.502098e+02	 12	 1.440301e+03	 12	 999000	 98	 1.512266e+02	 750.00	 750.01	 6.00	 2	 0.80	 
MRI_faces_140	 2	 6	 2094.jpg	 1.522099e+02	 12	 999000	 120	 999000	 999	 1.532265e+02	 750.00	 750.01	 13.00	 43	 0.67	 
MRI_faces_140	 2	 6	 1019.jpg	 1.562100e+02	 24	 999000	 240	 999000	 999	 1.572267e+02	 750.00	 750.01	 45.00	 4	 0.32	 
MRI_faces_140	 2	 6	 2010.jpg	 1.622100e+02	 12	 999000	 120	 999000	 999	 1.632267e+02	 750.00	 750.01	 22.00	 32	 0.61	 
MRI_faces_140	 2	 6	 1031.jpg	 1.652101e+02	 12	 999000	 120	 999000	 999	 1.662268e+02	 750.00	 750.01	 10.00	 6	 0.70	 
MRI_faces_140	 2	 6	 2181.jpg	 1.672102e+02	 12	 999000	 120	 999000	 999	 1.682267e+02	 750.00	 750.01	 21.00	 53	 0.62	 
MRI_faces_140	 2	 6	 2155.jpg	 1.692101e+02	 22	 1.000976e+03	 2200	 7.502722e+02	 98	 1.702268e+02	 750.00	 700.01	 48.00	 51	 0.29	 
MRI_faces_140	 2	 6	 2125.jpg	 1.712102e+02	 12	 999000	 120	 999000	 999	 1.722268e+02	 750.00	 700.01	 3.00	 47	 0.88	 
MRI_faces_140	 2	 6	 1146.jpg	 1.732102e+02	 24	 999000	 240	 999000	 999	 1.742268e+02	 750.00	 700.01	 40.00	 17	 0.42	 
MRI_faces_140	 2	 6	 1226.jpg	 1.762103e+02	 24	 999000	 240	 999000	 999	 1.772270e+02	 750.00	 700.01	 50.00	 27	 0.26	 
MRI_faces_140	 2	 6	 1060.jpg	 1.802108e+02	 24	 999000	 240	 999000	 999	 1.812278e+02	 750.00	 700.01	 57.00	 10	 0.12	 
MRI_faces_140	 2	 6	 2043.jpg	 1.832114e+02	 24	 999000	 240	 999000	 999	 1.842282e+02	 750.00	 700.01	 39.00	 37	 0.43	 
MRI_faces_140	 2	 6	 1027.jpg	 1.872121e+02	 22	 8.870399e+02	 220	 7.003016e+02	 98	 1.882289e+02	 750.00	 716.67	 51.00	 5	 0.26	 
MRI_faces_140	 2	 6	 1246.jpg	 1.922130e+02	 24	 999000	 240	 999000	 999	 1.932297e+02	 750.00	 716.67	 56.00	 28	 0.13	 
MRI_faces_140	 2	 6	 2089.jpg	 1.962136e+02	 12	 999000	 120	 999000	 999	 1.972305e+02	 750.00	 716.67	 15.00	 42	 0.65	 
MRI_faces_140	 2	 6	 2041.jpg	 1.992142e+02	 11	 9.549104e+02	 110	 7.502700e+02	 98	 2.002310e+02	 766.67	 716.67	 17.00	 36	 0.64	 
MRI_faces_140	 2	 6	 1073.jpg	 2.012146e+02	 12	 999000	 120	 999000	 999	 2.022313e+02	 766.67	 716.67	 19.00	 11	 0.62	 
MRI_faces_140	 2	 6	 2053.jpg	 2.032149e+02	 12	 999000	 120	 999000	 999	 2.042317e+02	 766.67	 716.67	 20.00	 39	 0.62	 
MRI_faces_140	 2	 6	 1052.jpg	 2.102161e+02	 24	 9.120154e+02	 24	 999000	 98	 2.112328e+02	 766.67	 716.67	 52.00	 9	 0.25	 
MRI_faces_140	 2	 6	 2015.jpg	 2.132166e+02	 24	 999000	 240	 999000	 999	 2.142334e+02	 766.67	 716.67	 42.00	 33	 0.41	 
MRI_faces_140	 2	 6	 1035.jpg	 2.152169e+02	 12	 999000	 120	 999000	 999	 2.162338e+02	 766.67	 716.67	 4.00	 7	 0.82	 
MRI_faces_140	 2	 6	 2024.jpg	 2.192178e+02	 12	 999000	 120	 999000	 999	 2.202345e+02	 766.67	 716.67	 12.00	 34	 0.68	 
MRI_faces_140	 2	 6	 1210.jpg	 2.212180e+02	 24	 999000	 240	 999000	 999	 2.222349e+02	 766.67	 716.67	 41.00	 25	 0.42	 
MRI_faces_140	 2	 6	 1150.jpg	 2.242185e+02	 24	 999000	 240	 999000	 999	 2.252354e+02	 766.67	 716.67	 44.00	 18	 0.34	 
