subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
MRI_faces_102	 2	 6	 1216.jpg	 1.241163e+02	 11	 9.691412e+02	 110	 7.836742e+02	 98	 1.251642e+02	 800.00	 783.33	 16.00	 26	 0.68	 
MRI_faces_102	 2	 6	 1191.jpg	 1.281004e+02	 12	 999000	 120	 999000	 999	 1.291173e+02	 800.00	 783.33	 18.00	 21	 0.66	 
MRI_faces_102	 2	 6	 2194.jpg	 1.301008e+02	 24	 999000	 240	 999000	 999	 1.311185e+02	 800.00	 783.33	 42.00	 54	 0.37	 
MRI_faces_102	 2	 6	 2248.jpg	 1.351017e+02	 12	 999000	 120	 999000	 999	 1.361202e+02	 800.00	 783.33	 13.00	 60	 0.72	 
MRI_faces_102	 2	 6	 2063.jpg	 1.371019e+02	 12	 999000	 120	 999000	 999	 1.381204e+02	 800.00	 783.33	 21.00	 41	 0.61	 
MRI_faces_102	 2	 6	 2125.jpg	 1.391023e+02	 12	 999000	 120	 999000	 999	 1.401213e+02	 800.00	 783.33	 4.00	 47	 0.88	 
MRI_faces_102	 2	 6	 2153.jpg	 1.431030e+02	 12	 999000	 120	 999000	 999	 1.441220e+02	 800.00	 783.33	 12.00	 50	 0.72	 
MRI_faces_102	 2	 6	 2043.jpg	 1.451034e+02	 24	 999000	 240	 999000	 999	 1.461216e+02	 800.00	 783.33	 39.00	 37	 0.41	 
MRI_faces_102	 2	 6	 2110.jpg	 1.471037e+02	 24	 999000	 240	 999000	 999	 1.481217e+02	 800.00	 783.33	 56.00	 44	 0.16	 
MRI_faces_102	 2	 6	 2112.jpg	 1.501043e+02	 12	 999000	 120	 999000	 999	 1.511211e+02	 800.00	 783.33	 19.00	 45	 0.65	 
MRI_faces_102	 2	 6	 2089.jpg	 1.521047e+02	 12	 999000	 120	 999000	 999	 1.531217e+02	 800.00	 783.33	 15.00	 42	 0.68	 
MRI_faces_102	 2	 6	 2118.jpg	 1.561053e+02	 12	 999000	 120	 999000	 999	 1.571225e+02	 800.00	 783.33	 5.00	 46	 0.85	 
MRI_faces_102	 2	 6	 1204.jpg	 1.621063e+02	 24	 999000	 240	 999000	 999	 1.631234e+02	 800.00	 783.33	 57.00	 24	 0.13	 
MRI_faces_102	 2	 6	 1050.jpg	 1.651069e+02	 24	 999000	 240	 999000	 999	 1.661249e+02	 800.00	 783.33	 41.00	 8	 0.39	 
MRI_faces_102	 2	 6	 1031.jpg	 1.671072e+02	 11	 1.008310e+03	 1100	 8.003180e+02	 98	 1.681497e+02	 750.00	 783.33	 17.00	 6	 0.67	 
MRI_faces_102	 2	 6	 1052.jpg	 1.691077e+02	 22	 9.917741e+02	 220	 7.836614e+02	 98	 1.701481e+02	 750.00	 800.00	 49.00	 9	 0.28	 
MRI_faces_102	 2	 6	 1127.jpg	 1.711079e+02	 22	 1.002639e+03	 2200	 8.003214e+02	 98	 1.721483e+02	 750.00	 750.00	 51.00	 14	 0.24	 
MRI_faces_102	 2	 6	 2181.jpg	 1.731083e+02	 11	 9.461302e+02	 110	 7.503433e+02	 98	 1.741586e+02	 766.66	 750.00	 9.00	 53	 0.76	 
MRI_faces_102	 2	 6	 1173.jpg	 1.761089e+02	 22	 9.665416e+02	 220	 7.502940e+02	 98	 1.771497e+02	 766.66	 766.66	 54.00	 19	 0.21	 
MRI_faces_102	 2	 6	 2010.jpg	 1.801095e+02	 11	 9.759393e+02	 110	 7.669562e+02	 98	 1.811503e+02	 783.33	 766.66	 8.00	 32	 0.77	 
MRI_faces_102	 2	 6	 2209.jpg	 1.831103e+02	 12	 999000	 120	 999000	 999	 1.841318e+02	 783.33	 766.66	 20.00	 55	 0.62	 
MRI_faces_102	 2	 6	 1035.jpg	 1.871109e+02	 12	 999000	 120	 999000	 999	 1.881319e+02	 783.33	 766.66	 7.00	 7	 0.79	 
MRI_faces_102	 2	 6	 1027.jpg	 1.921117e+02	 22	 9.987719e+02	 220	 7.669521e+02	 98	 1.931493e+02	 783.33	 783.33	 48.00	 5	 0.28	 
MRI_faces_102	 2	 6	 2045.jpg	 1.960986e+02	 24	 999000	 240	 999000	 999	 1.971162e+02	 783.33	 783.33	 50.00	 38	 0.24	 
MRI_faces_102	 2	 6	 1114.jpg	 1.990986e+02	 12	 999000	 120	 999000	 999	 2.001159e+02	 783.33	 783.33	 6.00	 13	 0.82	 
MRI_faces_102	 2	 6	 2212.jpg	 2.010987e+02	 12	 999000	 120	 999000	 999	 2.021170e+02	 783.33	 783.33	 10.00	 56	 0.75	 
MRI_faces_102	 2	 6	 2128.jpg	 2.030987e+02	 24	 999000	 240	 999000	 999	 2.041176e+02	 783.33	 783.33	 40.00	 48	 0.40	 
MRI_faces_102	 2	 6	 1150.jpg	 2.100988e+02	 24	 999000	 240	 999000	 999	 2.111170e+02	 783.33	 783.33	 53.00	 18	 0.22	 
MRI_faces_102	 2	 6	 1080.jpg	 2.130988e+02	 12	 999000	 120	 999000	 999	 2.141159e+02	 783.33	 783.33	 3.00	 12	 0.88	 
MRI_faces_102	 2	 6	 1019.jpg	 2.150990e+02	 22	 1.001483e+03	 2200	 7.836614e+02	 98	 2.161332e+02	 783.33	 733.33	 43.00	 4	 0.35	 
MRI_faces_102	 2	 6	 2149.jpg	 2.190997e+02	 22	 9.636962e+02	 220	 7.336318e+02	 98	 2.201355e+02	 783.33	 750.00	 46.00	 49	 0.29	 
MRI_faces_102	 2	 6	 1060.jpg	 2.211001e+02	 24	 999000	 240	 999000	 999	 2.221199e+02	 783.33	 750.00	 52.00	 10	 0.24	 
MRI_faces_102	 2	 6	 1226.jpg	 2.241005e+02	 24	 999000	 240	 999000	 999	 2.251207e+02	 783.33	 750.00	 58.00	 27	 0.12	 
