subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_faces_114	2	20	2089.jpg	14	1	1	1	2.976760e-02	1	2.710856e+00	1	4	3.283403e+00	4	3.057216e+00	
MRI_faces_114	2	34	5115.jpg	0	2	0	5	7.888505e+00	5	3.268118e+00	0	5	1.169277e+01	5	7.438555e-01	
MRI_faces_114	2	4	1080.jpg	48	3	1	1	1.399538e+01	1	2.417245e+00	1	1	1.694869e+01	1	7.599285e-01	
MRI_faces_114	2	13	1226.jpg	44	4	1	1	1.926795e+01	1	2.232682e+00	0	5	2.203772e+01	5	2.214918e+00	
MRI_faces_114	2	45	6036.jpg	0	5	0	5	2.580854e+01	5	3.476118e+00	0	5	2.982977e+01	5	9.668579e-01	
MRI_faces_114	2	53	6213.jpg	0	6	0	5	3.234926e+01	5	2.087366e+00	0	5	3.496891e+01	5	7.077304e-01	
MRI_faces_114	2	5	1146.jpg	13	7	1	1	3.723812e+01	1	2.254502e+00	0	4	4.002451e+01	4	1.236107e+00	
MRI_faces_114	2	22	2128.jpg	52	8	1	1	4.281103e+01	1	3.401607e+00	0	5	4.674875e+01	5	2.375876e+00	
MRI_faces_114	2	55	6221.jpg	0	9	0	5	5.068652e+01	5	1.622108e+00	0	5	5.283889e+01	5	7.097376e-01	
MRI_faces_114	2	28	2248.jpg	5	10	1	1	5.510826e+01	1	2.184367e+00	0	5	5.782790e+01	5	5.767285e-01	
MRI_faces_114	2	30	5028.jpg	0	11	0	5	5.996363e+01	5	1.232994e+00	0	5	6.173226e+01	5	5.363666e-01	
MRI_faces_114	2	44	6016.jpg	0	12	0	5	6.381797e+01	5	1.634658e+00	0	5	6.598700e+01	5	4.816239e-01	
MRI_faces_114	2	18	2045.jpg	51	13	1	1	6.802273e+01	1	2.285893e+00	1	4	7.084243e+01	4	3.346191e+00	
MRI_faces_114	2	51	6190.jpg	0	14	0	5	7.574795e+01	5	2.024657e+00	0	5	7.831753e+01	5	7.430910e-01	
MRI_faces_114	2	16	2024.jpg	55	15	1	1	8.062017e+01	1	3.408471e+00	0	5	8.455789e+01	5	2.534728e+00	
MRI_faces_114	2	10	1204.jpg	50	16	1	1	8.864577e+01	1	2.246847e+00	0	4	9.143227e+01	4	1.820336e+00	
MRI_faces_114	2	35	5129.jpg	0	17	0	5	9.480270e+01	5	1.145925e+00	0	5	9.648792e+01	5	5.967043e-01	
MRI_faces_114	2	39	5207.jpg	0	18	0	5	9.864036e+01	5	2.748270e+00	0	5	1.019274e+02	5	1.461251e+00	
MRI_faces_114	2	54	6217.jpg	0	19	0	5	1.049475e+02	5	2.289131e+00	0	5	1.077672e+02	5	5.494107e-01	
MRI_faces_114	2	3	1073.jpg	6	20	1	1	1.098697e+02	1	1.806947e+00	0	5	1.122056e+02	5	1.582990e+00	
MRI_faces_114	2	21	2112.jpg	47	21	1	1	1.153425e+02	1	1.190142e+00	0	5	1.170777e+02	5	1.150876e+00	
MRI_faces_114	2	32	5057.jpg	0	22	0	5	1.197808e+02	5	1.079864e+00	0	5	1.213993e+02	5	4.453772e-01	
MRI_faces_114	2	52	6201.jpg	0	23	0	5	1.234015e+02	5	1.379105e+00	0	5	1.253203e+02	5	6.042806e-01	
MRI_faces_114	2	42	5254.jpg	0	24	0	5	1.274727e+02	5	3.259908e+00	0	5	1.312770e+02	5	3.356589e-01	
MRI_faces_114	2	40	5220.jpg	0	25	0	5	1.331625e+02	5	7.461807e-01	0	5	1.344472e+02	5	3.654037e-01	
MRI_faces_114	2	49	6124.jpg	0	26	0	5	1.363657e+02	5	2.318872e+00	0	5	1.392193e+02	5	3.293226e-01	
MRI_faces_114	2	1	1017.jpg	17	27	1	1	1.411047e+02	1	2.339947e+00	1	2	1.439746e+02	2	1.270014e+00	
MRI_faces_114	2	29	5009.jpg	0	28	0	5	1.467944e+02	5	2.466252e+00	0	5	1.497978e+02	5	6.228761e-01	
MRI_faces_114	2	31	5049.jpg	0	29	0	5	1.519835e+02	5	3.013075e+00	0	5	1.555376e+02	5	4.910296e-01	
MRI_faces_114	2	12	1216.jpg	16	30	1	1	1.575899e+02	1	1.646711e+00	1	2	1.597756e+02	2	1.605011e+00	
MRI_faces_114	2	26	2212.jpg	11	31	1	1	1.629292e+02	1	4.331402e+00	1	2	1.678013e+02	2	1.747369e+00	
MRI_faces_114	2	6	1150.jpg	53	32	1	1	1.711050e+02	1	1.323624e+00	0	3	1.729739e+02	3	1.614773e+00	
MRI_faces_114	2	46	6042.jpg	0	33	0	5	1.761441e+02	5	1.396558e+00	0	5	1.780795e+02	5	8.131655e-01	
MRI_faces_114	2	36	5144.jpg	0	34	0	5	1.804488e+02	5	9.158269e-01	0	5	1.819005e+02	5	3.681557e-01	
MRI_faces_114	2	2	1019.jpg	9	35	1	1	1.838193e+02	1	1.769323e+00	1	4	1.861219e+02	4	2.530670e+00	
MRI_faces_114	2	37	5152.jpg	0	36	0	5	1.902098e+02	5	1.610836e+00	0	5	1.923622e+02	5	6.344377e-01	
MRI_faces_114	2	33	5081.jpg	0	37	0	5	1.945480e+02	5	1.880642e+00	0	5	1.969673e+02	5	4.293116e-01	
MRI_faces_114	2	9	1192.jpg	15	38	1	1	1.989530e+02	1	1.427661e+00	0	4	2.009218e+02	4	1.906831e+00	
MRI_faces_114	2	15	2006.jpg	7	39	1	1	2.043757e+02	1	1.260891e+00	0	5	2.061774e+02	5	1.659195e+00	
MRI_faces_114	2	17	2043.jpg	49	40	1	1	2.093978e+02	1	1.798845e+00	1	2	2.117340e+02	2	4.546598e-01	
MRI_faces_114	2	41	5228.jpg	0	41	0	5	2.137529e+02	5	1.587760e+00	0	5	2.158719e+02	5	5.166913e-01	
MRI_faces_114	2	24	2181.jpg	10	42	1	1	2.179410e+02	1	1.359642e+00	0	5	2.198431e+02	5	6.255683e-01	
MRI_faces_114	2	19	2053.jpg	12	43	1	1	2.220289e+02	1	1.111745e+00	0	5	2.236807e+02	5	5.479420e-01	
MRI_faces_114	2	8	1191.jpg	45	44	1	1	2.257830e+02	1	1.557637e+00	0	4	2.278854e+02	4	1.495180e+00	
MRI_faces_114	2	23	2153.jpg	8	45	1	1	2.309388e+02	1	4.641841e+00	1	2	2.361281e+02	2	2.364566e+00	
