trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0428,MVI_0920_new.avi,0.37861,b,FALSE
18,17.0429,MVI_0935_new.avi,none,none,TRUE
19,18.0413,MVI_0935_new.avi,0.57866,b,TRUE
20,19.0412,MVI_0922_new.avi,none,none,TRUE
21,20.0412,MVI_0915_new.avi,none,none,TRUE
22,21.0414,MVI_0936_new.avi,none,none,TRUE
23,22.0412,MVI_0921_new.avi,none,none,TRUE
24,23.0414,MVI_0931_new.avi,none,none,TRUE
25,24.0415,MVI_0932_new.avi,none,none,TRUE
26,25.0413,MVI_0937_new.avi,none,none,TRUE
27,26.0412,MVI_0929_new.avi,none,none,TRUE
28,27.0414,MVI_0919_new.avi,none,none,TRUE
29,28.0413,MVI_0934_new.avi,none,none,TRUE
30,29.0412,MVI_0917_new.avi,none,none,TRUE
31,30.041,MVI_0917_new.avi,0.49587,b,TRUE
32,31.0411,MVI_0930_new.avi,none,none,TRUE
33,32.048,Fan.avi,none,none,TRUE
34,33.0705,Leaves.avi,none,none,TRUE
35,34.0481,Discs.avi,none,none,TRUE
36,35.0482,StopWatch.avi,none,none,TRUE
37,36.0481,Tennis.avi,none,none,TRUE
38,37.0481,Globe.avi,none,none,TRUE
39,38.0481,Opener.avi,none,none,TRUE
40,39.0481,Opener.avi,0.42095,b,TRUE
41,40.0481,RecPlayer.avi,none,none,TRUE
42,41.0481,Flag.avi,none,none,TRUE
43,42.048,Candle.avi,none,none,TRUE
44,43.0482,Candle.avi,0.55424,b,TRUE
45,44.0481,Water.avi,none,none,TRUE
46,45.0482,Tire.avi,none,none,TRUE
47,46.0481,Toilet.avi,none,none,TRUE
48,47.0481,Coffee.avi,none,none,TRUE
49,48.0529,MVI_0930_new.avi,none,none,TRUE
50,49.0756,MVI_0936_new.avi,none,none,TRUE
51,50.0708,MVI_0917_new.avi,none,none,TRUE
52,51.0543,MVI_0919_new.avi,none,none,TRUE
53,52.0542,MVI_0935_new.avi,none,none,TRUE
54,53.0547,MVI_0932_new.avi,none,none,TRUE
55,54.0542,MVI_0931_new.avi,none,none,TRUE
56,55.054,MVI_0915_new.avi,none,none,TRUE
57,56.0537,MVI_0922_new.avi,none,none,TRUE
58,57.0543,MVI_0929_new.avi,none,none,TRUE
59,58.0542,MVI_0934_new.avi,none,none,TRUE
60,59.0543,MVI_0934_new.avi,0.5822,b,TRUE
61,60.0543,MVI_0920_new.avi,none,none,TRUE
62,61.0542,MVI_0937_new.avi,none,none,TRUE
63,62.0542,MVI_0921_new.avi,none,none,TRUE
64,63.0538,MVI_0921_new.avi,0.55077,b,TRUE
65,64.0592,Opener.avi,none,none,TRUE
66,65.0844,Globe.avi,none,none,TRUE
67,66.0605,Candle.avi,none,none,TRUE
68,67.0606,Tennis.avi,none,none,TRUE
69,68.0604,Flag.avi,none,none,TRUE
70,69.0607,RecPlayer.avi,none,none,TRUE
71,70.0602,RecPlayer.avi,0.42316,b,TRUE
72,71.0606,Tire.avi,none,none,TRUE
73,72.0606,Coffee.avi,none,none,TRUE
74,73.06,Water.avi,none,none,TRUE
75,74.0606,Toilet.avi,none,none,TRUE
76,75.0606,Toilet.avi,0.4564,b,TRUE
77,76.0606,Fan.avi,none,none,TRUE
78,77.0605,Discs.avi,none,none,TRUE
