trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0387,Leaves.avi,none,none,TRUE
18,17.0401,Toilet.avi,none,none,TRUE
19,18.0373,Fan.avi,none,none,TRUE
20,19.0374,Fan.avi,0.60022,b,TRUE
21,20.0373,Water.avi,none,none,TRUE
22,21.0373,Coffee.avi,none,none,TRUE
23,22.0373,Globe.avi,none,none,TRUE
24,23.0373,Tire.avi,none,none,TRUE
25,24.0373,Flag.avi,none,none,TRUE
26,25.0373,Opener.avi,none,none,TRUE
27,26.0373,Tennis.avi,none,none,TRUE
28,27.0373,Discs.avi,none,none,TRUE
29,28.0373,Candle.avi,none,none,TRUE
30,29.0373,RecPlayer.avi,none,none,TRUE
31,30.0372,StopWatch.avi,none,none,TRUE
32,31.0374,StopWatch.avi,0.49212,b,TRUE
33,32.044,Water.avi,none,none,TRUE
34,33.0635,Flag.avi,none,none,TRUE
35,34.0442,StopWatch.avi,none,none,TRUE
36,35.0441,Globe.avi,none,none,TRUE
37,36.0442,Discs.avi,none,none,TRUE
38,37.0442,Discs.avi,0.62765,b,TRUE
39,38.0442,Fan.avi,none,none,TRUE
40,39.0442,RecPlayer.avi,none,none,TRUE
41,40.0442,Tire.avi,none,none,TRUE
42,41.0442,Tire.avi,0.52836,b,TRUE
43,42.0442,Toilet.avi,none,none,TRUE
44,43.0442,Leaves.avi,none,none,TRUE
45,44.0442,Opener.avi,none,none,TRUE
46,45.0442,Tennis.avi,none,none,TRUE
47,46.0442,Coffee.avi,none,none,TRUE
48,47.0443,Candle.avi,none,none,TRUE
49,48.0489,MVI_0930_new.avi,none,none,TRUE
50,49.0707,MVI_0930_new.avi,0.54354,b,TRUE
51,50.0587,MVI_0931_new.avi,none,none,TRUE
52,51.0503,MVI_0915_new.avi,none,none,TRUE
53,52.0502,MVI_0919_new.avi,none,none,TRUE
54,53.05,MVI_0937_new.avi,none,none,TRUE
55,54.0503,MVI_0929_new.avi,none,none,TRUE
56,55.0503,MVI_0921_new.avi,none,none,TRUE
57,56.0502,MVI_0922_new.avi,none,none,TRUE
58,57.0499,MVI_0934_new.avi,none,none,TRUE
59,58.0503,MVI_0932_new.avi,none,none,TRUE
60,59.0499,MVI_0932_new.avi,0.49901,b,TRUE
61,60.0502,MVI_0936_new.avi,none,none,TRUE
62,61.0498,MVI_0920_new.avi,none,none,TRUE
63,62.0503,MVI_0917_new.avi,none,none,TRUE
64,63.0498,MVI_0935_new.avi,none,none,TRUE
65,64.0551,MVI_0919_new.avi,none,none,TRUE
66,65.0746,MVI_0934_new.avi,none,none,TRUE
67,66.0563,MVI_0934_new.avi,0.53925,b,TRUE
68,67.0564,MVI_0930_new.avi,none,none,TRUE
69,68.0564,MVI_0936_new.avi,none,none,TRUE
70,69.056,MVI_0917_new.avi,none,none,TRUE
71,70.0564,MVI_0935_new.avi,none,none,TRUE
72,71.0563,MVI_0922_new.avi,none,none,TRUE
73,72.0564,MVI_0922_new.avi,0.62131,b,TRUE
74,73.0558,MVI_0937_new.avi,none,none,TRUE
75,74.0563,MVI_0931_new.avi,none,none,TRUE
76,75.0563,MVI_0932_new.avi,none,none,TRUE
77,76.0563,MVI_0929_new.avi,none,none,TRUE
78,77.0558,MVI_0915_new.avi,none,none,TRUE
