subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
MRI_faces_121	 1	 8	 2229.jpg	 1.241936e+02	 11	 9.328494e+02	 110	 7.836486e+02	 98	 1.252102e+02	 799.99	 783.34	 12.00	 58	 0.69	 
MRI_faces_121	 1	 8	 2089.jpg	 1.261842e+02	 22	 9.352317e+02	 220	 7.836522e+02	 98	 1.272011e+02	 799.99	 800.01	 53.00	 42	 0.30	 
MRI_faces_121	 1	 8	 1150.jpg	 1.291847e+02	 24	 999000	 240	 999000	 999	 1.302015e+02	 799.99	 800.01	 55.00	 18	 0.29	 
MRI_faces_121	 1	 8	 1052.jpg	 1.321853e+02	 12	 999000	 120	 999000	 999	 1.332021e+02	 799.99	 800.01	 16.00	 9	 0.63	 
MRI_faces_121	 1	 8	 2181.jpg	 1.341856e+02	 12	 999000	 120	 999000	 999	 1.352023e+02	 799.99	 800.01	 8.00	 53	 0.77	 
MRI_faces_121	 1	 8	 1246.jpg	 1.381863e+02	 24	 999000	 240	 999000	 999	 1.392031e+02	 799.99	 800.01	 43.00	 28	 0.38	 
MRI_faces_121	 1	 8	 1262.jpg	 1.431873e+02	 11	 9.301266e+02	 110	 8.002526e+02	 98	 1.442041e+02	 816.65	 800.01	 18.00	 30	 0.60	 
MRI_faces_121	 1	 8	 2240.jpg	 1.451875e+02	 24	 999000	 240	 999000	 999	 1.462044e+02	 816.65	 800.01	 58.00	 59	 0.18	 
MRI_faces_121	 1	 8	 1035.jpg	 1.481881e+02	 12	 999000	 120	 999000	 999	 1.492049e+02	 816.65	 800.01	 5.00	 7	 0.86	 
MRI_faces_121	 1	 8	 2010.jpg	 1.501884e+02	 24	 999000	 240	 999000	 999	 1.512053e+02	 816.65	 800.01	 57.00	 32	 0.23	 
MRI_faces_121	 1	 8	 1145.jpg	 1.561894e+02	 11	 1.017991e+03	 1100	 8.169238e+02	 98	 1.572063e+02	 766.65	 800.01	 10.00	 16	 0.72	 
MRI_faces_121	 1	 8	 2125.jpg	 1.591900e+02	 12	 999000	 120	 999000	 999	 1.602067e+02	 766.65	 800.01	 20.00	 47	 0.58	 
