subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_125	1	1	2	1	1	2.01E+00	 1173.jpg	 1146.jpg	53	49	1	 y	2	0	1011.12	0.23	0.27	3.53E+00	 
MRI_faces_125	1	1	2	1	2	5.01E+00	 2118.jpg	 2248.jpg	9	12	0	 b	1	0	1204.07	0.78	0.74	6.71E+00	 
MRI_faces_125	1	1	2	1	3	8.02E+00	 1027.jpg	 2110.jpg	52	48	1	 b	2	1	1011.34	0.25	0.28	9.53E+00	 
MRI_faces_125	1	1	2	1	4	1.30E+01	 1060.jpg	 1146.jpg	50	49	1	 y	2	0	858.02	0.26	0.27	1.44E+01	 
MRI_faces_125	1	1	2	1	5	1.80E+01	 2118.jpg	 1031.jpg	9	18	0	 y	1	1	980.16	0.78	0.66	1.95E+01	 
MRI_faces_125	1	1	2	1	6	2.50E+01	 1035.jpg	 2153.jpg	7	8	1	 b	1	1	905	0.8	0.79	2.64E+01	 
MRI_faces_125	1	1	2	1	7	2.90E+01	 1031.jpg	 2112.jpg	18	16	1	 b	1	1	878.27	0.66	0.66	3.04E+01	 
MRI_faces_125	1	1	2	1	8	3.20E+01	 2043.jpg	 1073.jpg	47	43	1	 y	2	0	1160.67	0.3	0.37	3.37E+01	 
MRI_faces_125	1	1	2	1	9	3.90E+01	 1035.jpg	 2089.jpg	7	11	1	 b	1	1	831.47	0.8	0.74	4.04E+01	 
MRI_faces_125	1	1	2	1	10	4.30E+01	 2240.jpg	 1202.jpg	17	10	0	 x	1	999	999000	0.66	0.76	4.50E+01	 
MRI_faces_125	1	1	2	1	11	4.60E+01	 2118.jpg	 1035.jpg	9	7	0	 b	1	0	798.2	0.78	0.8	4.73E+01	 
MRI_faces_125	1	1	2	1	12	5.00E+01	 1114.jpg	 2041.jpg	14	13	0	 y	1	1	1000.52	0.71	0.73	5.15E+01	 
MRI_faces_125	1	1	2	1	13	5.40E+01	 2248.jpg	 1114.jpg	12	14	1	 y	1	0	1001.92	0.74	0.71	5.55E+01	 
MRI_faces_125	1	1	2	1	14	5.90E+01	 2043.jpg	 2045.jpg	47	51	1	 b	2	1	909.94	0.3	0.26	6.04E+01	 
MRI_faces_125	1	1	2	1	15	6.30E+01	 1114.jpg	 1031.jpg	14	18	0	 b	1	0	858.13	0.71	0.66	6.44E+01	 
MRI_faces_125	1	1	2	1	16	6.70E+01	 1173.jpg	 2024.jpg	53	46	1	 y	2	0	840.17	0.23	0.31	6.84E+01	 
MRI_faces_125	1	1	2	1	17	7.00E+01	 1114.jpg	 2094.jpg	14	15	0	 y	1	1	827.08	0.71	0.71	7.13E+01	 
MRI_faces_125	1	1	2	1	18	8.00E+01	 1073.jpg	 2039.jpg	43	45	0	 b	2	0	773.99	0.37	0.31	8.13E+01	 
MRI_faces_125	1	1	2	1	19	8.40E+01	 1145.jpg	 1027.jpg	54	52	0	 y	2	1	1410.91	0.22	0.25	8.59E+01	 
MRI_faces_125	1	1	2	1	20	8.70E+01	 2045.jpg	 2164.jpg	51	44	0	 y	2	1	1219.91	0.26	0.37	8.87E+01	 
MRI_faces_125	1	1	2	1	21	9.00E+01	 2089.jpg	 2248.jpg	11	12	0	 b	1	0	1091.29	0.74	0.74	9.16E+01	 
MRI_faces_125	1	1	2	1	22	9.40E+01	 1031.jpg	 2089.jpg	18	11	1	 b	1	1	942.46	0.66	0.74	9.55E+01	 
MRI_faces_125	1	1	2	1	23	1.00E+02	 2155.jpg	 1192.jpg	6	55	1	 b	4	1	929.88	0.8	0.2	1.01E+02	 
MRI_faces_125	1	1	2	1	24	1.03E+02	 2164.jpg	 2110.jpg	44	48	1	 b	2	1	1226.62	0.37	0.28	1.05E+02	 
MRI_faces_125	1	1	2	1	25	1.06E+02	 2110.jpg	 1173.jpg	48	53	0	 b	2	0	1133.85	0.28	0.23	1.08E+02	 
