subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_114	1	2	3	2	1	2.032861	2181.jpg	2153.jpg	10	8	0	y	1	1	972.91	0.75	0.78	3.501143	2.032861	0.97291
MRI_faces_114	1	2	3	2	2	5.033436	2089.jpg	1192.jpg	14	15	1	y	1	0	1096.28	0.72	0.68	6.617144	5.033436	1.09628
MRI_faces_114	1	2	3	2	3	8.033933	1017.jpg	2181.jpg	17	10	1	y	1	0	1067.76	0.66	0.75	9.600927	8.033933	1.06776
MRI_faces_114	1	2	3	2	4	13.03252	2153.jpg	1210.jpg	8	18	1	b	1	1	892.21	0.78	0.65	14.41844	13.03252	0.89221
MRI_faces_114	1	2	3	2	5	18.03261	2006.jpg	1017.jpg	7	17	0	b	1	0	1038.13	0.8	0.66	19.56943	18.03261	1.03813
MRI_faces_114	1	2	3	2	6	25.03274	2240.jpg	1150.jpg	54	53	1	y	2	0	991.99	0.25	0.26	26.52061	25.03274	0.99199
MRI_faces_114	1	2	3	2	7	29.03278	1191.jpg	2045.jpg	45	51	0	b	2	0	792.96	0.35	0.26	30.32135	29.03278	0.79296
MRI_faces_114	1	2	3	2	8	32.03288	1226.jpg	2045.jpg	44	51	0	b	2	0	960.84	0.36	0.26	33.48856	32.03288	0.96084
MRI_faces_114	1	2	3	2	9	39.03301	1192.jpg	1216.jpg	15	16	0	y	1	1	874.71	0.68	0.67	40.40638	39.03301	0.87471
MRI_faces_114	1	2	3	2	10	43.033	2043.jpg	1226.jpg	49	44	1	b	2	1	902.76	0.3	0.36	44.43321	43.033	0.90276
MRI_faces_114	1	2	3	2	11	46.03299	1183.jpg	1204.jpg	46	50	1	b	2	1	833.75	0.33	0.29	47.3665	46.03299	0.83375
MRI_faces_114	1	2	3	2	12	50.03318	1216.jpg	1146.jpg	16	13	1	b	1	1	1029.59	0.67	0.73	51.55833	50.03318	1.02959
MRI_faces_114	1	2	3	2	13	54.03323	1019.jpg	1146.jpg	9	13	1	y	1	0	1060.49	0.76	0.73	55.5924	54.03323	1.06049
MRI_faces_114	1	2	3	2	14	59.03325	2153.jpg	1192.jpg	8	15	1	b	1	1	966.5	0.78	0.68	60.5002	59.03325	0.9665
MRI_faces_114	1	2	3	2	15	63.03324	2053.jpg	1216.jpg	12	16	0	y	1	1	944.49	0.73	0.67	64.47731	63.03324	0.94449
MRI_faces_114	1	2	3	2	16	67.03336	1204.jpg	2240.jpg	50	54	0	b	2	0	1009.39	0.29	0.25	68.53348	67.03336	1.00939
MRI_faces_114	1	2	3	2	17	70.03344	1183.jpg	1226.jpg	46	44	1	b	2	1	1406.33	0.33	0.36	71.93361	70.03344	1.40633
MRI_faces_114	1	2	3	2	18	80.03359	1080.jpg	1191.jpg	48	45	1	y	2	0	886.14	0.31	0.35	81.41705	80.03359	0.88614
MRI_faces_114	1	2	3	2	19	84.03357	2128.jpg	2240.jpg	52	54	0	b	2	0	1178.17	0.26	0.25	85.70046	84.03357	1.17817
MRI_faces_114	1	2	3	2	20	87.03366	1216.jpg	2006.jpg	16	7	1	b	1	1	1092.08	0.67	0.8	88.61707	87.03366	1.09208
MRI_faces_114	1	2	3	2	21	90.03373	2181.jpg	1019.jpg	10	9	0	b	1	0	1063.01	0.75	0.76	91.58394	90.03373	1.06301
MRI_faces_114	1	2	3	2	22	94.03379	2089.jpg	2006.jpg	14	7	1	b	1	1	1184.94	0.72	0.8	95.71726	94.03379	1.18494
MRI_faces_114	1	2	3	2	23	100.0338	2128.jpg	1080.jpg	52	48	0	b	2	0	983.93	0.26	0.31	101.5175	100.0338	0.98393
MRI_faces_114	1	2	3	2	24	103.0339	2053.jpg	1019.jpg	12	9	0	b	1	0	1109.75	0.73	0.76	104.6344	103.0339	1.10975
MRI_faces_114	1	2	3	2	25	106.0344	2043.jpg	2128.jpg	49	52	1	b	2	1	1363.32	0.3	0.26	107.8849	106.0344	1.36332
MRI_faces_114	1	2	3	2	26	110.034	2128.jpg	1246.jpg	52	43	0	y	2	1	1166.76	0.26	0.37	111.7007	110.034	1.16676
MRI_faces_114	1	2	3	2	27	113.034	2181.jpg	2212.jpg	10	11	0	y	1	1	1058.68	0.75	0.74	114.5861	113.034	1.05868
MRI_faces_114	1	2	3	2	28	116.0341	2053.jpg	2212.jpg	12	11	0	y	1	1	1153.79	0.73	0.74	117.6866	116.0341	1.15379
