subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_107	1	1	2	2	1	2.032158	1191.jpg	1246.jpg	44	54	1	b	2	1	755.06	0.31	0.21	3.28267	2.032158	0.75506
MRI_faces_107	1	1	2	2	2	5.032728	2194.jpg	1246.jpg	52	54	1	b	2	1	546.49	0.22	0.21	6.073526	5.032728	0.54649
MRI_faces_107	1	1	2	2	3	8.033218	1216.jpg	1052.jpg	46	53	0	y	2	1	545.04	0.25	0.22	9.073506	8.033218	0.54504
MRI_faces_107	1	1	2	2	4	13.03405	2125.jpg	2041.jpg	10	14	1	b	1	1	666.18	0.79	0.7	14.19032	13.03405	0.66618
MRI_faces_107	1	1	2	2	5	18.0235	1183.jpg	1017.jpg	45	48	1	b	2	1	746.72	0.31	0.23	19.27376	18.0235	0.74672
MRI_faces_107	1	1	2	2	6	25.02361	1226.jpg	1150.jpg	50	51	1	b	2	1	1336.62	0.22	0.22	26.87003	25.02361	1.33662
MRI_faces_107	1	1	2	2	7	29.02366	1204.jpg	1226.jpg	43	50	0	y	2	1	861.59	0.32	0.22	30.39057	29.02366	0.86159
MRI_faces_107	1	1	2	2	8	32.02372	2024.jpg	2181.jpg	12	9	1	y	1	0	801.5	0.77	0.81	33.32388	32.02372	0.8015
MRI_faces_107	1	1	2	2	9	39.02384	1262.jpg	2248.jpg	16	13	0	y	1	1	1075.4	0.66	0.71	40.60735	39.02384	1.0754
MRI_faces_107	1	1	2	2	10	43.02384	1127.jpg	2039.jpg	56	6	0	y	4	1	589.38	0.18	0.84	44.12297	43.02384	0.58938
MRI_faces_107	1	1	2	2	11	46.02398	2125.jpg	1262.jpg	10	16	1	b	1	1	595.24	0.79	0.66	47.12407	46.02398	0.59524
MRI_faces_107	1	1	2	2	12	50.02397	2015.jpg	2045.jpg	8	15	0	b	1	0	890.25	0.82	0.66	51.42435	50.02397	0.89025
MRI_faces_107	1	1	2	2	13	54.02457	2024.jpg	2015.jpg	12	8	1	b	1	1	768.65	0.77	0.82	55.29173	54.02457	0.76865
MRI_faces_107	1	1	2	2	14	59.02554	1262.jpg	2153.jpg	16	7	0	y	1	1	621.69	0.66	0.83	60.14251	59.02554	0.62169
MRI_faces_107	1	1	2	2	15	63.02619	2015.jpg	2128.jpg	8	18	0	b	1	0	906.04	0.82	0.64	64.42661	63.02619	0.90604
MRI_faces_107	1	1	2	2	16	67.02692	2212.jpg	2125.jpg	11	10	0	y	1	1	583.31	0.78	0.79	68.11058	67.02692	0.58331
