subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_122	1	2	3	2	1	2.026565	1013.jpg	2015.jpg	7	14	0	y	1	1	618.22	0.74	0.67	3.148944	2.026565	0.61822
MRI_faces_122	1	2	3	2	2	6.027202	2045.jpg	1052.jpg	51	53	1	b	2	1	649.55	0.29	0.27	7.177545	6.027202	0.64955
MRI_faces_122	1	2	3	2	3	9.027695	1027.jpg	1216.jpg	8	18	1	b	1	1	766.06	0.74	0.65	10.29484	9.027695	0.76606
MRI_faces_122	1	2	3	2	4	14.02865	1191.jpg	2053.jpg	9	10	1	b	1	1	742.1	0.71	0.7	15.26573	14.02865	0.7421
MRI_faces_122	1	2	3	2	5	17.02916	1060.jpg	1127.jpg	52	48	0	b	2	0	928.6	0.28	0.33	18.44914	17.02916	0.9286
MRI_faces_122	1	2	3	2	6	20.02974	2006.jpg	1191.jpg	12	9	0	y	1	1	610.01	0.7	0.71	21.13251	20.02974	0.61001
MRI_faces_122	1	2	3	2	7	34.01579	2045.jpg	1204.jpg	51	50	1	b	2	1	761.96	0.29	0.29	35.28272	34.01579	0.76196
MRI_faces_122	1	2	3	2	8	38.01623	2053.jpg	2039.jpg	10	16	0	y	1	1	812.52	0.7	0.67	39.3333	38.01623	0.81252
MRI_faces_122	1	2	3	2	9	42.01688	1052.jpg	1173.jpg	53	54	0	b	2	0	807.87	0.27	0.26	43.33404	42.01688	0.80787
MRI_faces_122	1	2	3	2	10	45.01737	1150.jpg	1226.jpg	46	47	1	y	2	0	919.38	0.34	0.34	46.44962	45.01737	0.91938
MRI_faces_122	1	2	3	2	11	48.01836	2164.jpg	1019.jpg	44	43	0	b	2	0	738.4	0.4	0.4	49.26823	48.01836	0.7384
MRI_faces_122	1	2	3	2	12	53.01877	1035.jpg	1191.jpg	15	9	0	y	1	1	610.98	0.67	0.71	54.13589	53.01877	0.61098
MRI_faces_122	1	2	3	2	13	56.01911	1031.jpg	1017.jpg	6	55	1	b	4	1	1000.64	0.74	0.26	57.51977	56.01911	1.00064
MRI_faces_122	1	2	3	2	14	66.0211	1035.jpg	2015.jpg	15	14	0	y	1	1	716.65	0.67	0.67	67.23822	66.0211	0.71665
MRI_faces_122	1	2	3	2	15	72.02216	1173.jpg	1226.jpg	54	47	1	y	2	0	1020.59	0.26	0.34	73.55	72.02216	1.02059
MRI_faces_122	1	2	3	2	16	75.02268	2045.jpg	1130.jpg	51	45	1	b	2	1	646.07	0.29	0.37	76.17313	75.02268	0.64607
MRI_faces_122	1	2	3	2	17	79.02332	1226.jpg	1127.jpg	47	48	0	y	2	1	997.41	0.34	0.33	80.52385	79.02332	0.99741
MRI_faces_122	1	2	3	2	18	84.02428	1035.jpg	1027.jpg	15	8	0	y	1	1	847.48	0.67	0.74	85.37469	84.02428	0.84748
MRI_faces_122	1	2	3	2	19	91.02547	2015.jpg	2006.jpg	14	12	1	b	1	1	701.29	0.67	0.7	92.22593	91.02547	0.70129
MRI_faces_122	1	2	3	2	20	96.02633	1150.jpg	1052.jpg	46	53	1	y	2	0	717.42	0.34	0.27	97.24338	96.02633	0.71742
MRI_faces_122	1	2	3	2	21	99.02685	1204.jpg	1019.jpg	50	43	0	b	2	0	720.9	0.29	0.4	100.2503	99.02685	0.7209
MRI_faces_122	1	2	3	2	22	105.0279	1130.jpg	1127.jpg	45	48	0	b	2	0	879.89	0.37	0.33	106.4003	105.0279	0.87989
MRI_faces_122	1	2	3	2	23	109.0286	1191.jpg	1013.jpg	9	7	1	b	1	1	757.14	0.71	0.74	110.2837	109.0286	0.75714
MRI_faces_122	1	2	3	2	24	121.0307	2089.jpg	1013.jpg	11	7	1	b	1	1	703.09	0.7	0.74	122.2338	121.0307	0.70309
MRI_faces_122	1	2	3	2	25	124.0171	2015.jpg	1216.jpg	14	18	1	b	1	1	987.66	0.67	0.65	125.5173	124.0171	0.98766
MRI_faces_122	1	2	3	2	26	127.0171	1127.jpg	1204.jpg	48	50	1	y	2	0	1022.66	0.33	0.29	128.5507	127.0171	1.02266
MRI_faces_122	1	2	3	2	27	131.0172	1019.jpg	1226.jpg	43	47	1	b	2	1	1005.56	0.4	0.34	132.5339	131.0172	1.00556
MRI_faces_122	1	2	3	2	28	137.0173	1130.jpg	1019.jpg	45	43	0	y	2	1	1161.46	0.37	0.4	138.684	137.0173	1.16146
MRI_faces_122	1	2	3	2	29	140.0173	2053.jpg	2015.jpg	10	14	0	y	1	1	1153.49	0.7	0.67	141.6845	140.0173	1.15349
MRI_faces_122	1	2	3	2	30	149.0189	1216.jpg	1050.jpg	18	17	0	b	1	0	916.88	0.65	0.66	150.436	149.0189	0.91688
MRI_faces_122	1	2	3	2	31	153.0196	2006.jpg	2039.jpg	12	16	0	y	1	1	764.19	0.7	0.67	154.2867	153.0196	0.76419
MRI_faces_122	1	2	3	2	32	157.0203	1150.jpg	1060.jpg	46	52	1	y	2	0	1174.47	0.34	0.28	158.704	157.0203	1.17447
MRI_faces_122	1	2	3	2	33	160.0206	2006.jpg	1027.jpg	12	8	0	b	1	0	921.16	0.7	0.74	161.4512	160.0206	0.92116
