subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_136	1	2	1	1	1	2.013292	1127.jpg	1262.jpg	49	44	1	y	2	0	1146.22	0.31	0.37	3.664433	2.013292	1.14622
MRI_faces_136	1	2	1	1	2	5.013306	2194.jpg	1192.jpg	50	43	0	y	2	1	1006.21	0.3	0.38	6.530167	5.013306	1.00621
MRI_faces_136	1	2	1	1	3	8.013331	1127.jpg	2041.jpg	49	45	1	y	2	0	701.19	0.31	0.36	9.213582	8.013331	0.70119
MRI_faces_136	1	2	1	1	4	13.01347	2212.jpg	1073.jpg	9	15	1	b	1	1	721.04	0.76	0.66	14.24579	13.01347	0.72104
MRI_faces_136	1	2	1	1	5	18.01352	2039.jpg	2063.jpg	16	13	1	y	1	0	1033	0.65	0.68	19.54696	18.01352	1.033
MRI_faces_136	1	2	1	1	6	25.01421	1216.jpg	2039.jpg	18	16	0	y	1	1	1130.29	0.61	0.65	26.64795	25.01421	1.13029
MRI_faces_136	1	2	1	1	7	29.01484	1216.jpg	2128.jpg	18	17	0	b	1	0	990.66	0.61	0.65	30.51528	29.01484	0.99066
MRI_faces_136	1	2	1	1	8	32.0173	2229.jpg	1073.jpg	11	15	1	y	1	0	1003.21	0.69	0.66	33.51582	32.0173	1.00321
MRI_faces_136	1	2	1	1	9	39.01667	2149.jpg	1060.jpg	51	53	1	y	2	0	1084.84	0.28	0.26	40.60046	39.01667	1.08484
MRI_faces_136	1	2	1	1	10	43.01733	2041.jpg	2010.jpg	45	46	0	y	2	1	868.16	0.36	0.35	44.3844	43.01733	0.86816
MRI_faces_136	1	2	1	1	11	46.01791	2240.jpg	1191.jpg	55	5	0	y	4	1	871.62	0.23	0.82	47.38493	46.01791	0.87162
MRI_faces_136	1	2	1	1	12	50.01862	2043.jpg	1216.jpg	8	18	1	y	1	0	821.89	0.79	0.61	51.34743	50.01862	0.82189
MRI_faces_136	1	2	1	1	13	54.01933	2240.jpg	1035.jpg	55	6	0	y	4	1	910.17	0.23	0.81	55.43639	54.01933	0.91017
MRI_faces_136	1	2	1	1	14	59.02019	2043.jpg	2209.jpg	8	10	1	y	1	0	938.28	0.79	0.73	60.45387	59.02019	0.93828
MRI_faces_136	1	2	1	1	15	63.02084	1202.jpg	2063.jpg	14	13	1	y	1	0	960.69	0.67	0.68	64.48096	63.02084	0.96069
MRI_faces_136	1	2	1	1	16	67.02157	2128.jpg	1073.jpg	17	15	1	y	1	0	925.96	0.65	0.66	68.44772	67.02157	0.92596
MRI_faces_136	1	2	1	1	17	70.02213	2043.jpg	2063.jpg	8	13	1	y	1	0	926.39	0.79	0.68	71.44771	70.02213	0.92639
MRI_faces_136	1	2	1	1	18	80.02382	2149.jpg	2041.jpg	51	45	1	y	2	0	853.69	0.28	0.36	81.37429	80.02382	0.85369
MRI_faces_136	1	2	1	1	19	84.02466	1050.jpg	2010.jpg	47	46	0	y	2	1	1041.86	0.34	0.35	85.56461	84.02466	1.04186
MRI_faces_136	1	2	1	1	20	87.02505	2041.jpg	2045.jpg	45	54	0	y	2	1	926.47	0.36	0.25	88.44801	87.02505	0.92647
MRI_faces_136	1	2	1	1	21	90.02565	2039.jpg	2209.jpg	16	10	1	b	1	1	1281.89	0.65	0.73	91.79801	90.02565	1.28189
MRI_faces_136	1	2	1	1	22	94.0263	2149.jpg	1262.jpg	51	44	1	y	2	0	1022.22	0.28	0.37	95.54808	94.0263	1.02222
MRI_faces_136	1	2	1	1	23	100.0148	2248.jpg	2229.jpg	7	11	0	y	1	1	911.76	0.8	0.69	101.4315	100.0148	0.91176
MRI_faces_136	1	2	1	1	24	103.0147	2209.jpg	2212.jpg	10	9	0	y	1	1	1066.83	0.73	0.76	104.5817	103.0147	1.06683
MRI_faces_136	1	2	1	1	25	106.0148	2229.jpg	2063.jpg	11	13	1	y	1	0	942.73	0.69	0.68	107.4649	106.0148	0.94273
MRI_faces_136	1	2	1	1	26	110.0149	2041.jpg	1192.jpg	45	43	0	y	2	1	813.61	0.36	0.38	111.3316	110.0149	0.81361
