subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_121	1	1	3	1	1	2.012794	1035.jpg	1150.jpg	5	55	1	b	4	1	851.96	0.86	0.29	3.363114	2.012794	0.85196
MRI_faces_121	1	1	3	1	2	5.012839	1146.jpg	2229.jpg	14	12	0	y	1	1	750.9	0.68	0.69	6.263042	5.012839	0.7509
MRI_faces_121	1	1	3	1	3	8.012843	1226.jpg	2164.jpg	44	54	1	y	2	0	874.89	0.35	0.29	9.396087	8.012843	0.87489
MRI_faces_121	1	1	3	1	4	13.01336	2041.jpg	2112.jpg	51	50	0	y	2	1	909.38	0.3	0.3	14.43049	13.01336	0.90938
MRI_faces_121	1	1	3	1	5	18.01618	2164.jpg	2155.jpg	54	47	0	b	2	0	838.57	0.29	0.34	19.34786	18.01618	0.83857
MRI_faces_121	1	1	3	1	6	25.01526	2058.jpg	2164.jpg	52	54	1	y	2	0	745.48	0.3	0.29	26.26588	25.01526	0.74548
MRI_faces_121	1	1	3	1	7	29.01592	2110.jpg	1145.jpg	11	10	0	y	1	1	680.83	0.71	0.72	30.19989	29.01592	0.68083
MRI_faces_121	1	1	3	1	8	32.01662	1246.jpg	2112.jpg	43	50	0	y	2	1	744.12	0.38	0.3	33.26353	32.01662	0.74412
MRI_faces_121	1	1	3	1	9	39.0177	2015.jpg	2058.jpg	48	52	0	b	2	0	876.06	0.33	0.3	40.39694	39.0177	0.87606
MRI_faces_121	1	1	3	1	10	43.01843	2181.jpg	2043.jpg	8	15	0	y	1	1	843.31	0.77	0.66	44.36354	43.01843	0.84331
MRI_faces_121	1	1	3	1	11	46.01911	2194.jpg	2155.jpg	49	47	0	b	2	0	785.63	0.32	0.34	47.30291	46.01911	0.78563
MRI_faces_121	1	1	3	1	12	50.01985	1183.jpg	2164.jpg	45	54	1	b	2	1	806.89	0.35	0.29	51.32021	50.01985	0.80689
MRI_faces_121	1	1	3	1	13	54.02033	2110.jpg	2229.jpg	11	12	0	y	1	1	711.42	0.71	0.69	55.23041	54.02033	0.71142
MRI_faces_121	1	1	3	1	14	59.01358	2041.jpg	1226.jpg	51	44	0	y	2	1	736.16	0.3	0.35	60.2552	59.01358	0.73616
MRI_faces_121	1	1	3	1	15	63.01371	1262.jpg	2110.jpg	18	11	1	b	1	1	967.07	0.6	0.71	64.48054	63.01371	0.96707
MRI_faces_121	1	1	3	1	16	67.01377	2110.jpg	1031.jpg	11	7	0	y	1	1	615.97	0.71	0.78	68.1307	67.01377	0.61597
MRI_faces_121	1	1	3	1	17	70.01376	2110.jpg	2043.jpg	11	15	0	y	1	1	859.99	0.71	0.66	71.38076	70.01376	0.85999
MRI_faces_121	1	1	3	1	18	80.01395	1191.jpg	2043.jpg	9	15	0	b	1	0	913.79	0.77	0.66	81.43066	80.01395	0.91379
