subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_136	1	2	2	2	1	2.025796	1150.jpg	1192.jpg	52	43	0	b	2	0	877.66	0.27	0.38	3.400275	2.025796	0.87766
MRI_faces_136	1	2	2	2	2	9.02704	2229.jpg	2063.jpg	11	13	1	b	1	1	764.41	0.69	0.68	10.29411	9.02704	0.76441
MRI_faces_136	1	2	2	2	3	22.02928	2240.jpg	1035.jpg	55	6	0	b	4	0	972.17	0.23	0.81	23.49935	22.02928	0.97217
MRI_faces_136	1	2	2	2	4	26.03001	2043.jpg	2248.jpg	8	7	1	b	1	1	629.45	0.79	0.8	27.1494	26.03001	0.62945
MRI_faces_136	1	2	2	2	5	31.016	2110.jpg	1191.jpg	56	5	0	y	4	1	806.44	0.16	0.82	32.33289	31.016	0.80644
MRI_faces_136	1	2	2	2	6	34.01607	1262.jpg	2094.jpg	44	48	0	b	2	0	703.39	0.37	0.34	35.23291	34.01607	0.70339
MRI_faces_136	1	2	2	2	7	39.0162	2063.jpg	2043.jpg	13	8	0	b	1	0	814.29	0.68	0.79	40.33293	39.0162	0.81429
MRI_faces_136	1	2	2	2	8	43.01639	1050.jpg	2149.jpg	47	51	0	b	2	0	789.1	0.34	0.28	44.31668	43.01639	0.7891
MRI_faces_136	1	2	2	2	9	52.01963	1050.jpg	2094.jpg	47	48	0	b	2	0	688.84	0.34	0.34	53.21817	52.01963	0.68884
MRI_faces_136	1	2	2	2	10	57.01874	2094.jpg	1060.jpg	48	53	1	b	2	1	657.75	0.34	0.26	58.18579	57.01874	0.65775
MRI_faces_136	1	2	2	2	11	61.01942	1192.jpg	2041.jpg	43	45	1	y	2	0	959.03	0.38	0.36	62.48653	61.01942	0.95903
MRI_faces_136	1	2	2	2	12	68.02071	1050.jpg	1127.jpg	47	49	0	b	2	0	835.72	0.34	0.31	69.36666	68.02071	0.83572
MRI_faces_136	1	2	2	2	13	72.02134	1050.jpg	2045.jpg	47	54	0	b	2	0	766.12	0.34	0.25	73.28835	72.02134	0.76612
MRI_faces_136	1	2	2	2	14	78.02238	2094.jpg	1150.jpg	48	52	1	b	2	1	585.08	0.34	0.27	79.10616	78.02238	0.58508
MRI_faces_136	1	2	2	2	15	83.02333	2043.jpg	2209.jpg	8	10	1	b	1	1	799.13	0.79	0.73	84.32365	83.02333	0.79913
MRI_faces_136	1	2	2	2	16	87.02401	2212.jpg	1216.jpg	9	18	1	b	1	1	741.44	0.76	0.61	88.26704	87.02401	0.74144
MRI_faces_136	1	2	2	2	17	90.02453	1216.jpg	2043.jpg	18	8	0	b	1	0	782.91	0.61	0.79	91.30839	90.02453	0.78291
MRI_faces_136	1	2	2	2	18	93.02501	2181.jpg	2128.jpg	12	17	0	b	1	0	1014.44	0.69	0.65	94.54206	93.02501	1.01444
MRI_faces_136	1	2	2	2	19	97.0257	2209.jpg	2212.jpg	10	9	0	b	1	0	733.79	0.73	0.76	98.25938	97.0257	0.73379
MRI_faces_136	1	2	2	2	20	110.0281	2045.jpg	2194.jpg	54	50	1	b	2	1	1055.42	0.25	0.3	111.584	110.0281	1.05542
MRI_faces_136	1	2	2	2	21	114.0288	2212.jpg	2063.jpg	9	13	1	b	1	1	960.67	0.76	0.68	115.4841	114.0288	0.96067
MRI_faces_136	1	2	2	2	22	117.0293	2194.jpg	2010.jpg	50	46	0	y	2	1	1111.17	0.3	0.35	118.6341	117.0293	1.11117
MRI_faces_136	1	2	2	2	23	122.0301	2194.jpg	1127.jpg	50	49	0	y	2	1	698.32	0.3	0.31	123.2174	122.0301	0.69832
MRI_faces_136	1	2	2	2	24	125.0174	1127.jpg	2041.jpg	49	45	1	y	2	0	702.09	0.31	0.36	126.2309	125.0174	0.70209
MRI_faces_136	1	2	2	2	25	129.0175	2010.jpg	2041.jpg	46	45	1	b	2	1	712.01	0.35	0.36	130.2342	129.0175	0.71201
MRI_faces_136	1	2	2	2	26	135.0176	2194.jpg	2149.jpg	50	51	0	y	2	1	817.91	0.3	0.28	136.3494	135.0176	0.81791
MRI_faces_136	1	2	2	2	27	138.0176	2248.jpg	2212.jpg	7	9	0	b	1	0	958.82	0.8	0.76	139.4844	138.0176	0.95882
MRI_faces_136	1	2	2	2	28	142.0175	2229.jpg	2209.jpg	11	10	1	y	1	0	1250.94	0.69	0.73	143.7678	142.0175	1.25094
MRI_faces_136	1	2	2	2	29	147.0177	2229.jpg	2181.jpg	11	12	1	b	1	1	982.67	0.69	0.69	148.5015	147.0177	0.98267
MRI_faces_136	1	2	2	2	30	151.0184	2039.jpg	2209.jpg	16	10	1	y	1	0	988.99	0.65	0.73	152.5189	151.0184	0.98899
MRI_faces_136	1	2	2	2	31	163.0206	1216.jpg	1202.jpg	18	14	0	b	1	0	1098.85	0.61	0.67	164.621	163.0206	1.09885
MRI_faces_136	1	2	2	2	32	169.0216	2045.jpg	2041.jpg	54	45	1	b	2	1	1290.87	0.25	0.36	170.8181	169.0216	1.29087
MRI_faces_136	1	2	2	2	33	172.0222	2094.jpg	2041.jpg	48	45	1	b	2	1	697.3	0.34	0.36	173.2226	172.0222	0.6973
MRI_faces_136	1	2	2	2	34	176.0228	2039.jpg	2063.jpg	16	13	1	b	1	1	734.64	0.65	0.68	177.2566	176.0228	0.73464
MRI_faces_136	1	2	2	2	35	179.0234	2248.jpg	2039.jpg	7	16	0	b	1	0	935.08	0.8	0.65	180.4571	179.0234	0.93508
MRI_faces_136	1	2	2	2	36	182.0239	1202.jpg	2209.jpg	14	10	1	y	1	0	1268.51	0.67	0.73	183.7911	182.0239	1.26851
MRI_faces_136	1	2	2	2	37	185.0244	2181.jpg	1202.jpg	12	14	0	b	1	0	1284.08	0.69	0.67	186.8082	185.0244	1.28408
MRI_faces_136	1	2	2	2	38	188.025	2045.jpg	1150.jpg	54	52	1	b	2	1	1118.48	0.25	0.27	189.642	188.025	1.11848
