subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_104	1	2	4	2	1	2.028972	2153.jpg	2248.jpg	17	7	1	b	1	1	600.72	0.67	0.8	3.130456	2.028972	0.60072
MRI_faces_104	1	2	4	2	2	6.029761	2058.jpg	2153.jpg	18	17	0	y	1	1	351.92	0.66	0.67	6.880029	6.029761	0.35192
MRI_faces_104	1	2	4	2	3	9.030345	1031.jpg	1145.jpg	10	11	0	b	1	0	452.36	0.76	0.75	9.980678	9.030345	0.45236
MRI_faces_104	1	2	4	2	4	14.02591	1246.jpg	2058.jpg	9	18	1	y	1	0	579.79	0.8	0.66	15.10932	14.02591	0.57979
MRI_faces_104	1	2	4	2	5	17.026	1202.jpg	2015.jpg	15	16	0	b	1	0	477.7	0.69	0.67	18.00932	17.026	0.4777
MRI_faces_104	1	2	4	2	6	20.02597	1027.jpg	2155.jpg	48	52	1	y	2	0	586.72	0.28	0.21	21.11584	20.02597	0.58672
MRI_faces_104	1	2	4	2	7	34.0262	2125.jpg	2164.jpg	51	45	1	y	2	0	493.53	0.22	0.33	35.01837	34.0262	0.49353
MRI_faces_104	1	2	4	2	8	38.0262	1017.jpg	1027.jpg	44	48	0	b	2	0	433.49	0.37	0.28	38.95971	38.0262	0.43349
MRI_faces_104	1	2	4	2	9	42.02621	1019.jpg	2063.jpg	12	8	0	y	1	1	448.5	0.75	0.8	42.9764	42.02621	0.4485
MRI_faces_104	1	2	4	2	10	45.02625	2058.jpg	2063.jpg	18	8	0	y	1	1	453.44	0.66	0.8	45.97646	45.02625	0.45344
MRI_faces_104	1	2	4	2	11	48.02642	1027.jpg	2041.jpg	48	53	1	b	2	1	573.27	0.28	0.2	49.10416	48.02642	0.57327
MRI_faces_104	1	2	4	2	12	53.0264	2041.jpg	2053.jpg	53	54	0	b	2	0	686.27	0.2	0.19	54.20986	53.0264	0.68627
MRI_faces_104	1	2	4	2	13	56.02649	1216.jpg	2149.jpg	6	55	1	y	4	0	659.21	0.81	0.18	57.18894	56.02649	0.65921
MRI_faces_104	1	2	4	2	14	66.02661	2125.jpg	2209.jpg	51	50	1	b	2	1	619.07	0.22	0.22	67.14347	66.02661	0.61907
MRI_faces_104	1	2	4	2	15	72.02666	1210.jpg	1262.jpg	47	43	0	y	2	1	540.02	0.28	0.37	73.0601	72.02666	0.54002
MRI_faces_104	1	2	4	2	16	75.02676	2181.jpg	1017.jpg	46	44	1	b	2	1	846.93	0.3	0.37	76.37683	75.02676	0.84693
MRI_faces_104	1	2	4	2	17	79.02673	1255.jpg	2194.jpg	5	56	1	y	4	0	587.97	0.82	0.16	80.11023	79.02673	0.58797
MRI_faces_104	1	2	4	2	18	84.02688	2015.jpg	2248.jpg	16	7	1	b	1	1	363.81	0.67	0.8	84.89373	84.02688	0.36381
MRI_faces_104	1	2	4	2	19	91.02802	1246.jpg	2248.jpg	9	7	1	y	1	0	575.67	0.8	0.8	92.09501	91.02802	0.57567
MRI_faces_104	1	2	4	2	20	96.02882	1019.jpg	1246.jpg	12	9	0	b	1	0	453.88	0.75	0.8	96.97921	96.02882	0.45388
MRI_faces_104	1	2	4	2	21	99.02936	1226.jpg	2041.jpg	49	53	1	y	2	0	586.34	0.24	0.2	100.1131	99.02936	0.58634
MRI_faces_104	1	2	4	2	22	105.0304	2058.jpg	2110.jpg	18	14	0	b	1	0	406.27	0.66	0.69	105.9307	105.0304	0.40627
MRI_faces_104	1	2	4	2	23	109.0311	2209.jpg	1226.jpg	50	49	0	y	2	1	541.54	0.22	0.24	110.0647	109.0311	0.54154
MRI_faces_104	1	2	4	2	24	121.0273	2155.jpg	1226.jpg	52	49	0	b	2	0	514.37	0.21	0.24	122.0441	121.0273	0.51437
MRI_faces_104	1	2	4	2	25	124.0275	1031.jpg	2110.jpg	10	14	0	b	1	0	449.21	0.76	0.69	124.9776	124.0275	0.44921
MRI_faces_104	1	2	4	2	26	127.0275	2153.jpg	1130.jpg	17	13	1	b	1	1	576.26	0.67	0.74	128.1013	127.0275	0.57626
MRI_faces_104	1	2	4	2	27	131.0275	2063.jpg	1031.jpg	8	10	1	b	1	1	471.17	0.8	0.76	131.9976	131.0275	0.47117
MRI_faces_104	1	2	4	2	28	137.0276	2181.jpg	2041.jpg	46	53	1	b	2	1	467.1	0.3	0.2	137.9948	137.0276	0.4671
MRI_faces_104	1	2	4	2	29	140.0276	2164.jpg	1226.jpg	45	49	0	b	2	0	484.04	0.33	0.24	141.011	140.0276	0.48404
MRI_faces_104	1	2	4	2	30	149.0277	1202.jpg	1246.jpg	15	9	0	b	1	0	652.02	0.69	0.8	150.1779	149.0277	0.65202
MRI_faces_104	1	2	4	2	31	153.0278	2053.jpg	2209.jpg	54	50	1	b	2	1	662.93	0.19	0.22	154.1891	153.0278	0.66293
MRI_faces_104	1	2	4	2	32	157.0275	2110.jpg	1130.jpg	14	13	1	b	1	1	473.21	0.69	0.74	157.9978	157.0275	0.47321
MRI_faces_104	1	2	4	2	33	160.0279	2155.jpg	2053.jpg	52	54	0	b	2	0	524.8	0.21	0.19	161.0446	160.0279	0.5248
MRI_faces_104	1	2	4	2	34	163.0278	2181.jpg	2155.jpg	46	52	1	b	2	1	534.87	0.3	0.21	164.0614	163.0278	0.53487
MRI_faces_104	1	2	4	2	35	173.028	1019.jpg	2153.jpg	12	17	0	b	1	0	682.69	0.75	0.67	174.2115	173.028	0.68269
