subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_133	1	1	4	2	1	2.018014	2058.jpg	2118.jpg	16	7	0	y	1	1	901.67	0.69	0.77	3.419198	2.018014	0.90167
MRI_faces_133	1	1	4	2	2	6.017971	1060.jpg	1052.jpg	44	49	1	b	2	1	1060.67	0.3	0.23	7.584919	6.017971	1.06067
MRI_faces_133	1	1	4	2	3	9.018109	2043.jpg	2153.jpg	8	12	0	b	1	0	860.57	0.77	0.73	10.38499	9.018109	0.86057
MRI_faces_133	1	1	4	2	4	14.0182	1173.jpg	1192.jpg	45	48	1	y	2	0	1264.45	0.28	0.26	15.78498	14.0182	1.26445
MRI_faces_133	1	1	4	2	5	17.01824	2006.jpg	2218.jpg	15	14	1	b	1	1	739.41	0.72	0.72	18.25168	17.01824	0.73941
MRI_faces_133	1	1	4	2	6	20.01824	1192.jpg	2149.jpg	48	53	0	y	2	1	697.39	0.26	0.21	21.21834	20.01824	0.69739
MRI_faces_133	1	1	4	2	7	34.01865	1204.jpg	1150.jpg	47	54	1	y	2	0	963.99	0.26	0.21	35.48571	34.01865	0.96399
MRI_faces_133	1	1	4	2	8	38.0215	2125.jpg	2153.jpg	9	12	0	y	1	1	1178.18	0.76	0.73	39.70314	38.0215	1.17818
MRI_faces_133	1	1	4	2	9	42.02173	1202.jpg	2209.jpg	11	13	0	y	1	1	801.92	0.73	0.73	43.32044	42.02173	0.80192
MRI_faces_133	1	1	4	2	10	45.02057	1173.jpg	1052.jpg	45	49	1	b	2	1	1415.06	0.28	0.23	46.93769	45.02057	1.41506
MRI_faces_133	1	1	4	2	11	48.0214	1173.jpg	1150.jpg	45	54	1	b	2	1	842.24	0.28	0.21	49.35481	48.0214	0.84224
MRI_faces_133	1	1	4	2	12	53.02197	2212.jpg	2209.jpg	17	13	0	y	1	1	969.67	0.68	0.73	54.48898	53.02197	0.96967
MRI_faces_133	1	1	4	2	13	56.02257	1202.jpg	2006.jpg	11	15	0	y	1	1	746.08	0.73	0.72	57.26891	56.02257	0.74608
MRI_faces_133	1	1	4	2	14	66.02428	2058.jpg	2194.jpg	16	18	0	y	1	1	1422.35	0.69	0.68	67.94133	66.02428	1.42235
MRI_faces_133	1	1	4	2	15	72.02531	1210.jpg	1017.jpg	43	52	0	b	2	0	1415.37	0.3	0.22	73.93588	72.02531	1.41537
MRI_faces_133	1	1	4	2	16	75.01903	1204.jpg	1191.jpg	47	51	1	b	2	1	1180.63	0.26	0.22	76.70254	75.01903	1.18063
MRI_faces_133	1	1	4	2	17	79.01912	2212.jpg	2194.jpg	17	18	0	b	1	0	1065.54	0.68	0.68	80.58593	79.01912	1.06554
MRI_faces_133	1	1	4	2	18	84.01917	2118.jpg	2125.jpg	7	9	1	b	1	1	789.48	0.77	0.76	85.31106	84.01917	0.78948
MRI_faces_133	1	1	4	2	19	91.01921	1192.jpg	1017.jpg	48	52	0	y	2	1	892.42	0.26	0.22	92.41237	91.01921	0.89242
MRI_faces_133	1	1	4	2	20	96.01939	2240.jpg	2125.jpg	10	9	1	b	1	1	934.26	0.74	0.76	97.45284	96.01939	0.93426
MRI_faces_133	1	1	4	2	21	99.01938	2240.jpg	1202.jpg	10	11	1	b	1	1	984.27	0.74	0.73	100.5028	99.01938	0.98427
MRI_faces_133	1	1	4	2	22	105.0196	2218.jpg	2209.jpg	14	13	0	y	1	1	905.08	0.72	0.73	106.4196	105.0196	0.90508
MRI_faces_133	1	1	4	2	23	109.0196	1052.jpg	1017.jpg	49	52	0	b	2	0	1099.06	0.23	0.22	110.6198	109.0196	1.09906
MRI_faces_133	1	1	4	2	24	121.0197	1073.jpg	1150.jpg	50	54	1	b	2	1	1042.98	0.23	0.21	122.5676	121.0197	1.04298
MRI_faces_133	1	1	4	2	25	124.0198	1017.jpg	1191.jpg	52	51	1	b	2	1	1231.88	0.22	0.22	125.7533	124.0198	1.23188
MRI_faces_133	1	1	4	2	26	127.0198	1204.jpg	1210.jpg	47	43	1	y	2	0	1065.86	0.26	0.3	128.5866	127.0198	1.06586
MRI_faces_133	1	1	4	2	27	131.0198	2212.jpg	2240.jpg	17	10	0	y	1	1	1003.84	0.68	0.74	132.52	131.0198	1.00384
MRI_faces_133	1	1	4	2	28	137.02	2058.jpg	2153.jpg	16	12	0	b	1	0	916.66	0.69	0.73	138.4371	137.02	0.91666
MRI_faces_133	1	1	4	2	29	140.0205	2153.jpg	2212.jpg	12	17	1	y	1	0	1153.15	0.73	0.68	141.671	140.0205	1.15315
MRI_faces_133	1	1	4	2	30	149.0221	2153.jpg	2218.jpg	12	14	1	b	1	1	802.56	0.73	0.72	150.3224	149.0221	0.80256
MRI_faces_133	1	1	4	2	31	153.0228	1080.jpg	2248.jpg	55	5	0	y	4	1	710.84	0.21	0.85	154.2231	153.0228	0.71084
MRI_faces_133	1	1	4	2	32	157.0235	1150.jpg	1017.jpg	54	52	0	y	2	1	1042.1	0.21	0.22	158.5572	157.0235	1.0421
MRI_faces_133	1	1	4	2	33	160.024	1073.jpg	1191.jpg	50	51	1	b	2	1	944.64	0.23	0.22	161.4577	160.024	0.94464
MRI_faces_133	1	1	4	2	34	163.0246	1073.jpg	1192.jpg	50	48	1	b	2	1	1024	0.23	0.26	164.5416	163.0246	1.024
MRI_faces_133	1	1	4	2	35	173.0204	1146.jpg	1017.jpg	46	52	0	y	2	1	866.21	0.27	0.22	174.3873	173.0204	0.86621
MRI_faces_133	1	1	4	2	36	177.0204	2240.jpg	2043.jpg	10	8	1	b	1	1	968.22	0.74	0.77	178.4873	177.0204	0.96822
MRI_faces_133	1	1	4	2	37	185.0206	1052.jpg	1204.jpg	49	47	0	b	2	0	733.06	0.23	0.26	186.2541	185.0206	0.73306
MRI_faces_133	1	1	4	2	38	188.0206	2010.jpg	1226.jpg	6	56	1	b	4	1	708	0.8	0.19	189.2292	188.0206	0.708
