subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_114	1	2	2	1	1	2.01468	2194.jpg	1073.jpg	56	6	0	y	4	1	830.35	0.2	0.81	3.349229	2.01468	0.83035
MRI_faces_114	1	2	2	1	2	5.014749	2053.jpg	1017.jpg	12	17	0	b	1	0	1115.24	0.73	0.66	6.631614	5.014749	1.11524
MRI_faces_114	1	2	2	1	3	8.014821	2045.jpg	2112.jpg	51	47	1	y	2	0	872.17	0.26	0.32	9.381695	8.014821	0.87217
MRI_faces_114	1	2	2	1	4	13.01489	1150.jpg	2043.jpg	53	49	0	y	2	1	1231.08	0.26	0.3	14.74838	13.01489	1.23108
MRI_faces_114	1	2	2	1	5	18.01557	2089.jpg	2181.jpg	14	10	1	b	1	1	893.42	0.72	0.75	19.41589	18.01557	0.89342
MRI_faces_114	1	2	2	1	6	25.01671	2128.jpg	2240.jpg	52	54	0	y	2	1	1074.26	0.26	0.25	26.59866	25.01671	1.07426
MRI_faces_114	1	2	2	1	7	29.01746	1204.jpg	2043.jpg	50	49	0	y	2	1	1217.53	0.29	0.3	30.73457	29.01746	1.21753
MRI_faces_114	1	2	2	1	8	32.0181	1080.jpg	1204.jpg	48	50	1	y	2	0	1020.89	0.31	0.29	33.53509	32.0181	1.02089
MRI_faces_114	1	2	2	1	9	39.01921	1080.jpg	1150.jpg	48	53	1	y	2	0	1176.78	0.31	0.26	40.6988	39.01921	1.17678
MRI_faces_114	1	2	2	1	10	43.01998	1246.jpg	1150.jpg	43	53	1	y	2	0	1168.01	0.37	0.26	44.68698	43.01998	1.16801
MRI_faces_114	1	2	2	1	11	46.02044	1183.jpg	1150.jpg	46	53	1	y	2	0	1163.56	0.33	0.26	47.6877	46.02044	1.16356
MRI_faces_114	1	2	2	1	12	50.02119	2006.jpg	1216.jpg	7	16	0	b	1	0	964.79	0.8	0.67	51.48822	50.02119	0.96479
MRI_faces_114	1	2	2	1	13	54.02184	1210.jpg	2212.jpg	18	11	0	b	1	0	868.15	0.65	0.74	55.38891	54.02184	0.86815
MRI_faces_114	1	2	2	1	14	59.02276	1146.jpg	1017.jpg	13	17	0	b	1	0	939.23	0.73	0.66	60.4564	59.02276	0.93923
MRI_faces_114	1	2	2	1	15	63.02348	2128.jpg	2045.jpg	52	51	0	b	2	0	1014.5	0.26	0.26	64.53242	63.02348	1.0145
MRI_faces_114	1	2	2	1	16	67.02421	2181.jpg	1017.jpg	10	17	0	b	1	0	1019.78	0.75	0.66	68.54125	67.02421	1.01978
MRI_faces_114	1	2	2	1	17	70.01581	1210.jpg	1017.jpg	18	17	0	b	1	0	1088.17	0.65	0.66	71.60839	70.01581	1.08817
MRI_faces_114	1	2	2	1	18	80.01583	2089.jpg	1146.jpg	14	13	1	b	1	1	889.17	0.72	0.73	81.41012	80.01583	0.88917
MRI_faces_114	1	2	2	1	19	84.01588	2006.jpg	1019.jpg	7	9	0	b	1	0	1046.11	0.8	0.76	85.56603	84.01588	1.04611
MRI_faces_114	1	2	2	1	20	87.01597	2112.jpg	2240.jpg	47	54	0	y	2	1	1325.03	0.32	0.25	88.84942	87.01597	1.32503
MRI_faces_114	1	2	2	1	21	90.01602	1019.jpg	2053.jpg	9	12	1	b	1	1	1445.97	0.76	0.73	91.96621	90.01602	1.44597
MRI_faces_114	1	2	2	1	22	94.01607	1150.jpg	2045.jpg	53	51	0	b	2	0	1188.96	0.26	0.26	95.71271	94.01607	1.18896
MRI_faces_114	1	2	2	1	23	100.0161	1146.jpg	1216.jpg	13	16	0	b	1	0	753.88	0.73	0.67	101.2662	100.0161	0.75388
MRI_faces_114	1	2	2	1	24	103.0161	2089.jpg	2006.jpg	14	7	1	b	1	1	1148.84	0.72	0.8	104.6664	103.0161	1.14884
MRI_faces_114	1	2	2	1	25	106.0162	1080.jpg	1191.jpg	48	45	1	y	2	0	845.8	0.31	0.35	107.3664	106.0162	0.8458
MRI_faces_114	1	2	2	1	26	110.0163	1204.jpg	1246.jpg	50	43	0	b	2	0	1153.65	0.29	0.37	111.6665	110.0163	1.15365
MRI_faces_114	1	2	2	1	27	113.0163	2128.jpg	1246.jpg	52	43	0	b	2	0	1313.64	0.26	0.37	114.8332	113.0163	1.31364
MRI_faces_114	1	2	2	1	28	116.0163	1017.jpg	2006.jpg	17	7	1	b	1	1	1238.65	0.66	0.8	117.7499	116.0163	1.23865
MRI_faces_114	1	2	2	1	29	130.0197	1216.jpg	1210.jpg	16	18	1	y	1	0	831.25	0.67	0.65	131.3522	130.0197	0.83125
MRI_faces_114	1	2	2	1	30	140.0203	2240.jpg	1204.jpg	54	50	1	b	2	1	1103.69	0.25	0.29	141.6207	140.0203	1.10369
MRI_faces_114	1	2	2	1	31	146.0212	1216.jpg	2181.jpg	16	10	1	b	1	1	1056.75	0.67	0.75	147.5717	146.0212	1.05675
MRI_faces_114	1	2	2	1	32	150.022	1080.jpg	2112.jpg	48	47	1	y	2	0	991.98	0.31	0.32	151.5057	150.022	0.99198
MRI_faces_114	1	2	2	1	33	156.0231	1183.jpg	1204.jpg	46	50	1	b	2	1	1447.93	0.33	0.29	157.9671	156.0231	1.44793
MRI_faces_114	1	2	2	1	34	160.0237	2128.jpg	1080.jpg	52	48	0	b	2	0	1082.26	0.26	0.31	161.6004	160.0237	1.08226
MRI_faces_114	1	2	2	1	35	166.0249	2248.jpg	2194.jpg	5	56	1	b	4	1	1056.13	0.82	0.2	167.5751	166.0249	1.05613
MRI_faces_114	1	2	2	1	36	178.0172	1017.jpg	1192.jpg	17	15	1	y	1	0	964.83	0.66	0.68	179.484	178.0172	0.96483
MRI_faces_114	1	2	2	1	37	181.0173	2212.jpg	2053.jpg	11	12	1	b	1	1	936.73	0.74	0.73	182.4613	181.0173	0.93673
MRI_faces_114	1	2	2	1	38	188.0173	1146.jpg	1019.jpg	13	9	0	b	1	0	888.64	0.73	0.76	189.4123	188.0173	0.88864
