subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_103	1	1	2	2	1	2.032391	2089.jpg	2125.jpg	18	9	1	y	1	0	1094.21	0.64	0.79	3.627462	2.032391	1.09421
MRI_faces_103	1	1	2	2	2	6.033138	1007.jpg	1146.jpg	53	43	1	y	2	0	1088.47	0.23	0.34	7.616967	6.033138	1.08847
MRI_faces_103	1	1	2	2	3	9.033609	1210.jpg	2063.jpg	7	8	1	y	1	0	959	0.8	0.8	10.48399	9.033609	0.959
MRI_faces_103	1	1	2	2	4	14.02643	2110.jpg	2094.jpg	56	5	0	y	4	1	786.18	0.22	0.82	15.31819	14.02643	0.78618
MRI_faces_103	1	1	2	2	5	17.02651	1246.jpg	1052.jpg	51	47	0	x	2	999	999000	0.25	0.27	19.02673	17.02651	999
MRI_faces_103	1	1	2	2	6	20.02647	1191.jpg	1017.jpg	46	52	0	b	2	0	652.13	0.3	0.24	21.18587	20.02647	0.65213
MRI_faces_103	1	1	2	2	7	34.02676	2063.jpg	2229.jpg	8	10	0	y	1	1	952.84	0.8	0.78	35.4768	34.02676	0.95284
MRI_faces_103	1	1	2	2	8	38.02677	1173.jpg	1146.jpg	50	43	1	y	2	0	943.84	0.25	0.34	39.47707	38.02677	0.94384
MRI_faces_103	1	1	2	2	9	42.02686	2063.jpg	2089.jpg	8	18	0	y	1	1	1113.75	0.8	0.64	43.64371	42.02686	1.11375
MRI_faces_103	1	1	2	2	10	45.02684	1019.jpg	1150.jpg	45	49	1	y	2	0	1028.75	0.31	0.26	46.56036	45.02684	1.02875
MRI_faces_103	1	1	2	2	11	48.02688	1191.jpg	1007.jpg	46	53	0	b	2	0	764.72	0.3	0.23	49.29387	48.02688	0.76472
MRI_faces_103	1	1	2	2	12	53.02706	2229.jpg	2039.jpg	10	14	1	y	1	0	1108.55	0.78	0.69	54.64182	53.02706	1.10855
MRI_faces_103	1	1	2	2	13	56.027	1027.jpg	1246.jpg	44	51	1	b	2	1	1042.6	0.32	0.25	57.57556	56.027	1.0426
MRI_faces_103	1	1	2	2	14	66.02714	1019.jpg	1146.jpg	45	43	1	y	2	0	1071.47	0.31	0.34	67.59398	66.02714	1.07147
