subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_108	1	2	4	1	1	2.013513	1173.jpg	2155.jpg	46	47	1	b	2	1	962.22	0.34	0.34	3.481325	2.013513	0.96222
MRI_faces_108	1	2	4	1	2	9.013602	1216.jpg	2058.jpg	43	53	1	b	2	1	826.13	0.37	0.29	10.34703	9.013602	0.82613
MRI_faces_108	1	2	4	1	3	22.01686	1073.jpg	1007.jpg	15	16	0	y	1	1	982.89	0.62	0.62	23.49813	22.01686	0.98289
MRI_faces_108	1	2	4	1	4	26.01696	1013.jpg	1114.jpg	7	17	0	b	1	0	1070.74	0.76	0.62	27.58214	26.01696	1.07074
MRI_faces_108	1	2	4	1	5	31.01605	1073.jpg	1027.jpg	15	11	0	b	1	0	1050.67	0.62	0.72	32.56637	31.01605	1.05067
MRI_faces_108	1	2	4	1	6	34.01659	1017.jpg	2118.jpg	18	14	0	y	1	1	1023.13	0.6	0.63	35.53356	34.01659	1.02313
MRI_faces_108	1	2	4	1	7	39.01738	1052.jpg	2212.jpg	56	6	0	y	4	1	1115.33	0.24	0.77	40.63442	39.01738	1.11533
MRI_faces_108	1	2	4	1	8	43.0182	2153.jpg	1027.jpg	10	11	0	b	1	0	853.51	0.72	0.72	44.36847	43.0182	0.85351
MRI_faces_108	1	2	4	1	9	52.01974	1216.jpg	2128.jpg	43	44	1	y	2	0	1028.96	0.37	0.34	53.54763	52.01974	1.02896
MRI_faces_108	1	2	4	1	10	57.02056	1007.jpg	1013.jpg	16	7	1	y	1	0	980.15	0.62	0.76	58.49773	57.02056	0.98015
MRI_faces_108	1	2	4	1	11	61.02126	2153.jpg	1019.jpg	10	9	0	b	1	0	743.47	0.72	0.73	62.26467	61.02126	0.74347
MRI_faces_108	1	2	4	1	12	68.02248	1246.jpg	2194.jpg	45	49	0	y	2	1	667.24	0.34	0.31	69.18127	68.02248	0.66724
MRI_faces_108	1	2	4	1	13	72.02317	2043.jpg	2155.jpg	48	47	1	b	2	1	1159.54	0.32	0.34	73.67358	72.02317	1.15954
MRI_faces_108	1	2	4	1	14	78.01464	2194.jpg	2128.jpg	49	44	1	b	2	1	928.09	0.31	0.34	79.44785	78.01464	0.92809
MRI_faces_108	1	2	4	1	15	83.01472	2153.jpg	2118.jpg	10	14	0	b	1	0	802	0.72	0.63	84.31481	83.01472	0.802
MRI_faces_108	1	2	4	1	16	87.01475	2194.jpg	1183.jpg	49	52	1	b	2	1	1063.96	0.31	0.3	88.58157	87.01475	1.06396
MRI_faces_108	1	2	4	1	17	90.0148	1027.jpg	2229.jpg	11	13	1	b	1	1	1121.94	0.72	0.69	91.64338	90.0148	1.12194
MRI_faces_108	1	2	4	1	18	93.01482	1019.jpg	2229.jpg	9	13	1	b	1	1	1087.9	0.73	0.69	94.59828	93.01482	1.0879
MRI_faces_108	1	2	4	1	19	97.01487	2094.jpg	1027.jpg	12	11	0	b	1	0	1042.82	0.71	0.72	98.5613	97.01487	1.04282
