subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_116	1	2	2	1	1	2.016117	1127.jpg	1204.jpg	48	53	1	b	2	1	963.94	0.24	0.2	3.484311	2.016117	0.96394
MRI_faces_116	1	2	2	1	2	5.01667	2045.jpg	2015.jpg	15	14	0	b	1	0	698.38	0.7	0.7	6.217041	5.01667	0.69838
MRI_faces_116	1	2	2	1	3	8.017133	1050.jpg	2015.jpg	18	14	0	y	1	1	858.94	0.66	0.7	9.37808	8.017133	0.85894
MRI_faces_116	1	2	2	1	4	13.01802	1130.jpg	1060.jpg	46	45	1	b	2	1	990.03	0.28	0.29	14.51148	13.01802	0.99003
MRI_faces_116	1	2	2	1	5	18.01896	1050.jpg	2209.jpg	18	9	0	y	1	1	847.11	0.66	0.78	19.36939	18.01896	0.84711
MRI_faces_116	1	2	2	1	6	25.02019	2015.jpg	2063.jpg	14	7	1	b	1	1	937.88	0.7	0.81	26.46159	25.02019	0.93788
MRI_faces_116	1	2	2	1	7	29.02087	2058.jpg	1173.jpg	47	54	0	b	2	0	1002.19	0.24	0.2	30.52122	29.02087	1.00219
MRI_faces_116	1	2	2	1	8	32.02144	2045.jpg	1255.jpg	15	16	0	y	1	1	779.61	0.7	0.7	33.29504	32.02144	0.77961
MRI_faces_116	1	2	2	1	9	39.0226	2043.jpg	2164.jpg	12	11	0	b	1	0	865.47	0.72	0.72	40.3897	39.0226	0.86547
MRI_faces_116	1	2	2	1	10	43.02339	2229.jpg	1050.jpg	8	18	1	b	1	1	784.67	0.8	0.66	44.30707	43.02339	0.78467
MRI_faces_116	1	2	2	1	11	46.02382	2112.jpg	2024.jpg	10	17	0	y	1	1	993.23	0.72	0.66	47.51191	46.02382	0.99323
MRI_faces_116	1	2	2	1	12	50.02456	1226.jpg	1013.jpg	43	44	1	b	2	1	759.5	0.35	0.33	51.2786	50.02456	0.7595
MRI_faces_116	1	2	2	1	13	54.0119	1204.jpg	1246.jpg	53	49	0	y	2	1	1156.17	0.2	0.24	55.6789	54.0119	1.15617
MRI_faces_116	1	2	2	1	14	59.01203	2164.jpg	1035.jpg	11	13	1	b	1	1	1025.03	0.72	0.71	60.54555	59.01203	1.02503
MRI_faces_116	1	2	2	1	15	63.01207	2112.jpg	2209.jpg	10	9	0	b	1	0	661.01	0.72	0.78	64.17883	63.01207	0.66101
