subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_112	1	2	3	1	1	2.017018	2043.jpg	2112.jpg	16	12	1	y	1	0	1392.63	0.63	0.68	3.916634	2.017018	1.39263
MRI_faces_112	1	2	3	1	2	9.015848	1246.jpg	1183.jpg	54	47	1	x	2	999	999000	0.18	0.3	11.0164	9.015848	999
MRI_faces_112	1	2	3	1	3	22.01809	2089.jpg	1013.jpg	6	56	1	b	4	1	1007.57	0.81	0.16	23.53253	22.01809	1.00757
MRI_faces_112	1	2	3	1	4	26.0188	2015.jpg	2063.jpg	9	13	1	y	1	0	972.86	0.74	0.67	27.48584	26.0188	0.97286
MRI_faces_112	1	2	3	1	5	31.01965	2063.jpg	1255.jpg	13	17	0	b	1	0	844	0.67	0.63	32.37009	31.01965	0.844
MRI_faces_112	1	2	3	1	6	34.02018	2212.jpg	2063.jpg	11	13	1	y	1	0	868.49	0.69	0.67	35.3872	34.02018	0.86849
MRI_faces_112	1	2	3	1	7	39.02104	1019.jpg	1192.jpg	50	51	0	y	2	1	1413.63	0.27	0.22	40.93822	39.02104	1.41363
MRI_faces_112	1	2	3	1	8	43.02176	2063.jpg	1017.jpg	13	8	0	b	1	0	1363.91	0.67	0.79	44.8889	43.02176	1.36391
MRI_faces_112	1	2	3	1	9	52.02339	1204.jpg	2153.jpg	46	45	1	b	2	1	1112.24	0.33	0.33	53.63298	52.02339	1.11224
MRI_faces_112	1	2	3	1	10	57.02426	1127.jpg	1073.jpg	44	49	0	x	2	999	999000	0.33	0.27	59.02474	57.02426	999
MRI_faces_112	1	2	3	1	11	61.02495	2110.jpg	1127.jpg	43	44	1	b	2	1	986.7	0.33	0.33	62.50862	61.02495	0.9867
MRI_faces_112	1	2	3	1	12	68.02617	2209.jpg	2039.jpg	14	18	1	b	1	1	1129.49	0.66	0.61	69.64996	68.02617	1.12949
MRI_faces_112	1	2	3	1	13	72.01647	1145.jpg	2043.jpg	7	16	0	b	1	0	1177.18	0.8	0.63	73.70004	72.01647	1.17718
MRI_faces_112	1	2	3	1	14	78.01659	1019.jpg	1246.jpg	50	54	0	y	2	1	1105.08	0.27	0.18	79.62828	78.01659	1.10508
MRI_faces_112	1	2	3	1	15	83.01667	2128.jpg	2153.jpg	48	45	1	y	2	0	1117.01	0.28	0.33	84.63347	83.01667	1.11701
MRI_faces_112	1	2	3	1	16	87.01676	2015.jpg	2006.jpg	9	10	1	b	1	1	1153.9	0.74	0.72	88.67989	87.01676	1.1539
MRI_faces_112	1	2	3	1	17	90.01681	1050.jpg	1246.jpg	52	54	0	b	2	0	1148.84	0.22	0.18	91.66694	90.01681	1.14884
MRI_faces_112	1	2	3	1	18	93.01683	1255.jpg	2112.jpg	17	12	1	y	1	0	1117.83	0.63	0.68	94.63361	93.01683	1.11783
MRI_faces_112	1	2	3	1	19	97.01681	2015.jpg	2039.jpg	9	18	1	b	1	1	1352.83	0.74	0.61	98.86696	97.01681	1.35283
MRI_faces_112	1	2	3	1	20	110.0171	2212.jpg	2039.jpg	11	18	1	b	1	1	1092.59	0.69	0.61	111.6172	110.0171	1.09259
MRI_faces_112	1	2	3	1	21	114.0176	1019.jpg	1204.jpg	50	46	0	y	2	1	1212.05	0.27	0.33	115.7347	114.0176	1.21205
MRI_faces_112	1	2	3	1	22	117.0181	1073.jpg	1146.jpg	49	53	1	y	2	0	1324.54	0.27	0.19	118.8352	117.0181	1.32454
MRI_faces_112	1	2	3	1	23	122.0189	1017.jpg	1145.jpg	8	7	1	b	1	1	706.7	0.79	0.8	123.2193	122.0189	0.7067
MRI_faces_112	1	2	3	1	24	125.0195	1073.jpg	1183.jpg	49	47	1	y	2	0	1248.15	0.27	0.3	126.7699	125.0195	1.24815
MRI_faces_112	1	2	3	1	25	129.0202	2043.jpg	2063.jpg	16	13	1	y	1	0	863.45	0.63	0.67	130.3871	129.0202	0.86345
MRI_faces_112	1	2	3	1	26	135.0212	1127.jpg	1204.jpg	44	46	0	b	2	0	1199.42	0.33	0.33	136.7217	135.0212	1.19942
MRI_faces_112	1	2	3	1	27	138.0217	2181.jpg	2194.jpg	5	55	1	b	4	1	1126.94	0.83	0.17	139.651	138.0217	1.12694
MRI_faces_112	1	2	3	1	28	142.0225	1146.jpg	2110.jpg	53	43	0	b	2	0	1296.18	0.19	0.33	143.8177	142.0225	1.29618
MRI_faces_112	1	2	3	1	29	147.0234	1145.jpg	2212.jpg	7	11	0	b	1	0	1105.29	0.8	0.69	148.6237	147.0234	1.10529
MRI_faces_112	1	2	3	1	30	151.0241	1050.jpg	2110.jpg	52	43	0	b	2	0	1354.59	0.22	0.33	152.8744	151.0241	1.35459
MRI_faces_112	1	2	3	1	31	163.0261	2039.jpg	1255.jpg	18	17	0	b	1	0	1014.54	0.61	0.63	164.5345	163.0261	1.01454
MRI_faces_112	1	2	3	1	32	169.0178	1204.jpg	1050.jpg	46	52	1	y	2	0	1037.82	0.33	0.22	170.5611	169.0178	1.03782
MRI_faces_112	1	2	3	1	33	172.0179	1202.jpg	1017.jpg	15	8	0	b	1	0	1443.71	0.64	0.79	173.9681	172.0179	1.44371
MRI_faces_112	1	2	3	1	34	176.0179	1146.jpg	1246.jpg	53	54	0	b	2	0	974.76	0.19	0.18	177.4954	176.0179	0.97476
MRI_faces_112	1	2	3	1	35	179.0179	2112.jpg	2212.jpg	12	11	0	y	1	1	1205.74	0.68	0.69	180.7293	179.0179	1.20574
MRI_faces_112	1	2	3	1	36	182.018	1183.jpg	2110.jpg	47	43	0	b	2	0	1425.65	0.3	0.33	183.9515	182.018	1.42565
MRI_faces_112	1	2	3	1	37	185.018	2039.jpg	1017.jpg	18	8	0	y	1	1	982.61	0.61	0.79	186.5016	185.018	0.98261
MRI_faces_112	1	2	3	1	38	188.0181	1019.jpg	2110.jpg	50	43	0	b	2	0	1313.51	0.27	0.33	189.835	188.0181	1.31351
