subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_132	1	2	1	2	1	2.013451	2015.jpg	2024.jpg	7	17	0	y	1	1	960.3	0.74	0.67	3.481226	2.013451	0.9603
MRI_faces_132	1	2	1	2	2	6.013503	1019.jpg	2041.jpg	52	51	0	b	2	0	783.22	0.3	0.3	7.296933	6.013503	0.78322
MRI_faces_132	1	2	1	2	3	13.01362	2212.jpg	2015.jpg	11	7	1	y	1	0	699.1	0.72	0.74	14.21379	13.01362	0.6991
MRI_faces_132	1	2	1	2	4	16.01372	2112.jpg	2181.jpg	10	14	0	b	1	0	714.02	0.72	0.69	17.23044	16.01372	0.71402
MRI_faces_132	1	2	1	2	5	21.01371	1246.jpg	2125.jpg	15	9	0	b	1	0	903.01	0.68	0.72	22.41391	21.01371	0.90301
MRI_faces_132	1	2	1	2	6	31.01462	1226.jpg	2218.jpg	49	53	1	b	2	1	858.11	0.31	0.27	32.38161	31.01462	0.85811
MRI_faces_132	1	2	1	2	7	34.01485	2010.jpg	2015.jpg	8	7	1	y	1	0	709.87	0.72	0.74	35.2321	34.01485	0.70987
MRI_faces_132	1	2	1	2	8	37.01571	2248.jpg	1204.jpg	5	55	1	b	4	1	765.03	0.76	0.16	38.28267	37.01571	0.76503
MRI_faces_132	1	2	1	2	9	46.01724	1146.jpg	1191.jpg	45	48	0	b	2	0	822.5	0.37	0.31	47.33421	46.01724	0.8225
MRI_faces_132	1	2	1	2	10	49.01771	1183.jpg	2194.jpg	50	46	0	b	2	0	1030.03	0.3	0.35	50.55141	49.01771	1.03003
MRI_faces_132	1	2	1	2	11	59.01952	1145.jpg	2240.jpg	13	16	0	y	1	1	894.21	0.69	0.68	60.41465	59.01952	0.89421
MRI_faces_132	1	2	1	2	12	64.02041	1183.jpg	2128.jpg	50	54	0	b	2	0	896.33	0.3	0.19	65.41451	64.02041	0.89633
MRI_faces_132	1	2	1	2	13	69.02128	1145.jpg	2125.jpg	13	9	0	y	1	1	903.45	0.69	0.72	70.42155	69.02128	0.90345
MRI_faces_132	1	2	1	2	14	77.02258	1183.jpg	1191.jpg	50	48	0	b	2	0	732.18	0.3	0.31	78.24815	77.02258	0.73218
MRI_faces_132	1	2	1	2	15	84.02394	1226.jpg	2043.jpg	49	44	1	y	2	0	694.79	0.31	0.41	85.21482	84.02394	0.69479
MRI_faces_132	1	2	1	2	16	88.02454	2041.jpg	2218.jpg	51	53	1	y	2	0	962.18	0.3	0.27	89.48155	88.02454	0.96218
MRI_faces_132	1	2	1	2	17	91.01471	2024.jpg	2089.jpg	17	12	1	b	1	1	780.04	0.67	0.71	92.29837	91.01471	0.78004
MRI_faces_132	1	2	1	2	18	96.01488	1226.jpg	2058.jpg	49	47	1	y	2	0	878.86	0.31	0.32	97.3983	96.01488	0.87886
MRI_faces_132	1	2	1	2	19	99.0149	1191.jpg	2218.jpg	48	53	1	y	2	0	1063.85	0.31	0.27	100.5817	99.0149	1.06385
MRI_faces_132	1	2	1	2	20	107.015	2194.jpg	2218.jpg	46	53	1	y	2	0	921.78	0.35	0.27	108.4449	107.015	0.92178
MRI_faces_132	1	2	1	2	21	113.0151	2181.jpg	1145.jpg	14	13	1	y	1	0	1082.67	0.69	0.69	114.5985	113.0151	1.08267
MRI_faces_132	1	2	1	2	22	118.0151	1019.jpg	2194.jpg	52	46	0	b	2	0	835.59	0.3	0.35	119.3486	118.0151	0.83559
MRI_faces_132	1	2	1	2	23	123.0152	2015.jpg	2240.jpg	7	16	0	y	1	1	878.54	0.74	0.68	124.3987	123.0152	0.87854
MRI_faces_132	1	2	1	2	24	126.0152	2112.jpg	2125.jpg	10	9	0	b	1	0	925.54	0.72	0.72	127.4487	126.0152	0.92554
MRI_faces_132	1	2	1	2	25	140.0179	1060.jpg	1146.jpg	43	45	1	b	2	1	1019.85	0.41	0.37	141.534	140.0179	1.01985
MRI_faces_132	1	2	1	2	26	143.0175	2089.jpg	2010.jpg	12	8	0	y	1	1	763.24	0.71	0.72	144.2846	143.0175	0.76324
MRI_faces_132	1	2	1	2	27	147.0182	2181.jpg	2089.jpg	14	12	1	b	1	1	995.49	0.69	0.71	148.5186	147.0182	0.99549
MRI_faces_132	1	2	1	2	28	151.0189	1246.jpg	2010.jpg	15	8	0	y	1	1	699.8	0.68	0.72	152.2192	151.0189	0.6998
MRI_faces_132	1	2	1	2	29	154.0195	1073.jpg	2181.jpg	18	14	0	y	1	1	904.25	0.65	0.69	155.4198	154.0195	0.90425
MRI_faces_132	1	2	1	2	30	157.0199	2041.jpg	1146.jpg	51	45	1	b	2	1	1101.82	0.3	0.37	158.6204	157.0199	1.10182
MRI_faces_132	1	2	1	2	31	163.021	2043.jpg	2041.jpg	44	51	0	b	2	0	891.78	0.41	0.3	164.4047	163.021	0.89178
MRI_faces_132	1	2	1	2	32	169.022	2058.jpg	1060.jpg	47	43	0	b	2	0	848.74	0.32	0.41	170.3724	169.022	0.84874
MRI_faces_132	1	2	1	2	33	172.0226	1007.jpg	2110.jpg	6	56	1	b	4	1	855.15	0.74	0.16	173.3729	172.0226	0.85515
MRI_faces_132	1	2	1	2	34	175.0231	1019.jpg	1060.jpg	52	43	0	y	2	1	1081.64	0.3	0.41	176.5996	175.0231	1.08164
MRI_faces_132	1	2	1	2	35	179.0159	1060.jpg	1183.jpg	43	50	1	b	2	1	967.84	0.41	0.3	180.4908	179.0159	0.96784
MRI_faces_132	1	2	1	2	36	182.0243	2181.jpg	2015.jpg	14	7	1	y	1	0	873.39	0.69	0.74	183.3913	182.0243	0.87339
MRI_faces_132	1	2	1	2	37	185.0161	2212.jpg	1145.jpg	11	13	1	y	1	0	1264.71	0.72	0.69	186.7828	185.0161	1.26471
MRI_faces_132	1	2	1	2	38	188.0254	2240.jpg	1246.jpg	16	15	1	y	1	0	815.38	0.68	0.68	189.3329	188.0254	0.81538
