subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_110	1	2	2	2	1	2.027371	2128.jpg	1052.jpg	52	43	0	b	2	0	806.22	0.28	0.37	3.331862	2.027371	0.80622
MRI_faces_110	1	2	2	2	2	5.027919	1073.jpg	1114.jpg	56	6	0	y	4	1	888.67	0.18	0.81	6.415323	5.027919	0.88867
MRI_faces_110	1	2	2	2	3	8.028443	2218.jpg	2181.jpg	14	15	1	b	1	1	926.15	0.72	0.72	9.448788	8.028443	0.92615
MRI_faces_110	1	2	2	2	4	13.02931	2240.jpg	2041.jpg	44	51	0	b	2	0	1003.29	0.36	0.31	14.53211	13.02931	1.00329
MRI_faces_110	1	2	2	2	5	18.03027	1035.jpg	1017.jpg	10	11	0	b	1	0	1208.36	0.74	0.74	19.73213	18.03027	1.20836
MRI_faces_110	1	2	2	2	6	25.01522	1226.jpg	1173.jpg	49	47	1	b	2	1	1062.38	0.34	0.36	26.58229	25.01522	1.06238
MRI_faces_110	1	2	2	2	7	29.01556	1146.jpg	2149.jpg	48	53	1	b	2	1	840.02	0.35	0.25	30.36585	29.01556	0.84002
MRI_faces_110	1	2	2	2	8	32.0161	2125.jpg	1031.jpg	18	9	0	y	1	1	910.5	0.61	0.75	33.43321	32.0161	0.9105
MRI_faces_110	1	2	2	2	9	39.01731	2045.jpg	2128.jpg	46	52	1	y	2	0	1053.28	0.36	0.28	40.58447	39.01731	1.05328
MRI_faces_110	1	2	2	2	10	43.01802	1226.jpg	2149.jpg	49	53	1	b	2	1	1022.57	0.34	0.25	44.55169	43.01802	1.02257
MRI_faces_110	1	2	2	2	11	46.0184	1145.jpg	2218.jpg	7	14	0	y	1	1	1154.18	0.79	0.72	47.68554	46.0184	1.15418
MRI_faces_110	1	2	2	2	12	50.0192	2153.jpg	1204.jpg	54	50	1	b	2	1	884.39	0.22	0.31	51.41602	50.0192	0.88439
MRI_faces_110	1	2	2	2	13	54.01996	1183.jpg	1145.jpg	16	7	1	b	1	1	1104.65	0.61	0.79	55.63262	54.01996	1.10465
MRI_faces_110	1	2	2	2	14	59.02076	2149.jpg	2041.jpg	53	51	0	y	2	1	787.83	0.25	0.31	60.31622	59.02076	0.78783
MRI_faces_110	1	2	2	2	15	63.02148	1183.jpg	1050.jpg	16	12	1	b	1	1	879.12	0.61	0.74	64.40519	63.02148	0.87912
MRI_faces_110	1	2	2	2	16	67.02218	2041.jpg	1019.jpg	51	45	1	b	2	1	820.43	0.31	0.36	68.3496	67.02218	0.82043
MRI_faces_110	1	2	2	2	17	70.02268	2153.jpg	2128.jpg	54	52	1	b	2	1	915.91	0.22	0.28	71.43982	70.02268	0.91591
MRI_faces_110	1	2	2	2	18	80.02442	2149.jpg	2153.jpg	53	54	0	y	2	1	1018.17	0.25	0.22	81.54969	80.02442	1.01817
MRI_faces_110	1	2	2	2	19	84.02519	2125.jpg	2218.jpg	18	14	0	y	1	1	944.4	0.61	0.72	85.47551	84.02519	0.9444
MRI_faces_110	1	2	2	2	20	87.02564	2209.jpg	1060.jpg	8	13	1	b	1	1	817.92	0.77	0.73	88.34268	87.02564	0.81792
MRI_faces_110	1	2	2	2	21	90.02627	2240.jpg	2153.jpg	44	54	0	b	2	0	779.36	0.36	0.22	91.30979	90.02627	0.77936
MRI_faces_110	1	2	2	2	22	94.02683	1052.jpg	2149.jpg	43	53	1	b	2	1	985.75	0.37	0.25	95.51667	94.02683	0.98575
MRI_faces_110	1	2	2	2	23	100.0279	1035.jpg	2218.jpg	10	14	0	b	1	0	1106.67	0.74	0.72	101.6334	100.0279	1.10667
MRI_faces_110	1	2	2	2	24	103.0285	1019.jpg	1052.jpg	45	43	0	y	2	1	1202.13	0.36	0.37	104.7334	103.0285	1.20213
MRI_faces_110	1	2	2	2	25	106.029	2218.jpg	1060.jpg	14	13	1	b	1	1	1080.55	0.72	0.73	107.6	106.029	1.08055
MRI_faces_110	1	2	2	2	26	110.0296	1146.jpg	1173.jpg	48	47	1	b	2	1	1078.95	0.35	0.36	111.6002	110.0296	1.07895
MRI_faces_110	1	2	2	2	27	113.0302	1017.jpg	1060.jpg	11	13	1	y	1	0	872.41	0.74	0.73	114.4002	113.0302	0.87241
MRI_faces_110	1	2	2	2	28	116.0166	2209.jpg	1050.jpg	8	12	1	b	1	1	782.96	0.77	0.74	117.3146	116.0166	0.78296
MRI_faces_110	1	2	2	2	29	130.0168	2218.jpg	1050.jpg	14	12	1	b	1	1	1006.79	0.72	0.74	131.5337	130.0168	1.00679
MRI_faces_110	1	2	2	2	30	140.0198	2240.jpg	1146.jpg	44	48	0	b	2	0	739.79	0.36	0.35	141.2686	140.0198	0.73979
MRI_faces_110	1	2	2	2	31	146.0205	2181.jpg	2209.jpg	15	8	0	y	1	1	874.08	0.72	0.77	147.403	146.0205	0.87408
MRI_faces_110	1	2	2	2	32	150.02	1150.jpg	1114.jpg	55	6	0	y	4	1	1027.55	0.18	0.81	151.5537	150.02	1.02755
MRI_faces_110	1	2	2	2	33	156.021	1146.jpg	1019.jpg	48	45	1	b	2	1	894.62	0.35	0.36	157.4215	156.021	0.89462
MRI_faces_110	1	2	2	2	34	160.0218	1017.jpg	1145.jpg	11	7	1	b	1	1	1117.9	0.74	0.79	161.6387	160.0218	1.1179
MRI_faces_110	1	2	2	2	35	166.0228	1173.jpg	2045.jpg	47	46	0	b	2	0	960.8	0.36	0.36	167.4899	166.0228	0.9608
MRI_faces_110	1	2	2	2	36	178.0248	1145.jpg	2063.jpg	7	17	0	y	1	1	954.75	0.79	0.61	179.4843	178.0248	0.95475
MRI_faces_110	1	2	2	2	37	181.0253	1050.jpg	1017.jpg	12	11	0	y	1	1	1141.28	0.74	0.74	182.6678	181.0253	1.14128
MRI_faces_110	1	2	2	2	38	188.0266	2181.jpg	2063.jpg	15	17	0	y	1	1	795.01	0.72	0.61	189.3179	188.0266	0.79501
