trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0354,Candle.avi,none,none,TRUE
18,17.0398,Coffee.avi,none,none,TRUE
19,18.0339,Discs.avi,none,none,TRUE
20,19.034,Water.avi,none,none,TRUE
21,20.0336,RecPlayer.avi,none,none,TRUE
22,21.034,RecPlayer.avi,0.60048,b,TRUE
23,22.0339,Flag.avi,none,none,TRUE
24,23.0339,Opener.avi,none,none,TRUE
25,24.0339,Fan.avi,none,none,TRUE
26,25.0337,Globe.avi,none,none,TRUE
27,26.0338,StopWatch.avi,none,none,TRUE
28,27.0339,Tire.avi,none,none,TRUE
29,28.0339,Toilet.avi,none,none,TRUE
30,29.0339,Tennis.avi,none,none,TRUE
31,30.0339,Tennis.avi,0.65917,b,TRUE
32,31.0338,Leaves.avi,none,none,TRUE
33,32.0412,Coffee.avi,none,none,TRUE
34,33.0587,Globe.avi,none,none,TRUE
35,34.0411,Leaves.avi,none,none,TRUE
36,35.041,StopWatch.avi,none,none,TRUE
37,36.0405,Water.avi,none,none,TRUE
38,37.041,Water.avi,0.6522,b,TRUE
39,38.041,RecPlayer.avi,none,none,TRUE
40,39.041,Candle.avi,none,none,TRUE
41,40.0409,Toilet.avi,none,none,TRUE
42,41.0409,Flag.avi,none,none,TRUE
43,42.041,Fan.avi,none,none,TRUE
44,43.0411,Tire.avi,none,none,TRUE
45,44.0409,Opener.avi,none,none,TRUE
46,45.0404,Tennis.avi,none,none,TRUE
47,46.041,Tennis.avi,0.78482,b,TRUE
48,47.0411,Discs.avi,none,none,TRUE
49,48.0458,MVI_0917_new.avi,none,none,TRUE
50,49.067,MVI_0917_new.avi,0.70045,b,TRUE
51,50.0594,MVI_0932_new.avi,none,none,TRUE
52,51.0471,MVI_0919_new.avi,none,none,TRUE
53,52.0467,MVI_0934_new.avi,none,none,TRUE
54,53.047,MVI_0921_new.avi,none,none,TRUE
55,54.0471,MVI_0935_new.avi,none,none,TRUE
56,55.0462,MVI_0920_new.avi,none,none,TRUE
57,56.047,MVI_0936_new.avi,none,none,TRUE
58,57.047,MVI_0915_new.avi,none,none,TRUE
59,58.047,MVI_0922_new.avi,none,none,TRUE
60,59.0471,MVI_0929_new.avi,none,none,TRUE
61,60.0471,MVI_0937_new.avi,none,none,TRUE
62,61.0471,MVI_0937_new.avi,0.66362,b,TRUE
63,62.047,MVI_0931_new.avi,none,none,TRUE
64,63.0468,MVI_0930_new.avi,none,none,TRUE
65,64.0519,MVI_0936_new.avi,none,none,TRUE
66,65.0695,MVI_0915_new.avi,none,none,TRUE
67,66.0615,MVI_0929_new.avi,none,none,TRUE
68,67.0532,MVI_0931_new.avi,none,none,TRUE
69,68.0532,MVI_0931_new.avi,0.74771,b,TRUE
70,69.053,MVI_0937_new.avi,none,none,TRUE
71,70.0531,MVI_0917_new.avi,none,none,TRUE
72,71.053,MVI_0935_new.avi,none,none,TRUE
73,72.053,MVI_0921_new.avi,none,none,TRUE
74,73.0532,MVI_0930_new.avi,none,none,TRUE
75,74.0532,MVI_0934_new.avi,none,none,TRUE
76,75.0532,MVI_0934_new.avi,0.66744,b,TRUE
77,76.0532,MVI_0932_new.avi,none,none,TRUE
78,77.0528,MVI_0920_new.avi,none,none,TRUE
79,78.0532,MVI_0922_new.avi,none,none,TRUE
