subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_121	 1	 1	 01	 1	 1	 2.014103e+00	 2058.jpg	 2194.jpg	 52	 49	 1	 y	 2	 0	 979.66	 0.30	 0.32	 3.497553e+00	 
MRI_faces_121	 1	 1	 01	 1	 2	 6.014106e+00	 2045.jpg	 2112.jpg	 46	 50	 0	 y	 2	 1	 791.67	 0.34	 0.30	 7.311281e+00	 
MRI_faces_121	 1	 1	 01	 1	 3	 1.301430e+01	 2043.jpg	 2181.jpg	 15	 8	 1	 y	 1	 0	 654.46	 0.66	 0.77	 1.416453e+01	 
MRI_faces_121	 1	 1	 01	 1	 4	 1.601424e+01	 2181.jpg	 1031.jpg	 8	 7	 0	 y	 1	 1	 731.53	 0.77	 0.78	 1.724779e+01	 
MRI_faces_121	 1	 1	 01	 1	 5	 2.101439e+01	 2043.jpg	 2110.jpg	 15	 11	 1	 b	 1	 1	 1042.38	 0.66	 0.71	 2.254798e+01	 
MRI_faces_121	 1	 1	 01	 1	 6	 3.101526e+01	 2015.jpg	 2058.jpg	 48	 52	 0	 b	 2	 0	 936.49	 0.33	 0.30	 3.244900e+01	 
MRI_faces_121	 1	 1	 01	 1	 7	 3.401573e+01	 2058.jpg	 2164.jpg	 52	 54	 1	 y	 2	 0	 922.04	 0.30	 0.29	 3.543268e+01	 
MRI_faces_121	 1	 1	 01	 1	 8	 3.701627e+01	 2045.jpg	 2089.jpg	 46	 53	 0	 b	 2	 0	 1201.49	 0.34	 0.30	 3.871668e+01	 
MRI_faces_121	 1	 1	 01	 1	 9	 4.601758e+01	 2089.jpg	 2164.jpg	 53	 54	 1	 y	 2	 0	 688.17	 0.30	 0.29	 4.720159e+01	 
MRI_faces_121	 1	 1	 01	 1	 10	 4.901833e+01	 2089.jpg	 2015.jpg	 53	 48	 1	 b	 2	 1	 686.46	 0.30	 0.33	 5.020204e+01	 
MRI_faces_121	 1	 1	 01	 1	 11	 5.901499e+01	 1191.jpg	 2043.jpg	 9	 15	 0	 b	 1	 0	 735.77	 0.77	 0.66	 6.025382e+01	 
MRI_faces_121	 1	 1	 01	 1	 12	 6.401493e+01	 1073.jpg	 1145.jpg	 17	 10	 0	 y	 1	 1	 826.84	 0.61	 0.72	 6.533805e+01	 
MRI_faces_121	 1	 1	 01	 1	 13	 6.901507e+01	 2045.jpg	 1183.jpg	 46	 45	 0	 y	 2	 1	 620.69	 0.34	 0.35	 7.013877e+01	 
MRI_faces_121	 1	 1	 01	 1	 14	 7.701522e+01	 2164.jpg	 1226.jpg	 54	 44	 0	 b	 2	 0	 632.56	 0.29	 0.35	 7.814867e+01	 
MRI_faces_121	 1	 1	 01	 1	 15	 8.401526e+01	 2089.jpg	 2041.jpg	 53	 51	 1	 y	 2	 0	 580.49	 0.30	 0.30	 8.509869e+01	 
MRI_faces_121	 1	 1	 01	 1	 16	 8.801528e+01	 1246.jpg	 2112.jpg	 43	 50	 0	 b	 2	 0	 696.48	 0.38	 0.30	 8.921560e+01	 
MRI_faces_121	 1	 1	 01	 1	 17	 9.101532e+01	 2043.jpg	 1146.jpg	 15	 14	 1	 y	 1	 0	 585.44	 0.66	 0.68	 9.209899e+01	 
MRI_faces_121	 1	 1	 01	 1	 18	 9.601544e+01	 1073.jpg	 1031.jpg	 17	 7	 0	 y	 1	 1	 666.35	 0.61	 0.78	 9.718238e+01	 
