subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_106	 1	 2	 02	 1	 1	 2.013053e+00	 1262.jpg	 2194.jpg	 14	 15	 1	 y	 1	 0	 738.79	 0.72	 0.71	 3.260457e+00	 
MRI_faces_106	 1	 2	 02	 1	 2	 5.013071e+00	 2248.jpg	 1262.jpg	 13	 14	 0	 b	 1	 0	 532.78	 0.72	 0.72	 6.046732e+00	 
MRI_faces_106	 1	 2	 02	 1	 3	 8.013107e+00	 2194.jpg	 1080.jpg	 15	 16	 0	 b	 1	 0	 513.76	 0.71	 0.70	 9.029939e+00	 
MRI_faces_106	 1	 2	 02	 1	 4	 1.301316e+01	 1226.jpg	 1255.jpg	 45	 46	 0	 y	 2	 1	 663.67	 0.33	 0.32	 1.418001e+01	 
MRI_faces_106	 1	 2	 02	 1	 5	 1.801324e+01	 2248.jpg	 2118.jpg	 13	 8	 0	 y	 1	 1	 971.63	 0.72	 0.80	 1.948014e+01	 
MRI_faces_106	 1	 2	 02	 1	 6	 2.501332e+01	 2194.jpg	 2118.jpg	 15	 8	 0	 y	 1	 1	 572.54	 0.71	 0.80	 2.608024e+01	 
MRI_faces_106	 1	 2	 02	 1	 7	 2.901388e+01	 1192.jpg	 2110.jpg	 51	 44	 1	 b	 2	 1	 1223.99	 0.23	 0.35	 3.073092e+01	 
MRI_faces_106	 1	 2	 02	 1	 8	 3.201444e+01	 2015.jpg	 1150.jpg	 5	 55	 1	 b	 4	 1	 732.45	 0.82	 0.18	 3.324808e+01	 
MRI_faces_106	 1	 2	 02	 1	 9	 3.901555e+01	 1114.jpg	 1073.jpg	 52	 49	 0	 y	 2	 1	 690.29	 0.23	 0.28	 4.019945e+01	 
MRI_faces_106	 1	 2	 02	 1	 10	 4.301626e+01	 2181.jpg	 1262.jpg	 10	 14	 0	 b	 1	 0	 1104.59	 0.78	 0.72	 4.461674e+01	 
MRI_faces_106	 1	 2	 02	 1	 11	 4.601687e+01	 2045.jpg	 2194.jpg	 17	 15	 1	 y	 1	 0	 654.97	 0.67	 0.71	 4.716713e+01	 
