trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0441,Discs.avi,none,none,TRUE
18,17.0394,Coffee.avi,none,none,TRUE
19,18.042,Water.avi,none,none,TRUE
20,19.042,StopWatch.avi,none,none,TRUE
21,20.042,Flag.avi,none,none,TRUE
22,21.0419,Globe.avi,none,none,TRUE
23,22.042,Candle.avi,none,none,TRUE
24,23.0419,RecPlayer.avi,none,none,TRUE
25,24.042,Tennis.avi,none,none,TRUE
26,25.0419,Tennis.avi,0.66683,b,TRUE
27,26.0419,Tire.avi,none,none,TRUE
28,27.042,Opener.avi,none,none,TRUE
29,28.0419,Opener.avi,0.62544,b,TRUE
30,29.0419,Fan.avi,none,none,TRUE
31,30.042,Leaves.avi,none,none,TRUE
32,31.0419,Toilet.avi,none,none,TRUE
33,32.0494,Leaves.avi,none,none,TRUE
34,33.0677,Leaves.avi,0.015295,b,TRUE
35,34.0488,Opener.avi,none,none,TRUE
36,35.0485,Flag.avi,none,none,TRUE
37,36.0485,Tennis.avi,none,none,TRUE
38,37.0486,StopWatch.avi,none,none,TRUE
39,38.0486,RecPlayer.avi,none,none,TRUE
40,39.0485,Candle.avi,none,none,TRUE
41,40.0485,Discs.avi,none,none,TRUE
42,41.0488,Toilet.avi,none,none,TRUE
43,42.0481,Toilet.avi,0.81867,b,TRUE
44,43.0486,Globe.avi,none,none,TRUE
45,44.0486,Fan.avi,none,none,TRUE
46,45.0486,Tire.avi,none,none,TRUE
47,46.0481,Water.avi,none,none,TRUE
48,47.0481,Coffee.avi,none,none,TRUE
49,48.0537,MVI_0920_new.avi,none,none,TRUE
50,49.0765,MVI_0920_new.avi,0.77899,b,TRUE
51,50.0551,MVI_0919_new.avi,none,none,TRUE
52,51.0546,MVI_0935_new.avi,none,none,TRUE
53,52.0551,MVI_0915_new.avi,none,none,TRUE
54,53.055,MVI_0930_new.avi,none,none,TRUE
55,54.0551,MVI_0929_new.avi,none,none,TRUE
56,55.0551,MVI_0929_new.avi,0.6153,b,TRUE
57,56.0551,MVI_0934_new.avi,none,none,TRUE
58,57.055,MVI_0937_new.avi,none,none,TRUE
59,58.0551,MVI_0921_new.avi,none,none,TRUE
60,59.055,MVI_0936_new.avi,none,none,TRUE
61,60.0551,MVI_0917_new.avi,none,none,TRUE
62,61.055,MVI_0931_new.avi,none,none,TRUE
63,62.055,MVI_0922_new.avi,none,none,TRUE
64,63.0537,MVI_0932_new.avi,none,none,TRUE
65,64.0597,MVI_0936_new.avi,none,none,TRUE
66,65.0785,MVI_0931_new.avi,none,none,TRUE
67,66.0707,MVI_0919_new.avi,none,none,TRUE
68,67.061,MVI_0919_new.avi,0.74324,b,TRUE
69,68.0607,MVI_0921_new.avi,none,none,TRUE
70,69.061,MVI_0937_new.avi,none,none,TRUE
71,70.0611,MVI_0915_new.avi,none,none,TRUE
72,71.0611,MVI_0915_new.avi,0.82243,b,TRUE
73,72.0611,MVI_0922_new.avi,none,none,TRUE
74,73.0606,MVI_0934_new.avi,none,none,TRUE
75,74.0611,MVI_0932_new.avi,none,none,TRUE
76,75.0606,MVI_0917_new.avi,none,none,TRUE
77,76.0611,MVI_0920_new.avi,none,none,TRUE
78,77.0611,MVI_0929_new.avi,none,none,TRUE
79,78.0611,MVI_0935_new.avi,none,none,TRUE
