subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_102	 1	 2	 02	 1	 1	 2.028071e+00	 2240.jpg	 2043.jpg	 49	 53	 1	 b	 2	 1	 1243.29	 0.30	 0.25	 3.766367e+00	 
MRI_faces_102	 1	 2	 02	 1	 2	 5.028066e+00	 2058.jpg	 1019.jpg	 18	 16	 0	 y	 1	 1	 1162.31	 0.64	 0.66	 6.683659e+00	 
MRI_faces_102	 1	 2	 02	 1	 3	 8.028046e+00	 1226.jpg	 2125.jpg	 45	 54	 0	 y	 2	 1	 1014.31	 0.32	 0.25	 9.534135e+00	 
MRI_faces_102	 1	 2	 02	 1	 4	 1.302824e+01	 1130.jpg	 2155.jpg	 48	 47	 1	 b	 2	 1	 1410.13	 0.31	 0.32	 1.493494e+01	 
MRI_faces_102	 1	 2	 02	 1	 5	 1.802818e+01	 1080.jpg	 2039.jpg	 51	 52	 1	 b	 2	 1	 1450.18	 0.28	 0.26	 1.997847e+01	 
MRI_faces_102	 1	 2	 02	 1	 6	 2.502831e+01	 1080.jpg	 2229.jpg	 51	 44	 1	 y	 2	 0	 1367.05	 0.28	 0.33	 2.689521e+01	 
MRI_faces_102	 1	 2	 02	 1	 7	 2.902835e+01	 1080.jpg	 1226.jpg	 51	 45	 1	 x	 2	 999	 999000.00	 0.28	 0.32	 3.102855e+01	 
MRI_faces_102	 1	 2	 02	 1	 8	 3.202847e+01	 2043.jpg	 1080.jpg	 53	 51	 0	 b	 2	 0	 1106.89	 0.25	 0.28	 3.362861e+01	 
MRI_faces_102	 1	 2	 02	 1	 9	 3.902853e+01	 2229.jpg	 2110.jpg	 44	 43	 0	 b	 2	 0	 1320.83	 0.33	 0.34	 4.084539e+01	 
MRI_faces_102	 1	 2	 02	 1	 10	 4.302855e+01	 1183.jpg	 2112.jpg	 15	 8	 0	 y	 1	 1	 929.81	 0.67	 0.80	 4.445699e+01	 
MRI_faces_102	 1	 2	 02	 1	 11	 4.602863e+01	 1183.jpg	 2089.jpg	 15	 14	 0	 b	 1	 0	 1309.73	 0.67	 0.68	 4.782888e+01	 
MRI_faces_102	 1	 2	 02	 1	 12	 5.002871e+01	 2110.jpg	 2039.jpg	 43	 52	 1	 b	 2	 1	 1342.65	 0.34	 0.26	 5.186232e+01	 
MRI_faces_102	 1	 2	 02	 1	 13	 5.402871e+01	 2041.jpg	 1145.jpg	 56	 6	 0	 y	 4	 1	 1033.66	 0.24	 0.81	 5.556231e+01	 
MRI_faces_102	 1	 2	 02	 1	 14	 5.902884e+01	 2058.jpg	 2118.jpg	 18	 17	 0	 y	 1	 1	 1267.53	 0.64	 0.65	 6.079570e+01	 
MRI_faces_102	 1	 2	 02	 1	 15	 6.302883e+01	 1127.jpg	 2089.jpg	 12	 14	 0	 b	 1	 0	 1160.54	 0.73	 0.68	 6.467912e+01	 
MRI_faces_102	 1	 2	 02	 1	 16	 6.702892e+01	 1216.jpg	 1019.jpg	 10	 16	 0	 y	 1	 1	 1084.44	 0.76	 0.66	 6.861249e+01	 
MRI_faces_102	 1	 2	 02	 1	 17	 7.002892e+01	 1130.jpg	 2229.jpg	 48	 44	 1	 y	 2	 0	 1352.45	 0.31	 0.33	 7.187924e+01	 
MRI_faces_102	 1	 2	 02	 1	 18	 8.002966e+01	 2089.jpg	 2153.jpg	 14	 13	 1	 y	 1	 0	 1401.70	 0.68	 0.69	 8.193026e+01	 
MRI_faces_102	 1	 2	 02	 1	 19	 8.402917e+01	 2015.jpg	 1216.jpg	 11	 10	 1	 b	 1	 1	 1303.19	 0.76	 0.76	 8.583087e+01	 
MRI_faces_102	 1	 2	 02	 1	 20	 8.702916e+01	 2181.jpg	 2089.jpg	 7	 14	 0	 x	 1	 999	 999000.00	 0.81	 0.68	 8.901474e+01	 
MRI_faces_102	 1	 2	 02	 1	 21	 9.002923e+01	 1202.jpg	 2125.jpg	 50	 54	 0	 y	 2	 1	 1282.14	 0.28	 0.25	 9.179854e+01	 
MRI_faces_102	 1	 2	 02	 1	 22	 9.402933e+01	 2094.jpg	 2155.jpg	 46	 47	 1	 b	 2	 1	 919.03	 0.32	 0.32	 9.544614e+01	 
MRI_faces_102	 1	 2	 02	 1	 23	 1.000293e+02	 2010.jpg	 1246.jpg	 5	 55	 1	 b	 4	 1	 1228.05	 0.82	 0.24	 1.017504e+02	 
MRI_faces_102	 1	 2	 02	 1	 24	 1.030170e+02	 2039.jpg	 2125.jpg	 52	 54	 0	 y	 2	 1	 1195.38	 0.26	 0.25	 1.047175e+02	 
MRI_faces_102	 1	 2	 02	 1	 25	 1.060175e+02	 1130.jpg	 2039.jpg	 48	 52	 1	 b	 2	 1	 961.83	 0.31	 0.26	 1.074847e+02	 
MRI_faces_102	 1	 2	 02	 1	 26	 1.100182e+02	 2209.jpg	 2181.jpg	 9	 7	 1	 b	 1	 1	 970.14	 0.79	 0.81	 1.114965e+02	 
MRI_faces_102	 1	 2	 02	 1	 27	 1.130187e+02	 2209.jpg	 1127.jpg	 9	 12	 1	 y	 1	 0	 966.62	 0.79	 0.73	 1.144859e+02	 
MRI_faces_102	 1	 2	 02	 1	 28	 1.160193e+02	 2112.jpg	 2181.jpg	 8	 7	 1	 b	 1	 1	 1016.06	 0.80	 0.81	 1.175364e+02	 
MRI_faces_102	 1	 2	 02	 1	 29	 1.300218e+02	 2094.jpg	 2043.jpg	 46	 53	 1	 b	 2	 1	 1122.60	 0.32	 0.25	 1.316467e+02	 
MRI_faces_102	 1	 2	 02	 1	 30	 1.400234e+02	 2209.jpg	 1183.jpg	 9	 15	 1	 b	 1	 1	 1084.93	 0.79	 0.67	 1.416133e+02	 
MRI_faces_102	 1	 2	 02	 1	 31	 1.460245e+02	 2058.jpg	 2209.jpg	 18	 9	 0	 y	 1	 1	 1045.84	 0.64	 0.79	 1.475749e+02	 
MRI_faces_102	 1	 2	 02	 1	 32	 1.500252e+02	 1226.jpg	 1130.jpg	 45	 48	 0	 y	 2	 1	 1348.17	 0.32	 0.31	 1.518758e+02	 
MRI_faces_102	 1	 2	 02	 1	 33	 1.560262e+02	 2043.jpg	 1130.jpg	 53	 48	 0	 y	 2	 1	 1415.16	 0.25	 0.31	 1.579434e+02	 
MRI_faces_102	 1	 2	 02	 1	 34	 1.600269e+02	 2058.jpg	 2089.jpg	 18	 14	 0	 b	 1	 0	 1258.50	 0.64	 0.68	 1.617803e+02	 
MRI_faces_102	 1	 2	 02	 1	 35	 1.660279e+02	 2094.jpg	 1202.jpg	 46	 50	 1	 b	 2	 1	 1176.46	 0.32	 0.28	 1.676970e+02	 
MRI_faces_102	 1	 2	 02	 1	 36	 1.780135e+02	 2112.jpg	 1216.jpg	 8	 10	 1	 b	 1	 1	 1120.83	 0.80	 0.76	 1.796473e+02	 
MRI_faces_102	 1	 2	 02	 1	 37	 1.810136e+02	 2153.jpg	 1019.jpg	 13	 16	 0	 y	 1	 1	 1241.73	 0.69	 0.66	 1.827645e+02	 
MRI_faces_102	 1	 2	 02	 1	 38	 1.880170e+02	 1183.jpg	 2015.jpg	 15	 11	 0	 y	 1	 1	 1043.32	 0.67	 0.76	 1.895656e+02	 
