subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_faces_101	1	20	2089.jpg	13	1	1	1	1.920918e-02	1	2.282022e+00	1	1	2.838974e+00	1	1.246276e+00	
MRI_faces_101	1	1	1017.jpg	16	2	1	1	5.642014e+00	1	6.427221e+00	0	4	1.259995e+01	4	2.933270e+00	
MRI_faces_101	1	26	2218.jpg	47	3	1	1	1.708816e+01	1	8.021065e+00	1	4	2.564783e+01	4	2.613392e+00	
MRI_faces_101	1	47	6054.jpg	0	4	0	5	2.981904e+01	5	2.362185e+00	0	5	3.272241e+01	5	7.548193e-01	
MRI_faces_101	1	34	5115.jpg	0	5	0	5	3.504162e+01	5	1.267602e+00	0	5	3.684366e+01	5	3.535776e-01	
MRI_faces_101	1	56	6249.jpg	0	6	0	5	3.874572e+01	5	1.115531e+00	0	5	4.039763e+01	5	3.756188e-01	
MRI_faces_101	1	46	6042.jpg	0	7	0	5	4.233322e+01	5	1.672010e+00	0	5	4.453559e+01	5	2.696576e-01	
MRI_faces_101	1	10	1204.jpg	44	8	1	1	4.635427e+01	1	2.410951e+00	1	2	4.930762e+01	2	1.873610e+00	
MRI_faces_101	1	44	6016.jpg	0	9	0	5	5.272809e+01	5	1.821135e+00	0	5	5.508075e+01	5	3.244831e-01	
MRI_faces_101	1	7	1146.jpg	45	10	1	1	5.696614e+01	1	2.631085e+00	1	3	6.013646e+01	3	2.252759e+00	
MRI_faces_101	1	31	5049.jpg	0	11	0	5	6.394061e+01	5	1.688624e+00	0	5	6.615976e+01	5	3.654549e-01	
MRI_faces_101	1	49	6124.jpg	0	12	0	5	6.807856e+01	5	2.222663e+00	0	5	7.083181e+01	5	4.534209e-01	
MRI_faces_101	1	11	1246.jpg	48	13	1	1	7.283399e+01	1	1.851265e+00	0	5	7.521993e+01	5	4.573040e-01	
MRI_faces_101	1	13	2010.jpg	46	14	1	1	7.723885e+01	1	2.134375e+00	0	4	7.990846e+01	4	1.472798e+00	
MRI_faces_101	1	35	5129.jpg	0	15	0	5	8.292859e+01	5	1.660638e+00	0	5	8.513103e+01	5	7.461879e-01	
MRI_faces_101	1	33	5081.jpg	0	16	0	5	8.743361e+01	5	2.083622e+00	0	5	9.005324e+01	5	2.719911e-01	
MRI_faces_101	1	53	6213.jpg	0	17	0	5	9.187195e+01	5	2.965279e+00	0	5	9.537581e+01	5	3.174189e-01	
MRI_faces_101	1	54	6217.jpg	0	18	0	5	9.724453e+01	5	9.846887e-01	0	5	9.876293e+01	5	2.983408e-01	
MRI_faces_101	1	22	2181.jpg	18	19	1	1	1.006151e+02	1	1.350159e+00	1	2	1.025004e+02	2	1.752790e+00	
MRI_faces_101	1	21	2110.jpg	14	20	1	1	1.058042e+02	1	1.369062e+00	0	4	1.077063e+02	4	5.628852e-01	
MRI_faces_101	1	24	2209.jpg	12	21	1	1	1.098254e+02	1	1.067856e+00	1	1	1.114271e+02	1	3.781311e-01	
MRI_faces_101	1	40	5220.jpg	0	22	0	5	1.133626e+02	5	1.626546e+00	0	5	1.155319e+02	5	2.573858e-01	
MRI_faces_101	1	51	6190.jpg	0	23	0	5	1.173505e+02	5	1.462757e+00	0	5	1.193527e+02	5	1.100572e+00	
MRI_faces_101	1	36	5144.jpg	0	24	0	5	1.220056e+02	5	1.399650e+00	0	5	1.239411e+02	5	3.601344e-01	
MRI_faces_101	1	8	1150.jpg	50	25	1	1	1.258600e+02	1	1.481276e+00	1	2	1.278789e+02	2	8.543176e-01	
MRI_faces_101	1	45	6036.jpg	0	26	0	4	1.302815e+02	4	3.403702e+00	0	4	1.342193e+02	4	4.101349e-01	
MRI_faces_101	1	15	2041.jpg	17	27	1	1	1.361883e+02	1	1.240981e+00	0	4	1.379735e+02	4	2.463728e+00	
MRI_faces_101	1	25	2212.jpg	8	28	1	1	1.419947e+02	1	1.026507e+00	0	2	1.435631e+02	2	4.021092e-01	
MRI_faces_101	1	19	2063.jpg	11	29	1	1	1.455153e+02	1	1.233900e+00	0	2	1.472839e+02	2	6.013216e-01	
MRI_faces_101	1	18	2058.jpg	55	30	1	1	1.494364e+02	1	1.256832e+00	0	4	1.512216e+02	4	3.596898e-01	
MRI_faces_101	1	28	2240.jpg	10	31	1	1	1.531406e+02	1	8.326499e-01	1	1	1.545087e+02	1	2.805242e-01	
MRI_faces_101	1	4	1052.jpg	54	32	1	1	1.563441e+02	1	1.573134e+00	0	2	1.584464e+02	2	3.588639e-01	
MRI_faces_101	1	48	6111.jpg	0	33	0	5	1.603653e+02	5	1.663951e+00	0	5	1.625678e+02	5	2.534701e-01	
MRI_faces_101	1	27	2229.jpg	15	34	1	1	1.643697e+02	1	1.323554e+00	1	2	1.662218e+02	2	5.354413e-01	
MRI_faces_101	1	50	6154.jpg	0	35	0	5	1.683075e+02	5	1.113712e+00	0	5	1.699594e+02	5	2.938527e-01	
MRI_faces_101	1	37	5152.jpg	0	36	0	5	1.718114e+02	5	9.458223e-01	0	5	1.732964e+02	5	3.328329e-01	
MRI_faces_101	1	3	1031.jpg	9	37	1	1	1.751819e+02	1	1.423362e+00	0	4	1.771339e+02	4	1.087268e+00	
MRI_faces_101	1	23	2194.jpg	56	38	1	1	1.797703e+02	1	1.178909e+00	0	4	1.814889e+02	4	1.308281e+00	
MRI_faces_101	1	43	6008.jpg	0	39	0	5	1.843588e+02	5	2.062469e+00	0	5	1.869616e+02	5	8.836205e-01	
MRI_faces_101	1	14	2024.jpg	49	40	1	1	1.893978e+02	1	3.063466e+00	0	4	1.930018e+02	4	7.635080e-01	
MRI_faces_101	1	38	5182.jpg	0	41	0	5	1.953211e+02	5	4.940156e+00	0	5	2.007939e+02	5	3.313410e-01	
MRI_faces_101	1	52	6201.jpg	0	42	0	5	2.026792e+02	5	2.877979e+00	0	5	2.060998e+02	5	2.574746e-01	
MRI_faces_101	1	32	5057.jpg	0	43	0	5	2.079185e+02	5	8.707462e-01	0	5	2.093200e+02	5	2.452334e-01	
MRI_faces_101	1	5	1080.jpg	7	44	1	1	2.111221e+02	1	1.211124e+00	1	2	2.128740e+02	2	5.632043e-01	
MRI_faces_101	1	29	5009.jpg	0	45	0	5	2.149932e+02	5	9.720040e-01	0	5	2.164947e+02	5	2.625299e-01	
MRI_faces_101	1	16	2043.jpg	53	46	1	1	2.183135e+02	1	2.987742e+00	1	3	2.218341e+02	3	2.499131e+00	
MRI_faces_101	1	17	2053.jpg	5	47	1	1	2.258886e+02	1	1.580625e+00	0	3	2.280076e+02	3	1.733596e+00	
