subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_104	 1	 2	 01	 1	 1	 2.013447e+00	 2039.jpg	 2112.jpg	 12	 11	 0	 b	 1	 0	 1009.92	 0.72	 0.73	 3.531247e+00	 
MRI_faces_104	 1	 2	 01	 1	 2	 9.013528e+00	 2194.jpg	 1226.jpg	 44	 49	 0	 y	 2	 1	 1067.82	 0.35	 0.28	 1.058038e+01	 
MRI_faces_104	 1	 2	 01	 1	 3	 2.201371e+01	 2212.jpg	 1145.jpg	 18	 17	 0	 b	 1	 0	 1116.64	 0.66	 0.67	 2.363048e+01	 
MRI_faces_104	 1	 2	 01	 1	 4	 2.601379e+01	 1027.jpg	 2240.jpg	 6	 55	 1	 b	 4	 1	 1036.56	 0.81	 0.19	 2.754725e+01	 
MRI_faces_104	 1	 2	 01	 1	 5	 3.101408e+01	 1216.jpg	 1019.jpg	 9	 15	 1	 b	 1	 1	 1361.24	 0.77	 0.69	 3.288119e+01	 
MRI_faces_104	 1	 2	 01	 1	 6	 3.401458e+01	 1127.jpg	 1210.jpg	 53	 51	 0	 y	 2	 1	 1331.77	 0.23	 0.26	 3.584838e+01	 
MRI_faces_104	 1	 2	 01	 1	 7	 3.901548e+01	 1060.jpg	 2118.jpg	 10	 16	 0	 y	 1	 1	 799.86	 0.74	 0.68	 4.031585e+01	 
MRI_faces_104	 1	 2	 01	 1	 8	 4.301626e+01	 1145.jpg	 2039.jpg	 17	 12	 1	 y	 1	 0	 920.10	 0.67	 0.72	 4.443323e+01	 
MRI_faces_104	 1	 2	 01	 1	 9	 5.201770e+01	 1130.jpg	 1192.jpg	 43	 52	 1	 b	 2	 1	 1324.67	 0.35	 0.25	 5.384762e+01	 
MRI_faces_104	 1	 2	 01	 1	 10	 5.701871e+01	 1192.jpg	 2149.jpg	 52	 46	 0	 b	 2	 0	 1207.66	 0.25	 0.31	 5.871907e+01	 
MRI_faces_104	 1	 2	 01	 1	 11	 6.101941e+01	 1216.jpg	 1080.jpg	 9	 7	 1	 y	 1	 0	 966.98	 0.77	 0.80	 6.248643e+01	 
MRI_faces_104	 1	 2	 01	 1	 12	 6.802059e+01	 1202.jpg	 1019.jpg	 8	 15	 1	 y	 1	 0	 1092.77	 0.79	 0.69	 6.961446e+01	 
MRI_faces_104	 1	 2	 01	 1	 13	 7.202126e+01	 1060.jpg	 1216.jpg	 10	 9	 0	 b	 1	 0	 1133.09	 0.74	 0.77	 7.365495e+01	 
MRI_faces_104	 1	 2	 01	 1	 14	 7.802229e+01	 2015.jpg	 1035.jpg	 14	 13	 1	 b	 1	 1	 910.06	 0.71	 0.72	 7.943128e+01	 
MRI_faces_104	 1	 2	 01	 1	 15	 8.301453e+01	 2058.jpg	 1204.jpg	 54	 45	 1	 y	 2	 0	 1312.82	 0.21	 0.34	 8.483141e+01	 
MRI_faces_104	 1	 2	 01	 1	 16	 8.701469e+01	 1031.jpg	 2240.jpg	 5	 55	 1	 y	 4	 0	 1350.66	 0.83	 0.19	 8.886477e+01	 
MRI_faces_104	 1	 2	 01	 1	 17	 9.001462e+01	 1202.jpg	 1060.jpg	 8	 10	 1	 b	 1	 1	 1034.74	 0.79	 0.74	 9.155815e+01	 
MRI_faces_104	 1	 2	 01	 1	 18	 9.301472e+01	 1080.jpg	 2118.jpg	 7	 16	 0	 y	 1	 1	 1275.63	 0.80	 0.68	 9.479838e+01	 
MRI_faces_104	 1	 2	 01	 1	 19	 9.701483e+01	 1202.jpg	 2039.jpg	 8	 12	 1	 y	 1	 0	 842.51	 0.79	 0.72	 9.836496e+01	 
MRI_faces_104	 1	 2	 01	 1	 20	 1.100149e+02	 2058.jpg	 1007.jpg	 54	 50	 1	 y	 2	 0	 1356.43	 0.21	 0.26	 1.118784e+02	 
MRI_faces_104	 1	 2	 01	 1	 21	 1.140150e+02	 1127.jpg	 2209.jpg	 53	 48	 0	 y	 2	 1	 1165.38	 0.23	 0.28	 1.156818e+02	 
MRI_faces_104	 1	 2	 01	 1	 22	 1.170151e+02	 2149.jpg	 1204.jpg	 46	 45	 1	 b	 2	 1	 1173.29	 0.31	 0.34	 1.186963e+02	 
MRI_faces_104	 1	 2	 01	 1	 23	 1.220152e+02	 1130.jpg	 1173.jpg	 43	 47	 1	 y	 2	 0	 1091.14	 0.35	 0.29	 1.236137e+02	 
MRI_faces_104	 1	 2	 01	 1	 24	 1.250152e+02	 1192.jpg	 1210.jpg	 52	 51	 0	 y	 2	 1	 997.17	 0.25	 0.26	 1.265153e+02	 
MRI_faces_104	 1	 2	 01	 1	 25	 1.290153e+02	 1226.jpg	 1173.jpg	 49	 47	 1	 b	 2	 1	 1187.10	 0.28	 0.29	 1.306987e+02	 
MRI_faces_104	 1	 2	 01	 1	 26	 1.350156e+02	 2212.jpg	 2118.jpg	 18	 16	 0	 y	 1	 1	 969.72	 0.66	 0.68	 1.364827e+02	 
MRI_faces_104	 1	 2	 01	 1	 27	 1.380162e+02	 1007.jpg	 1210.jpg	 50	 51	 0	 b	 2	 0	 1292.18	 0.26	 0.26	 1.398155e+02	 
MRI_faces_104	 1	 2	 01	 1	 28	 1.420168e+02	 2194.jpg	 1130.jpg	 44	 43	 0	 y	 2	 1	 1052.53	 0.35	 0.35	 1.435672e+02	 
MRI_faces_104	 1	 2	 01	 1	 29	 1.470177e+02	 1035.jpg	 1202.jpg	 13	 8	 0	 b	 1	 0	 1367.67	 0.72	 0.79	 1.488848e+02	 
MRI_faces_104	 1	 2	 01	 1	 30	 1.510184e+02	 1007.jpg	 2209.jpg	 50	 48	 0	 b	 2	 0	 1124.95	 0.26	 0.28	 1.526356e+02	 
