trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0442,Tennis.avi,none,none,TRUE
18,17.0406,Fan.avi,none,none,TRUE
19,18.0424,Flag.avi,none,none,TRUE
20,19.0414,Globe.avi,none,none,TRUE
21,20.0424,Globe.avi,0.69736,b,TRUE
22,21.0424,Candle.avi,none,none,TRUE
23,22.0424,Toilet.avi,none,none,TRUE
24,23.0424,Opener.avi,none,none,TRUE
25,24.0418,Coffee.avi,none,none,TRUE
26,25.0425,Water.avi,none,none,TRUE
27,26.0424,Tire.avi,none,none,TRUE
28,27.0424,Leaves.avi,none,none,TRUE
29,28.0424,Leaves.avi,0.76027,b,TRUE
30,29.0424,RecPlayer.avi,none,none,TRUE
31,30.0424,Discs.avi,none,none,TRUE
32,31.0424,StopWatch.avi,none,none,TRUE
33,32.0496,Discs.avi,none,none,TRUE
34,33.0683,Flag.avi,none,none,TRUE
35,34.0494,Toilet.avi,none,none,TRUE
36,35.0494,Toilet.avi,0.65678,b,TRUE
37,36.0491,Tire.avi,none,none,TRUE
38,37.0494,Fan.avi,none,none,TRUE
39,38.0495,Leaves.avi,none,none,TRUE
40,39.0493,Tennis.avi,none,none,TRUE
41,40.0494,Opener.avi,none,none,TRUE
42,41.0494,Coffee.avi,none,none,TRUE
43,42.0494,Candle.avi,none,none,TRUE
44,43.0494,Water.avi,none,none,TRUE
45,44.0494,Water.avi,0.5558,b,TRUE
46,45.0494,StopWatch.avi,none,none,TRUE
47,46.0494,Globe.avi,none,none,TRUE
48,47.0494,RecPlayer.avi,none,none,TRUE
49,48.0542,MVI_0932_new.avi,none,none,TRUE
50,49.0722,MVI_0930_new.avi,none,none,TRUE
51,50.0556,MVI_0936_new.avi,none,none,TRUE
52,51.0556,MVI_0919_new.avi,none,none,TRUE
53,52.0555,MVI_0919_new.avi,0.69722,b,TRUE
54,53.0555,MVI_0937_new.avi,none,none,TRUE
55,54.0556,MVI_0922_new.avi,none,none,TRUE
56,55.0556,MVI_0917_new.avi,none,none,TRUE
57,56.0556,MVI_0917_new.avi,0.77869,b,TRUE
58,57.0556,MVI_0931_new.avi,none,none,TRUE
59,58.0556,MVI_0915_new.avi,none,none,TRUE
60,59.0555,MVI_0935_new.avi,none,none,TRUE
61,60.0556,MVI_0921_new.avi,none,none,TRUE
62,61.0555,MVI_0934_new.avi,none,none,TRUE
63,62.0556,MVI_0920_new.avi,none,none,TRUE
64,63.0555,MVI_0929_new.avi,none,none,TRUE
65,64.0602,MVI_0929_new.avi,0.70395,b,FALSE
66,65.0796,MVI_0934_new.avi,none,none,TRUE
67,66.0616,MVI_0935_new.avi,none,none,TRUE
68,67.0615,MVI_0931_new.avi,none,none,TRUE
69,68.0616,MVI_0920_new.avi,none,none,TRUE
70,69.0616,MVI_0920_new.avi,0.70572,b,TRUE
71,70.0616,MVI_0930_new.avi,none,none,TRUE
72,71.0616,MVI_0922_new.avi,none,none,TRUE
73,72.0616,MVI_0921_new.avi,none,none,TRUE
74,73.0615,MVI_0932_new.avi,none,none,TRUE
75,74.0615,MVI_0919_new.avi,none,none,TRUE
76,75.0616,MVI_0919_new.avi,none,none,FALSE
77,76.0616,MVI_0936_new.avi,none,none,TRUE
78,77.0616,MVI_0917_new.avi,none,none,TRUE
