trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0443,MVI_0917_new.avi,none,none,TRUE
18,17.0466,MVI_0936_new.avi,none,none,TRUE
19,18.042,MVI_0934_new.avi,none,none,TRUE
20,19.0421,MVI_0921_new.avi,none,none,TRUE
21,20.042,MVI_0919_new.avi,none,none,TRUE
22,21.0418,MVI_0922_new.avi,none,none,TRUE
23,22.0417,MVI_0937_new.avi,none,none,TRUE
24,23.042,MVI_0935_new.avi,none,none,TRUE
25,24.0419,MVI_0920_new.avi,none,none,TRUE
26,25.0419,MVI_0920_new.avi,0.86634,b,TRUE
27,26.042,MVI_0931_new.avi,none,none,TRUE
28,27.0416,MVI_0932_new.avi,none,none,TRUE
29,28.0415,MVI_0929_new.avi,none,none,TRUE
30,29.0419,MVI_0929_new.avi,0.6617,b,TRUE
31,30.042,MVI_0930_new.avi,none,none,TRUE
32,31.042,MVI_0915_new.avi,none,none,TRUE
33,32.0487,RecPlayer.avi,none,none,TRUE
34,33.073,RecPlayer.avi,0.59774,b,TRUE
35,34.0485,Water.avi,none,none,TRUE
36,35.0485,Leaves.avi,none,none,TRUE
37,36.0485,Opener.avi,none,none,TRUE
38,37.0485,Tire.avi,none,none,TRUE
39,38.0485,Globe.avi,none,none,TRUE
40,39.0485,Globe.avi,0.78901,b,TRUE
41,40.0485,Flag.avi,none,none,TRUE
42,41.0485,Toilet.avi,none,none,TRUE
43,42.0486,Coffee.avi,none,none,TRUE
44,43.0485,Candle.avi,none,none,TRUE
45,44.0485,StopWatch.avi,none,none,TRUE
46,45.0485,Tennis.avi,none,none,TRUE
47,46.0485,Discs.avi,none,none,TRUE
48,47.0485,Fan.avi,none,none,TRUE
49,48.0536,MVI_0922_new.avi,none,none,TRUE
50,49.0714,MVI_0937_new.avi,0.017527,b,FALSE
51,50.0547,MVI_0935_new.avi,0.017751,b,FALSE
52,51.0548,MVI_0919_new.avi,0.30133,b,FALSE
53,52.0548,MVI_0931_new.avi,none,none,TRUE
54,53.0547,MVI_0917_new.avi,0.10171,b,FALSE
55,54.0548,MVI_0921_new.avi,0.74801,b,FALSE
56,55.0547,MVI_0921_new.avi,0.82409,b,TRUE
57,56.0547,MVI_0930_new.avi,none,none,TRUE
58,57.0547,MVI_0915_new.avi,0.13901,b,FALSE
59,58.0546,MVI_0934_new.avi,0.66952,b,FALSE
60,59.0548,MVI_0934_new.avi,none,none,FALSE
61,60.0548,MVI_0929_new.avi,0.022648,b,FALSE
62,61.0548,MVI_0920_new.avi,none,none,TRUE
63,62.0548,MVI_0932_new.avi,0.023168,b,FALSE
64,63.0547,MVI_0936_new.avi,0.13951,b,FALSE
65,64.0593,Coffee.avi,none,none,TRUE
66,65.0809,RecPlayer.avi,0.019251,b,FALSE
67,66.0607,Discs.avi,none,none,TRUE
68,67.0606,Leaves.avi,none,none,TRUE
69,68.0607,Water.avi,0.62339,b,FALSE
70,69.0607,Tennis.avi,0.75737,b,FALSE
71,70.0607,Candle.avi,none,none,TRUE
72,71.0607,Candle.avi,none,none,FALSE
73,72.0606,Opener.avi,none,none,TRUE
74,73.0606,Toilet.avi,0.62165,b,FALSE
75,74.0607,StopWatch.avi,none,none,TRUE
76,75.0606,Tire.avi,none,none,TRUE
