subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
MRI_faces_104	 2	 12	 1027.jpg	 1.241428e+02	 22	 9.871341e+02	 220	 7.170269e+02	 98	 1.251594e+02	 716.68	 733.33	 48.00	 5	 0.28	 
MRI_faces_104	 2	 12	 2125.jpg	 1.281428e+02	 22	 9.811798e+02	 220	 7.336302e+02	 98	 1.291594e+02	 716.68	 749.99	 51.00	 47	 0.22	 
MRI_faces_104	 2	 12	 2194.jpg	 1.301429e+02	 24	 999000	 240	 999000	 999	 1.311595e+02	 716.68	 749.99	 56.00	 54	 0.16	 
MRI_faces_104	 2	 12	 2112.jpg	 1.351430e+02	 12	 999000	 120	 999000	 999	 1.361596e+02	 716.68	 749.99	 19.00	 45	 0.63	 
MRI_faces_104	 2	 12	 2240.jpg	 1.371430e+02	 12	 999000	 120	 999000	 999	 1.381596e+02	 716.68	 749.99	 4.00	 59	 0.83	 
MRI_faces_104	 2	 12	 2058.jpg	 1.391430e+02	 12	 999000	 120	 999000	 999	 1.401596e+02	 716.68	 749.99	 18.00	 40	 0.66	 
MRI_faces_104	 2	 12	 1255.jpg	 1.431431e+02	 12	 999000	 120	 999000	 999	 1.441598e+02	 716.68	 749.99	 5.00	 29	 0.82	 
MRI_faces_104	 2	 12	 2153.jpg	 1.451431e+02	 11	 1.022845e+03	 1100	 7.169513e+02	 98	 1.461597e+02	 666.68	 749.99	 17.00	 50	 0.67	 
MRI_faces_104	 2	 12	 1192.jpg	 1.471431e+02	 24	 999000	 240	 999000	 999	 1.481597e+02	 666.68	 749.99	 58.00	 22	 0.08	 
MRI_faces_104	 2	 12	 1073.jpg	 1.501432e+02	 24	 999000	 240	 999000	 999	 1.511598e+02	 666.68	 749.99	 42.00	 11	 0.38	 
MRI_faces_104	 2	 12	 2164.jpg	 1.521432e+02	 24	 999000	 240	 999000	 999	 1.531598e+02	 666.68	 749.99	 45.00	 52	 0.33	 
MRI_faces_104	 2	 12	 1050.jpg	 1.561432e+02	 12	 999000	 120	 999000	 999	 1.571600e+02	 666.68	 749.99	 21.00	 8	 0.62	 
MRI_faces_104	 2	 12	 2181.jpg	 1.621434e+02	 22	 1.000537e+03	 2200	 7.504788e+02	 98	 1.631601e+02	 666.68	 699.99	 46.00	 53	 0.30	 
MRI_faces_104	 2	 12	 1127.jpg	 1.651434e+02	 24	 999000	 240	 999000	 999	 1.661601e+02	 666.68	 699.99	 39.00	 14	 0.41	 
MRI_faces_104	 2	 12	 2045.jpg	 1.671434e+02	 24	 999000	 240	 999000	 999	 1.681601e+02	 666.68	 699.99	 41.00	 38	 0.40	 
MRI_faces_104	 2	 12	 2110.jpg	 1.691434e+02	 11	 8.845228e+02	 110	 6.669367e+02	 98	 1.701601e+02	 683.35	 699.99	 14.00	 44	 0.69	 
MRI_faces_104	 2	 12	 2041.jpg	 1.711435e+02	 24	 999000	 240	 999000	 999	 1.721601e+02	 683.35	 699.99	 53.00	 36	 0.20	 
MRI_faces_104	 2	 12	 1246.jpg	 1.731434e+02	 11	 8.904760e+02	 110	 6.836188e+02	 98	 1.741601e+02	 700.01	 699.99	 9.00	 28	 0.80	 
MRI_faces_104	 2	 12	 2218.jpg	 1.761439e+02	 12	 999000	 120	 999000	 999	 1.771606e+02	 700.01	 699.99	 22.00	 57	 0.62	 
MRI_faces_104	 2	 12	 1262.jpg	 1.801445e+02	 22	 9.114415e+02	 220	 7.002734e+02	 98	 1.811614e+02	 700.01	 716.66	 43.00	 30	 0.37	 
MRI_faces_104	 2	 12	 2015.jpg	 1.831451e+02	 11	 8.818381e+02	 110	 7.003504e+02	 98	 1.841619e+02	 716.68	 716.66	 16.00	 33	 0.67	 
MRI_faces_104	 2	 12	 2155.jpg	 1.871436e+02	 24	 3.863347e+02	 24	 999000	 98	 1.881626e+02	 716.68	 716.66	 52.00	 51	 0.21	 
MRI_faces_104	 2	 12	 1202.jpg	 1.921438e+02	 12	 999000	 120	 999000	 999	 1.931604e+02	 716.68	 716.66	 15.00	 23	 0.69	 
MRI_faces_104	 2	 12	 2053.jpg	 1.961438e+02	 22	 9.810946e+02	 220	 7.169339e+02	 98	 1.971642e+02	 716.68	 733.33	 54.00	 39	 0.19	 
