trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0387,Coffee.avi,none,none,TRUE
18,17.0408,Globe.avi,none,none,TRUE
19,18.037,StopWatch.avi,none,none,TRUE
20,19.0371,Tennis.avi,none,none,TRUE
21,20.037,Leaves.avi,none,none,TRUE
22,21.0371,Leaves.avi,0.56644,b,TRUE
23,22.037,Candle.avi,none,none,TRUE
24,23.0372,Tire.avi,none,none,TRUE
25,24.037,Discs.avi,none,none,TRUE
26,25.0371,Discs.avi,none,none,FALSE
27,26.0371,Toilet.avi,0.033601,b,FALSE
28,27.0371,Flag.avi,none,none,TRUE
29,28.037,Opener.avi,none,none,TRUE
30,29.037,Water.avi,none,none,TRUE
31,30.0369,RecPlayer.avi,none,none,TRUE
32,31.0368,Fan.avi,none,none,TRUE
33,32.0439,RecPlayer.avi,none,none,TRUE
34,33.0637,StopWatch.avi,none,none,TRUE
35,34.0439,StopWatch.avi,0.59514,b,TRUE
36,35.044,Discs.avi,none,none,TRUE
37,36.0439,Globe.avi,none,none,TRUE
38,37.0441,Coffee.avi,none,none,TRUE
39,38.044,Leaves.avi,none,none,TRUE
40,39.044,Tennis.avi,none,none,TRUE
41,40.044,Candle.avi,none,none,TRUE
42,41.0439,Flag.avi,none,none,TRUE
43,42.044,Tire.avi,none,none,TRUE
44,43.044,Tire.avi,0.58823,b,TRUE
45,44.0438,Toilet.avi,none,none,TRUE
46,45.044,Opener.avi,none,none,TRUE
47,46.0439,Water.avi,none,none,TRUE
48,47.044,Fan.avi,none,none,TRUE
49,48.0489,MVI_0930_new.avi,none,none,TRUE
50,49.0675,MVI_0930_new.avi,0.49433,b,TRUE
51,50.0629,MVI_0929_new.avi,none,none,TRUE
52,51.0503,MVI_0920_new.avi,none,none,TRUE
53,52.0502,MVI_0936_new.avi,none,none,TRUE
54,53.0493,MVI_0915_new.avi,none,none,TRUE
55,54.0502,MVI_0915_new.avi,0.54499,b,TRUE
56,55.0503,MVI_0919_new.avi,none,none,TRUE
57,56.0494,MVI_0917_new.avi,none,none,TRUE
58,57.0501,MVI_0931_new.avi,none,none,TRUE
59,58.0494,MVI_0921_new.avi,none,none,TRUE
60,59.0503,MVI_0934_new.avi,none,none,TRUE
61,60.0503,MVI_0937_new.avi,none,none,TRUE
62,61.0503,MVI_0935_new.avi,none,none,TRUE
63,62.0502,MVI_0922_new.avi,none,none,TRUE
64,63.05,MVI_0932_new.avi,none,none,TRUE
65,64.0548,MVI_0937_new.avi,none,none,TRUE
66,65.0733,MVI_0917_new.avi,none,none,TRUE
67,66.0562,MVI_0935_new.avi,none,none,TRUE
68,67.0563,MVI_0934_new.avi,none,none,TRUE
69,68.0562,MVI_0919_new.avi,none,none,TRUE
70,69.056,MVI_0915_new.avi,none,none,TRUE
71,70.0562,MVI_0915_new.avi,0.50878,b,TRUE
72,71.0561,MVI_0921_new.avi,none,none,TRUE
73,72.0561,MVI_0932_new.avi,none,none,TRUE
74,73.0563,MVI_0936_new.avi,none,none,TRUE
75,74.0562,MVI_0931_new.avi,none,none,TRUE
76,75.0561,MVI_0929_new.avi,none,none,TRUE
77,76.0561,MVI_0929_new.avi,0.47042,b,TRUE
78,77.0562,MVI_0920_new.avi,none,none,TRUE
79,78.0562,MVI_0930_new.avi,none,none,TRUE
