subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_104	 1	 2	 02	 2	 1	 2.027920e+00	 1019.jpg	 2015.jpg	 12	 16	 0	 y	 1	 1	 675.07	 0.75	 0.67	 3.195692e+00	 
MRI_faces_104	 1	 2	 02	 2	 2	 6.027989e+00	 1027.jpg	 2155.jpg	 48	 52	 1	 b	 2	 1	 801.99	 0.28	 0.21	 7.328009e+00	 
MRI_faces_104	 1	 2	 02	 2	 3	 1.302805e+01	 1210.jpg	 1262.jpg	 47	 43	 0	 b	 2	 0	 670.94	 0.28	 0.37	 1.419489e+01	 
MRI_faces_104	 1	 2	 02	 2	 4	 1.602803e+01	 2063.jpg	 1031.jpg	 8	 10	 1	 b	 1	 1	 584.96	 0.80	 0.76	 1.711148e+01	 
MRI_faces_104	 1	 2	 02	 2	 5	 2.102814e+01	 1246.jpg	 2058.jpg	 9	 18	 1	 y	 1	 0	 701.84	 0.80	 0.66	 2.222823e+01	 
MRI_faces_104	 1	 2	 02	 2	 6	 3.102826e+01	 1027.jpg	 2164.jpg	 48	 45	 1	 b	 2	 1	 675.75	 0.28	 0.33	 3.219528e+01	 
MRI_faces_104	 1	 2	 02	 2	 7	 3.402830e+01	 1017.jpg	 1226.jpg	 44	 49	 0	 y	 2	 1	 766.69	 0.37	 0.24	 3.529589e+01	 
MRI_faces_104	 1	 2	 02	 2	 8	 3.702840e+01	 2155.jpg	 2053.jpg	 52	 54	 0	 y	 2	 1	 964.58	 0.21	 0.19	 3.847975e+01	 
MRI_faces_104	 1	 2	 02	 2	 9	 4.602847e+01	 1246.jpg	 1031.jpg	 9	 10	 1	 y	 1	 0	 702.52	 0.80	 0.76	 4.723117e+01	 
MRI_faces_104	 1	 2	 02	 2	 10	 4.901467e+01	 1226.jpg	 2155.jpg	 49	 52	 1	 b	 2	 1	 577.30	 0.24	 0.21	 5.009842e+01	 
MRI_faces_104	 1	 2	 02	 2	 11	 5.902862e+01	 2125.jpg	 1017.jpg	 51	 44	 1	 y	 2	 0	 838.37	 0.22	 0.37	 6.036684e+01	 
MRI_faces_104	 1	 2	 02	 2	 12	 6.402877e+01	 1145.jpg	 2058.jpg	 11	 18	 1	 y	 1	 0	 831.22	 0.75	 0.66	 6.535104e+01	 
MRI_faces_104	 1	 2	 02	 2	 13	 6.901820e+01	 2209.jpg	 2125.jpg	 50	 51	 0	 y	 2	 1	 872.83	 0.22	 0.22	 7.040188e+01	 
MRI_faces_104	 1	 2	 02	 2	 14	 7.702895e+01	 2053.jpg	 1017.jpg	 54	 44	 1	 y	 2	 0	 830.03	 0.19	 0.37	 7.835331e+01	 
MRI_faces_104	 1	 2	 02	 2	 15	 8.402086e+01	 2041.jpg	 2181.jpg	 53	 46	 0	 y	 2	 1	 934.13	 0.20	 0.30	 8.546250e+01	 
MRI_faces_104	 1	 2	 02	 2	 16	 8.802156e+01	 2058.jpg	 2063.jpg	 18	 8	 0	 y	 1	 1	 713.42	 0.66	 0.80	 8.923845e+01	 
MRI_faces_104	 1	 2	 02	 2	 17	 9.102202e+01	 1019.jpg	 2063.jpg	 12	 8	 0	 y	 1	 1	 798.96	 0.75	 0.80	 9.232237e+01	 
MRI_faces_104	 1	 2	 02	 2	 18	 9.602286e+01	 1145.jpg	 1019.jpg	 11	 12	 1	 y	 1	 0	 874.12	 0.75	 0.75	 9.739602e+01	 
MRI_faces_104	 1	 2	 02	 2	 19	 9.902347e+01	 2153.jpg	 1031.jpg	 17	 10	 1	 b	 1	 1	 851.56	 0.67	 0.76	 1.003793e+02	 
MRI_faces_104	 1	 2	 02	 2	 20	 1.070248e+02	 1202.jpg	 1246.jpg	 15	 9	 0	 b	 1	 0	 689.22	 0.69	 0.80	 1.082128e+02	 
MRI_faces_104	 1	 2	 02	 2	 21	 1.130259e+02	 2149.jpg	 1216.jpg	 55	 6	 0	 y	 4	 1	 814.07	 0.18	 0.81	 1.143429e+02	 
