subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_106	 1	 2	 02	 1	 1	 2.029528e+00	 1017.jpg	 2209.jpg	 17	 15	 1	 b	 1	 1	 1161.22	 0.70	 0.73	 3.680951e+00	 
MRI_faces_106	 1	 2	 02	 1	 2	 9.028452e+00	 1145.jpg	 2041.jpg	 13	 8	 0	 y	 1	 1	 958.28	 0.76	 0.79	 1.048106e+01	 
MRI_faces_106	 1	 2	 02	 1	 3	 2.202862e+01	 2024.jpg	 1080.jpg	 48	 52	 1	 y	 2	 0	 924.13	 0.30	 0.20	 2.345008e+01	 
MRI_faces_106	 1	 2	 02	 1	 4	 2.602870e+01	 2181.jpg	 1192.jpg	 14	 18	 1	 b	 1	 1	 963.04	 0.74	 0.69	 2.748403e+01	 
MRI_faces_106	 1	 2	 02	 1	 5	 3.102868e+01	 1060.jpg	 1007.jpg	 54	 44	 1	 y	 2	 0	 1001.07	 0.18	 0.36	 3.252882e+01	 
MRI_faces_106	 1	 2	 02	 1	 6	 3.402881e+01	 2128.jpg	 2058.jpg	 47	 51	 0	 b	 2	 0	 1333.94	 0.32	 0.21	 3.586238e+01	 
MRI_faces_106	 1	 2	 02	 1	 7	 3.902888e+01	 2006.jpg	 2155.jpg	 6	 56	 1	 b	 4	 1	 788.86	 0.86	 0.17	 4.031232e+01	 
MRI_faces_106	 1	 2	 02	 1	 8	 4.302887e+01	 2058.jpg	 2039.jpg	 51	 53	 1	 y	 2	 0	 1080.87	 0.21	 0.18	 4.460373e+01	 
MRI_faces_106	 1	 2	 02	 1	 9	 5.202899e+01	 2128.jpg	 2218.jpg	 47	 43	 0	 b	 2	 0	 1376.77	 0.32	 0.36	 5.390529e+01	 
MRI_faces_106	 1	 2	 02	 1	 10	 5.702905e+01	 1060.jpg	 2128.jpg	 54	 47	 1	 y	 2	 0	 1170.70	 0.18	 0.32	 5.869593e+01	 
MRI_faces_106	 1	 2	 02	 1	 11	 6.102926e+01	 2153.jpg	 1007.jpg	 49	 44	 1	 y	 2	 0	 1043.49	 0.28	 0.36	 6.256267e+01	 
MRI_faces_106	 1	 2	 02	 1	 12	 6.802922e+01	 1035.jpg	 2240.jpg	 16	 7	 1	 y	 1	 0	 1073.55	 0.72	 0.80	 6.959609e+01	 
MRI_faces_106	 1	 2	 02	 1	 13	 7.202930e+01	 2058.jpg	 1183.jpg	 51	 50	 1	 y	 2	 0	 1011.49	 0.21	 0.26	 7.352943e+01	 
MRI_faces_106	 1	 2	 02	 1	 14	 7.802939e+01	 1145.jpg	 2181.jpg	 13	 14	 0	 y	 1	 1	 993.35	 0.76	 0.74	 7.951293e+01	 
MRI_faces_106	 1	 2	 02	 1	 15	 8.302950e+01	 2128.jpg	 2024.jpg	 47	 48	 0	 b	 2	 0	 1258.26	 0.32	 0.30	 8.477959e+01	 
MRI_faces_106	 1	 2	 02	 1	 16	 8.702957e+01	 1183.jpg	 2218.jpg	 50	 43	 0	 b	 2	 0	 901.16	 0.26	 0.36	 8.842963e+01	 
MRI_faces_106	 1	 2	 02	 1	 17	 9.002939e+01	 1191.jpg	 1145.jpg	 11	 13	 1	 b	 1	 1	 1116.36	 0.77	 0.76	 9.164639e+01	 
MRI_faces_106	 1	 2	 02	 1	 18	 9.302967e+01	 1080.jpg	 1060.jpg	 52	 54	 0	 y	 2	 1	 1132.06	 0.20	 0.18	 9.464634e+01	 
MRI_faces_106	 1	 2	 02	 1	 19	 9.702968e+01	 1192.jpg	 1191.jpg	 18	 11	 0	 b	 1	 0	 1066.07	 0.69	 0.77	 9.857967e+01	 
MRI_faces_106	 1	 2	 02	 1	 20	 1.100300e+02	 2164.jpg	 1226.jpg	 12	 9	 0	 y	 1	 1	 1172.79	 0.76	 0.78	 1.116989e+02	 
MRI_faces_106	 1	 2	 02	 1	 21	 1.140159e+02	 2164.jpg	 1191.jpg	 12	 11	 0	 y	 1	 1	 897.85	 0.76	 0.77	 1.154161e+02	 
MRI_faces_106	 1	 2	 02	 1	 22	 1.170163e+02	 1191.jpg	 2209.jpg	 11	 15	 1	 y	 1	 0	 846.49	 0.77	 0.73	 1.183667e+02	 
MRI_faces_106	 1	 2	 02	 1	 23	 1.220171e+02	 1226.jpg	 1145.jpg	 9	 13	 1	 b	 1	 1	 974.65	 0.78	 0.76	 1.235010e+02	 
MRI_faces_106	 1	 2	 02	 1	 24	 1.250176e+02	 2039.jpg	 1204.jpg	 53	 46	 0	 y	 2	 1	 1082.10	 0.18	 0.34	 1.266014e+02	 
MRI_faces_106	 1	 2	 02	 1	 25	 1.290184e+02	 2039.jpg	 2024.jpg	 53	 48	 0	 b	 2	 0	 1054.35	 0.18	 0.30	 1.305802e+02	 
MRI_faces_106	 1	 2	 02	 1	 26	 1.350194e+02	 1145.jpg	 1017.jpg	 13	 17	 0	 y	 1	 1	 855.37	 0.76	 0.70	 1.363803e+02	 
MRI_faces_106	 1	 2	 02	 1	 27	 1.380200e+02	 1183.jpg	 2153.jpg	 50	 49	 0	 y	 2	 1	 1072.79	 0.26	 0.28	 1.395971e+02	 
MRI_faces_106	 1	 2	 02	 1	 28	 1.420206e+02	 2039.jpg	 1060.jpg	 53	 54	 0	 y	 2	 1	 961.16	 0.18	 0.18	 1.434879e+02	 
MRI_faces_106	 1	 2	 02	 1	 29	 1.470215e+02	 1017.jpg	 1192.jpg	 17	 18	 1	 b	 1	 1	 1077.19	 0.70	 0.69	 1.486053e+02	 
MRI_faces_106	 1	 2	 02	 1	 30	 1.510222e+02	 2024.jpg	 2110.jpg	 48	 45	 1	 y	 2	 0	 757.54	 0.30	 0.35	 1.522807e+02	 
MRI_faces_106	 1	 2	 02	 1	 31	 1.630243e+02	 1226.jpg	 2125.jpg	 9	 10	 1	 b	 1	 1	 1072.41	 0.78	 0.78	 1.645974e+02	 
MRI_faces_106	 1	 2	 02	 1	 32	 1.690253e+02	 2125.jpg	 2181.jpg	 10	 14	 0	 y	 1	 1	 1080.41	 0.78	 0.74	 1.706091e+02	 
