subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_faces_120	2	10	1191.jpg	17	1	1	1	2.739419e-02	1	1.262594e+00	1	1	1.829249e+00	1	1.740731e+00	
MRI_faces_120	2	5	1073.jpg	8	2	1	1	5.133128e+00	1	1.004861e+00	1	1	6.668031e+00	1	6.139611e-01	
MRI_faces_120	2	2	1027.jpg	47	3	1	1	8.837184e+00	1	9.647951e-01	0	2	1.033881e+01	2	1.151171e+00	
MRI_faces_120	2	4	1060.jpg	54	4	1	1	1.304180e+01	1	1.384191e+00	1	1	1.496063e+01	1	3.133634e-01	
MRI_faces_120	2	51	6190.jpg	0	5	0	5	1.682950e+01	5	1.300489e+00	0	5	1.866483e+01	5	3.291605e-01	
MRI_faces_120	2	46	6042.jpg	0	6	0	5	2.055031e+01	5	8.276755e-01	0	5	2.191856e+01	5	2.674283e-01	
MRI_faces_120	2	54	6217.jpg	0	7	0	5	2.373725e+01	5	6.807372e-01	0	5	2.495522e+01	5	3.427801e-01	
MRI_faces_120	2	36	5144.jpg	0	8	0	2	2.685733e+01	2	3.016657e+00	0	5	3.041142e+01	5	2.134557e+00	
MRI_faces_120	2	31	5049.jpg	0	9	0	5	3.409886e+01	5	1.119130e+00	0	5	3.575071e+01	5	3.153102e-01	
MRI_faces_120	2	30	5028.jpg	0	10	0	5	3.761941e+01	5	5.665850e-01	0	5	3.872070e+01	5	2.732936e-01	
MRI_faces_120	2	27	2181.jpg	9	11	1	1	4.053933e+01	1	1.134652e+00	1	1	4.220798e+01	1	3.620101e-01	
MRI_faces_120	2	43	6008.jpg	0	12	0	5	4.412681e+01	5	8.511839e-01	0	5	4.551168e+01	5	3.143103e-01	
MRI_faces_120	2	20	2089.jpg	5	13	1	5	4.738039e+01	5	1.381597e+00	0	5	4.929919e+01	5	2.787898e-01	
MRI_faces_120	2	1	1019.jpg	15	14	1	1	5.113457e+01	1	8.914402e-01	0	5	5.256952e+01	5	4.484749e-01	
MRI_faces_120	2	34	5115.jpg	0	15	0	5	5.457182e+01	5	8.941731e-01	0	5	5.600681e+01	5	3.471851e-01	
