trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0346,MVI_0917_new.avi,none,none,TRUE
18,17.043,MVI_0934_new.avi,none,none,TRUE
19,18.0331,MVI_0920_new.avi,none,none,TRUE
20,19.0331,MVI_0915_new.avi,none,none,TRUE
21,20.0331,MVI_0932_new.avi,none,none,TRUE
22,21.033,MVI_0922_new.avi,none,none,TRUE
23,22.0331,MVI_0936_new.avi,none,none,TRUE
24,23.0331,MVI_0936_new.avi,0.8699,b,TRUE
25,24.0329,MVI_0921_new.avi,none,none,TRUE
26,25.0331,MVI_0937_new.avi,none,none,TRUE
27,26.0331,MVI_0929_new.avi,none,none,TRUE
28,27.0331,MVI_0919_new.avi,none,none,TRUE
29,28.0331,MVI_0930_new.avi,none,none,TRUE
30,29.0331,MVI_0935_new.avi,none,none,TRUE
31,30.0331,MVI_0931_new.avi,none,none,TRUE
32,31.0331,MVI_0931_new.avi,0.5782,b,TRUE
33,32.0397,RecPlayer.avi,none,none,TRUE
34,33.0639,Water.avi,none,none,TRUE
35,34.0398,Candle.avi,none,none,TRUE
36,35.0399,Discs.avi,none,none,TRUE
37,36.0397,Tire.avi,none,none,TRUE
38,37.0398,Tennis.avi,none,none,TRUE
39,38.0397,Toilet.avi,none,none,TRUE
40,39.0397,Coffee.avi,none,none,TRUE
41,40.0397,Leaves.avi,none,none,TRUE
42,41.0398,Leaves.avi,0.55549,b,TRUE
43,42.0397,Flag.avi,none,none,TRUE
44,43.0398,Fan.avi,none,none,TRUE
45,44.0398,Globe.avi,none,none,TRUE
46,45.0398,Globe.avi,0.45156,b,TRUE
47,46.0397,Opener.avi,none,none,TRUE
48,47.0397,StopWatch.avi,none,none,TRUE
49,48.0456,MVI_0937_new.avi,none,none,TRUE
50,49.0651,MVI_0934_new.avi,none,none,TRUE
51,50.0469,MVI_0931_new.avi,none,none,TRUE
52,51.0467,MVI_0931_new.avi,0.49991,b,TRUE
53,52.0469,MVI_0930_new.avi,none,none,TRUE
54,53.0463,MVI_0919_new.avi,none,none,TRUE
55,54.0469,MVI_0921_new.avi,none,none,TRUE
56,55.0469,MVI_0935_new.avi,none,none,TRUE
57,56.0469,MVI_0917_new.avi,none,none,TRUE
58,57.046,MVI_0915_new.avi,none,none,TRUE
59,58.047,MVI_0929_new.avi,none,none,TRUE
60,59.0469,MVI_0922_new.avi,none,none,TRUE
61,60.0464,MVI_0936_new.avi,none,none,TRUE
62,61.0469,MVI_0920_new.avi,none,none,TRUE
63,62.0469,MVI_0920_new.avi,0.58507,b,TRUE
64,63.0469,MVI_0932_new.avi,none,none,TRUE
65,64.0506,Globe.avi,none,none,TRUE
66,65.0731,Globe.avi,0.45518,b,TRUE
67,66.0519,Tennis.avi,none,none,TRUE
68,67.0518,Water.avi,none,none,TRUE
69,68.0519,Opener.avi,none,none,TRUE
70,69.0519,Leaves.avi,none,none,TRUE
71,70.0518,Coffee.avi,none,none,TRUE
72,71.0519,Coffee.avi,0.42631,b,TRUE
73,72.0519,Toilet.avi,none,none,TRUE
74,73.0519,Tire.avi,none,none,TRUE
75,74.0519,Fan.avi,none,none,TRUE
76,75.0519,Discs.avi,none,none,TRUE
77,76.0519,RecPlayer.avi,none,none,TRUE
78,77.0519,Flag.avi,none,none,TRUE
