subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
MRI_faces_141	 1	 3	 2063.jpg	 2.446947e+00	 11	 5.688747e+02	 11	 7.525294e+02	 98	 3.464259e+00	 766.67	 683.34	 15.00	 41	 0.64	 
MRI_faces_141	 1	 3	 2118.jpg	 7.430777e+00	 12	 999000	 120	 999000	 999	 8.447613e+00	 766.67	 683.34	 8.00	 46	 0.73	 
MRI_faces_141	 1	 3	 2125.jpg	 9.431181e+00	 12	 999000	 120	 999000	 999	 1.044796e+01	 766.67	 683.34	 3.00	 47	 0.92	 
MRI_faces_141	 1	 3	 1017.jpg	 1.243177e+01	 12	 999000	 120	 999000	 999	 1.344856e+01	 766.67	 683.34	 4.00	 3	 0.85	 
MRI_faces_141	 1	 3	 2045.jpg	 1.543223e+01	 22	 1.029595e+03	 2200	 6.855371e+02	 98	 1.644903e+01	 766.67	 633.34	 45.00	 38	 0.35	 
MRI_faces_141	 1	 3	 1035.jpg	 2.243349e+01	 11	 9.833414e+02	 110	 7.683432e+02	 98	 2.345036e+01	 783.33	 633.34	 13.00	 7	 0.66	 
MRI_faces_141	 1	 3	 2240.jpg	 2.443384e+01	 11	 1.003022e+03	 1100	 7.836358e+02	 98	 2.545072e+01	 733.33	 633.34	 18.00	 59	 0.63	 
MRI_faces_141	 1	 3	 2053.jpg	 2.843459e+01	 11	 9.702358e+02	 110	 7.336717e+02	 98	 2.945145e+01	 750.00	 633.34	 10.00	 39	 0.69	 
MRI_faces_141	 1	 3	 2229.jpg	 3.042784e+01	 12	 999000	 120	 999000	 999	 3.144453e+01	 750.00	 633.34	 6.00	 58	 0.78	 
MRI_faces_141	 1	 3	 2181.jpg	 3.542797e+01	 12	 999000	 120	 999000	 999	 3.644471e+01	 750.00	 633.34	 14.00	 53	 0.66	 
MRI_faces_141	 1	 3	 2089.jpg	 3.942806e+01	 12	 999000	 120	 999000	 999	 4.044473e+01	 750.00	 633.34	 17.00	 42	 0.64	 
MRI_faces_141	 1	 3	 1050.jpg	 4.142806e+01	 12	 999000	 120	 999000	 999	 4.244470e+01	 750.00	 633.34	 22.00	 8	 0.60	 
MRI_faces_141	 1	 3	 1130.jpg	 4.442808e+01	 22	 7.917401e+02	 220	 6.336123e+02	 98	 4.544482e+01	 750.00	 650.01	 44.00	 15	 0.35	 
MRI_faces_141	 1	 3	 2164.jpg	 4.742817e+01	 22	 8.706570e+02	 220	 6.503060e+02	 98	 4.844481e+01	 750.00	 666.67	 47.00	 52	 0.33	 
MRI_faces_141	 1	 3	 1052.jpg	 5.142818e+01	 24	 999000	 240	 999000	 999	 5.244484e+01	 750.00	 666.67	 57.00	 9	 0.18	 
MRI_faces_141	 1	 3	 1027.jpg	 5.542832e+01	 24	 999000	 240	 999000	 999	 5.644493e+01	 750.00	 666.67	 43.00	 5	 0.36	 
MRI_faces_141	 1	 3	 2218.jpg	 5.942837e+01	 24	 999000	 240	 999000	 999	 6.044495e+01	 750.00	 666.67	 46.00	 57	 0.33	 
MRI_faces_141	 1	 3	 1246.jpg	 6.242836e+01	 24	 999000	 240	 999000	 999	 6.344501e+01	 750.00	 666.67	 56.00	 28	 0.20	 
MRI_faces_141	 1	 3	 2041.jpg	 6.542848e+01	 12	 999000	 120	 999000	 999	 6.644508e+01	 750.00	 666.67	 16.00	 36	 0.64	 
MRI_faces_141	 1	 3	 1013.jpg	 6.842848e+01	 12	 999000	 120	 999000	 999	 6.944519e+01	 750.00	 666.67	 11.00	 2	 0.67	 
MRI_faces_141	 1	 3	 2024.jpg	 7.042847e+01	 24	 999000	 240	 999000	 999	 7.144510e+01	 750.00	 666.67	 40.00	 34	 0.39	 
MRI_faces_141	 1	 3	 2248.jpg	 7.342849e+01	 24	 999000	 240	 999000	 999	 7.444524e+01	 750.00	 666.67	 48.00	 60	 0.32	 
MRI_faces_141	 1	 3	 1150.jpg	 7.542854e+01	 24	 999000	 240	 999000	 999	 7.644528e+01	 750.00	 666.67	 58.00	 18	 0.18	 
MRI_faces_141	 1	 3	 1073.jpg	 7.742864e+01	 11	 9.851648e+02	 110	 7.502889e+02	 98	 7.844520e+01	 766.67	 666.67	 12.00	 11	 0.67	 
MRI_faces_141	 1	 3	 2149.jpg	 7.942867e+01	 22	 9.611556e+02	 220	 6.669412e+02	 98	 8.044527e+01	 766.67	 683.34	 53.00	 49	 0.24	 
MRI_faces_141	 1	 3	 1173.jpg	 8.242862e+01	 24	 999000	 240	 999000	 999	 8.344540e+01	 766.67	 683.34	 55.00	 19	 0.21	 
MRI_faces_141	 1	 3	 1007.jpg	 8.642876e+01	 12	 999000	 120	 999000	 999	 8.744544e+01	 766.67	 683.34	 9.00	 1	 0.72	 
MRI_faces_141	 1	 3	 1216.jpg	 8.842886e+01	 24	 999000	 240	 999000	 999	 8.944546e+01	 766.67	 683.34	 42.00	 26	 0.37	 
MRI_faces_141	 1	 3	 2006.jpg	 9.042877e+01	 24	 999000	 240	 999000	 999	 9.144564e+01	 766.67	 683.34	 49.00	 31	 0.29	 
MRI_faces_141	 1	 3	 2094.jpg	 9.442953e+01	 11	 1.114295e+03	 1100	 7.669562e+02	 98	 9.544627e+01	 716.67	 683.34	 7.00	 43	 0.73	 
MRI_faces_141	 1	 3	 2155.jpg	 9.642980e+01	 22	 9.120290e+02	 220	 6.836055e+02	 98	 9.744675e+01	 716.67	 700.01	 50.00	 51	 0.29	 
