subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
MRI_faces_121	 1	 4	 1019.jpg	 1.241925e+02	 12	 999000	 120	 999000	 999	 1.252091e+02	 849.99	 783.34	 21.00	 4	 0.56	 
MRI_faces_121	 1	 4	 1146.jpg	 1.261925e+02	 12	 999000	 120	 999000	 999	 1.272092e+02	 849.99	 783.34	 14.00	 17	 0.68	 
MRI_faces_121	 1	 4	 2043.jpg	 1.291926e+02	 11	 1.109615e+03	 1100	 8.502952e+02	 98	 1.302425e+02	 799.99	 783.34	 15.00	 37	 0.66	 
MRI_faces_121	 1	 4	 1202.jpg	 1.321926e+02	 12	 999000	 120	 999000	 999	 1.332093e+02	 799.99	 783.34	 19.00	 23	 0.60	 
MRI_faces_121	 1	 4	 2006.jpg	 1.341927e+02	 12	 999000	 120	 999000	 999	 1.352094e+02	 799.99	 783.34	 4.00	 31	 0.87	 
MRI_faces_121	 1	 4	 2045.jpg	 1.381926e+02	 24	 999000	 240	 999000	 999	 1.392093e+02	 799.99	 783.34	 46.00	 38	 0.34	 
MRI_faces_121	 1	 4	 1114.jpg	 1.431928e+02	 12	 999000	 120	 999000	 999	 1.442094e+02	 799.99	 783.34	 3.00	 13	 0.87	 
MRI_faces_121	 1	 4	 2063.jpg	 1.451929e+02	 24	 999000	 240	 999000	 999	 1.462094e+02	 799.99	 783.34	 42.00	 41	 0.38	 
MRI_faces_121	 1	 4	 1050.jpg	 1.481928e+02	 12	 999000	 120	 999000	 999	 1.492095e+02	 799.99	 783.34	 22.00	 8	 0.54	 
MRI_faces_121	 1	 4	 2212.jpg	 1.501928e+02	 24	 999000	 240	 999000	 999	 1.512095e+02	 799.99	 783.34	 40.00	 56	 0.39	 
MRI_faces_121	 1	 4	 2240.jpg	 1.561929e+02	 24	 999000	 240	 999000	 999	 1.572098e+02	 799.99	 783.34	 58.00	 59	 0.18	 
MRI_faces_121	 1	 4	 1262.jpg	 1.591931e+02	 11	 9.391007e+02	 110	 8.002490e+02	 98	 1.602096e+02	 816.66	 783.34	 18.00	 30	 0.60	 
MRI_faces_121	 1	 4	 1150.jpg	 1.641931e+02	 24	 999000	 240	 999000	 999	 1.652097e+02	 816.66	 783.34	 55.00	 18	 0.29	 
MRI_faces_121	 1	 4	 1035.jpg	 1.661930e+02	 12	 999000	 120	 999000	 999	 1.672098e+02	 816.66	 783.34	 5.00	 7	 0.86	 
MRI_faces_121	 1	 4	 2229.jpg	 1.681931e+02	 11	 9.481167e+02	 110	 8.169315e+02	 98	 1.692099e+02	 833.32	 783.34	 12.00	 58	 0.69	 
MRI_faces_121	 1	 4	 2112.jpg	 1.721933e+02	 22	 9.779058e+02	 220	 7.836463e+02	 98	 1.732102e+02	 833.32	 800.01	 50.00	 45	 0.30	 
MRI_faces_121	 1	 4	 2155.jpg	 1.741937e+02	 22	 9.485690e+02	 220	 8.002706e+02	 98	 1.752107e+02	 833.32	 816.67	 47.00	 51	 0.34	 
MRI_faces_121	 1	 4	 1007.jpg	 1.771943e+02	 24	 999000	 240	 999000	 999	 1.782111e+02	 833.32	 816.67	 41.00	 1	 0.38	 
MRI_faces_121	 1	 4	 1073.jpg	 1.801949e+02	 12	 999000	 120	 999000	 999	 1.812116e+02	 833.32	 816.67	 17.00	 11	 0.61	 
MRI_faces_121	 1	 4	 2015.jpg	 1.831953e+02	 24	 999000	 240	 999000	 999	 1.842121e+02	 833.32	 816.67	 48.00	 33	 0.33	 
MRI_faces_121	 1	 4	 2181.jpg	 1.851956e+02	 12	 999000	 120	 999000	 999	 1.862125e+02	 833.32	 816.67	 8.00	 53	 0.77	 
MRI_faces_121	 1	 4	 1031.jpg	 1.891963e+02	 11	 1.005992e+03	 1100	 8.335987e+02	 98	 1.902298e+02	 783.32	 816.67	 7.00	 6	 0.78	 
MRI_faces_121	 1	 4	 2058.jpg	 1.911934e+02	 22	 1.077774e+03	 2200	 8.169618e+02	 98	 1.922101e+02	 783.32	 766.67	 52.00	 40	 0.30	 
