trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0431,MVI_0920_new.avi,none,none,TRUE
18,17.0472,MVI_0921_new.avi,none,none,TRUE
19,18.0408,MVI_0915_new.avi,none,none,TRUE
20,19.0413,MVI_0937_new.avi,none,none,TRUE
21,20.0412,MVI_0936_new.avi,none,none,TRUE
22,21.0414,MVI_0936_new.avi,0.71904,b,TRUE
23,22.0413,MVI_0932_new.avi,none,none,TRUE
24,23.0404,MVI_0917_new.avi,none,none,TRUE
25,24.0404,MVI_0935_new.avi,none,none,TRUE
26,25.041,MVI_0929_new.avi,none,none,TRUE
27,26.0412,MVI_0930_new.avi,none,none,TRUE
28,27.0412,MVI_0931_new.avi,none,none,TRUE
29,28.0407,MVI_0922_new.avi,none,none,TRUE
30,29.0402,MVI_0922_new.avi,0.75124,b,TRUE
31,30.0408,MVI_0934_new.avi,none,none,TRUE
32,31.0413,MVI_0919_new.avi,none,none,TRUE
33,32.0483,Flag.avi,none,none,TRUE
34,33.0699,Coffee.avi,none,none,TRUE
35,34.048,Coffee.avi,0.68727,b,TRUE
36,35.0475,Discs.avi,none,none,TRUE
37,36.048,StopWatch.avi,none,none,TRUE
38,37.0474,Globe.avi,none,none,TRUE
39,38.048,RecPlayer.avi,none,none,TRUE
40,39.0471,Fan.avi,none,none,TRUE
41,40.0478,Leaves.avi,none,none,TRUE
42,41.0479,Candle.avi,none,none,TRUE
43,42.0478,Water.avi,none,none,TRUE
44,43.0475,Tire.avi,none,none,TRUE
45,44.0477,Toilet.avi,none,none,TRUE
46,45.0478,Toilet.avi,0.72292,b,TRUE
47,46.048,Tennis.avi,none,none,TRUE
48,47.0475,Opener.avi,none,none,TRUE
49,48.0526,MVI_0935_new.avi,none,none,TRUE
50,49.0737,MVI_0936_new.avi,none,none,TRUE
51,50.0534,MVI_0922_new.avi,none,none,TRUE
52,51.0538,MVI_0934_new.avi,none,none,TRUE
53,52.0537,MVI_0929_new.avi,none,none,TRUE
54,53.0538,MVI_0919_new.avi,none,none,TRUE
55,54.0537,MVI_0930_new.avi,none,none,TRUE
56,55.0534,MVI_0915_new.avi,none,none,TRUE
57,56.0537,MVI_0937_new.avi,none,none,TRUE
58,57.0537,MVI_0937_new.avi,0.8234,b,TRUE
59,58.0538,MVI_0921_new.avi,none,none,TRUE
60,59.0537,MVI_0917_new.avi,none,none,TRUE
61,60.0537,MVI_0931_new.avi,none,none,TRUE
62,61.0535,MVI_0932_new.avi,none,none,TRUE
63,62.0538,MVI_0920_new.avi,none,none,TRUE
64,63.0537,MVI_0920_new.avi,none,none,FALSE
65,64.0583,Discs.avi,0.022114,b,FALSE
66,65.082,Opener.avi,none,none,TRUE
67,66.0595,StopWatch.avi,none,none,TRUE
68,67.0595,Candle.avi,none,none,TRUE
69,68.0595,Globe.avi,none,none,TRUE
70,69.0585,Globe.avi,0.61767,b,TRUE
71,70.0594,Toilet.avi,none,none,TRUE
72,71.0594,Water.avi,none,none,TRUE
73,72.0595,Flag.avi,none,none,TRUE
74,73.0594,Fan.avi,none,none,TRUE
75,74.0595,Tennis.avi,none,none,TRUE
76,75.0594,Tennis.avi,0.68658,b,TRUE
77,76.0591,RecPlayer.avi,none,none,TRUE
78,77.0594,Tire.avi,none,none,TRUE
