subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
MRI_faces_125	 1	 15	 2125.jpg	 2.407105e+00	 24	 999000	 240	 999000	 999	 3.424297e+00	 816.67	 750.00	 40.00	 47	 0.38	 
MRI_faces_125	 1	 15	 2112.jpg	 6.397204e+00	 12	 999000	 120	 999000	 999	 7.413786e+00	 816.67	 750.00	 16.00	 45	 0.66	 
MRI_faces_125	 1	 15	 2240.jpg	 8.397490e+00	 12	 999000	 120	 999000	 999	 9.414138e+00	 816.67	 750.00	 17.00	 59	 0.66	 
MRI_faces_125	 1	 15	 1146.jpg	 1.339823e+01	 24	 999000	 240	 999000	 999	 1.441511e+01	 816.67	 750.00	 49.00	 17	 0.27	 
MRI_faces_125	 1	 15	 1204.jpg	 1.539858e+01	 24	 999000	 240	 999000	 999	 1.641539e+01	 816.67	 750.00	 57.00	 24	 0.19	 
MRI_faces_125	 1	 15	 1017.jpg	 1.739898e+01	 12	 999000	 120	 999000	 999	 1.841579e+01	 816.67	 750.00	 22.00	 3	 0.59	 
MRI_faces_125	 1	 15	 2212.jpg	 2.139987e+01	 12	 999000	 120	 999000	 999	 2.241649e+01	 816.67	 750.00	 4.00	 56	 0.83	 
MRI_faces_125	 1	 15	 2043.jpg	 2.339999e+01	 22	 9.029039e+02	 220	 7.518264e+02	 98	 2.441684e+01	 816.67	 766.67	 47.00	 37	 0.30	 
MRI_faces_125	 1	 15	 2010.jpg	 2.540038e+01	 12	 999000	 120	 999000	 999	 2.641717e+01	 816.67	 766.67	 19.00	 32	 0.63	 
MRI_faces_125	 1	 15	 2248.jpg	 2.840091e+01	 11	 9.729964e+02	 110	 8.183164e+02	 98	 2.941769e+01	 833.34	 766.67	 12.00	 60	 0.74	 
MRI_faces_125	 1	 15	 1027.jpg	 3.040131e+01	 22	 9.195898e+02	 220	 7.669918e+02	 98	 3.141806e+01	 833.34	 783.33	 52.00	 5	 0.25	 
MRI_faces_125	 1	 15	 2118.jpg	 3.440190e+01	 12	 999000	 120	 999000	 999	 3.541880e+01	 833.34	 783.33	 9.00	 46	 0.78	 
MRI_faces_125	 1	 15	 1145.jpg	 4.040296e+01	 24	 999000	 240	 999000	 999	 4.141985e+01	 833.34	 783.33	 54.00	 16	 0.22	 
MRI_faces_125	 1	 15	 1246.jpg	 4.340355e+01	 24	 999000	 240	 999000	 999	 4.442035e+01	 833.34	 783.33	 41.00	 28	 0.38	 
