trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0438,MVI_0915_new.avi,none,none,TRUE
18,17.0444,MVI_0934_new.avi,none,none,TRUE
19,18.0422,MVI_0935_new.avi,none,none,TRUE
20,19.042,MVI_0935_new.avi,0.75183,b,TRUE
21,20.0419,MVI_0920_new.avi,none,none,TRUE
22,21.0422,MVI_0937_new.avi,none,none,TRUE
23,22.0422,MVI_0921_new.avi,none,none,TRUE
24,23.0421,MVI_0936_new.avi,none,none,TRUE
25,24.0419,MVI_0936_new.avi,0.46304,b,TRUE
26,25.0419,MVI_0929_new.avi,none,none,TRUE
27,26.0457,MVI_0932_new.avi,none,none,TRUE
28,27.0421,MVI_0922_new.avi,none,none,TRUE
29,28.0418,MVI_0931_new.avi,none,none,TRUE
30,29.042,MVI_0919_new.avi,none,none,TRUE
31,30.0419,MVI_0930_new.avi,none,none,TRUE
32,31.0421,MVI_0917_new.avi,none,none,TRUE
33,32.0493,Tennis.avi,none,none,TRUE
34,33.0716,Fan.avi,none,none,TRUE
35,34.0493,Leaves.avi,none,none,TRUE
36,35.0494,Tire.avi,none,none,TRUE
37,36.0493,Flag.avi,none,none,TRUE
38,37.0493,Coffee.avi,none,none,TRUE
39,38.0493,Candle.avi,none,none,TRUE
40,39.0493,Candle.avi,0.55291,b,TRUE
41,40.0493,Opener.avi,none,none,TRUE
42,41.0493,Globe.avi,none,none,TRUE
43,42.0492,Globe.avi,0.45366,b,TRUE
44,43.0493,RecPlayer.avi,none,none,TRUE
45,44.0492,StopWatch.avi,none,none,TRUE
46,45.0493,Water.avi,none,none,TRUE
47,46.0492,Discs.avi,none,none,TRUE
48,47.0492,Toilet.avi,none,none,TRUE
49,48.0543,MVI_0931_new.avi,none,none,TRUE
50,49.0765,MVI_0929_new.avi,none,none,TRUE
51,50.0556,MVI_0919_new.avi,0.66458,b,FALSE
52,51.0555,MVI_0930_new.avi,0.78548,b,FALSE
53,52.0556,MVI_0930_new.avi,0.58475,b,TRUE
54,53.0556,MVI_0915_new.avi,none,none,TRUE
55,54.0555,MVI_0934_new.avi,0.21639,b,FALSE
56,55.0555,MVI_0935_new.avi,0.016143,b,FALSE
57,56.0549,MVI_0937_new.avi,0.020344,b,FALSE
58,57.0555,MVI_0932_new.avi,none,none,TRUE
59,58.0555,MVI_0921_new.avi,0.70203,b,FALSE
60,59.0556,MVI_0920_new.avi,none,none,TRUE
61,60.0555,MVI_0936_new.avi,0.81974,b,FALSE
62,61.0555,MVI_0936_new.avi,0.5806,b,TRUE
63,62.0555,MVI_0917_new.avi,none,none,TRUE
64,63.0554,MVI_0922_new.avi,0.10111,b,FALSE
65,64.0603,Toilet.avi,none,none,TRUE
66,65.0819,Opener.avi,none,none,TRUE
67,66.0616,Tennis.avi,none,none,TRUE
68,67.0617,Globe.avi,none,none,TRUE
69,68.0614,RecPlayer.avi,none,none,TRUE
70,69.0618,StopWatch.avi,none,none,TRUE
71,70.0614,Leaves.avi,none,none,TRUE
72,71.0617,Coffee.avi,none,none,TRUE
73,72.0615,Coffee.avi,0.68929,b,TRUE
74,73.0616,Fan.avi,none,none,TRUE
75,74.0616,Candle.avi,none,none,TRUE
76,75.0616,Candle.avi,0.52358,b,TRUE
77,76.0615,Tire.avi,none,none,TRUE
