trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0354,MVI_0915_new.avi,none,none,TRUE
18,17.0405,MVI_0920_new.avi,none,none,TRUE
19,18.034,MVI_0932_new.avi,none,none,TRUE
20,19.0339,MVI_0929_new.avi,none,none,TRUE
21,20.0339,MVI_0935_new.avi,none,none,TRUE
22,21.0339,MVI_0937_new.avi,none,none,TRUE
23,22.0339,MVI_0919_new.avi,none,none,TRUE
24,23.0338,MVI_0919_new.avi,0.63002,b,TRUE
25,24.0335,MVI_0930_new.avi,none,none,TRUE
26,25.0337,MVI_0921_new.avi,none,none,TRUE
27,26.0339,MVI_0931_new.avi,none,none,TRUE
28,27.0339,MVI_0934_new.avi,none,none,TRUE
29,28.0338,MVI_0936_new.avi,none,none,TRUE
30,29.0339,MVI_0936_new.avi,0.74459,b,TRUE
31,30.0339,MVI_0922_new.avi,none,none,TRUE
32,31.0338,MVI_0917_new.avi,none,none,TRUE
33,32.0407,Discs.avi,none,none,TRUE
34,33.0606,Toilet.avi,none,none,TRUE
35,34.0408,Toilet.avi,0.61746,b,TRUE
36,35.0401,Leaves.avi,none,none,TRUE
37,36.0408,Water.avi,none,none,TRUE
38,37.0408,RecPlayer.avi,none,none,TRUE
39,38.0408,RecPlayer.avi,0.51989,b,TRUE
40,39.0408,Opener.avi,none,none,TRUE
41,40.0407,Globe.avi,none,none,TRUE
42,41.0408,Coffee.avi,none,none,TRUE
43,42.0408,Tennis.avi,none,none,TRUE
44,43.0408,StopWatch.avi,none,none,TRUE
45,44.0408,Flag.avi,none,none,TRUE
46,45.0408,Tire.avi,none,none,TRUE
47,46.0408,Fan.avi,none,none,TRUE
48,47.0408,Candle.avi,none,none,TRUE
49,48.0455,MVI_0922_new.avi,none,none,TRUE
50,49.0637,MVI_0930_new.avi,none,none,TRUE
51,50.0591,MVI_0917_new.avi,none,none,TRUE
52,51.046,MVI_0917_new.avi,0.50127,b,TRUE
53,52.0468,MVI_0934_new.avi,none,none,TRUE
54,53.0469,MVI_0920_new.avi,none,none,TRUE
55,54.0468,MVI_0921_new.avi,none,none,TRUE
56,55.0469,MVI_0935_new.avi,none,none,TRUE
57,56.0469,MVI_0915_new.avi,none,none,TRUE
58,57.0463,MVI_0919_new.avi,none,none,TRUE
59,58.0469,MVI_0937_new.avi,none,none,TRUE
60,59.0469,MVI_0936_new.avi,none,none,TRUE
61,60.0459,MVI_0932_new.avi,none,none,TRUE
62,61.0469,MVI_0929_new.avi,none,none,TRUE
63,62.0469,MVI_0931_new.avi,none,none,TRUE
64,63.0463,MVI_0931_new.avi,0.69781,b,TRUE
65,64.0507,RecPlayer.avi,none,none,TRUE
66,65.0739,Opener.avi,none,none,TRUE
67,66.0518,Leaves.avi,none,none,TRUE
68,67.0519,Water.avi,none,none,TRUE
69,68.0518,Water.avi,0.56005,b,TRUE
70,69.0518,Toilet.avi,none,none,TRUE
71,70.0518,Coffee.avi,none,none,TRUE
72,71.0519,Coffee.avi,0.52817,b,TRUE
73,72.0519,Globe.avi,none,none,TRUE
74,73.0518,Flag.avi,none,none,TRUE
75,74.0519,Fan.avi,none,none,TRUE
76,75.0518,StopWatch.avi,none,none,TRUE
77,76.0518,Tennis.avi,none,none,TRUE
78,77.0519,Candle.avi,none,none,TRUE
