trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0389,Toilet.avi,none,none,TRUE
18,17.0404,Toilet.avi,0.69555,b,TRUE
19,18.0374,Tennis.avi,none,none,TRUE
20,19.0374,Water.avi,none,none,TRUE
21,20.0374,Opener.avi,none,none,TRUE
22,21.0375,Tire.avi,none,none,TRUE
23,22.0374,Tire.avi,0.45828,b,TRUE
24,23.0374,Fan.avi,none,none,TRUE
25,24.0374,Flag.avi,none,none,TRUE
26,25.0369,Leaves.avi,none,none,TRUE
27,26.0375,Coffee.avi,none,none,TRUE
28,27.0375,Globe.avi,none,none,TRUE
29,28.0374,Discs.avi,none,none,TRUE
30,29.0374,RecPlayer.avi,none,none,TRUE
31,30.0374,StopWatch.avi,none,none,TRUE
32,31.0369,Candle.avi,none,none,TRUE
33,32.0446,Tennis.avi,none,none,TRUE
34,33.0636,Tennis.avi,0.4917,b,TRUE
35,34.0444,Candle.avi,none,none,TRUE
36,35.0444,Toilet.avi,none,none,TRUE
37,36.0444,Coffee.avi,none,none,TRUE
38,37.0445,Globe.avi,none,none,TRUE
39,38.0445,Discs.avi,none,none,TRUE
40,39.0444,Water.avi,none,none,TRUE
41,40.0439,RecPlayer.avi,none,none,TRUE
42,41.0444,RecPlayer.avi,0.55198,b,TRUE
43,42.0444,Fan.avi,none,none,TRUE
44,43.0444,Leaves.avi,none,none,TRUE
45,44.0444,Tire.avi,none,none,TRUE
46,45.0444,StopWatch.avi,none,none,TRUE
47,46.0444,Opener.avi,none,none,TRUE
48,47.0445,Flag.avi,none,none,TRUE
49,48.0494,MVI_0929_new.avi,none,none,TRUE
50,49.0675,MVI_0920_new.avi,none,none,TRUE
51,50.0507,MVI_0919_new.avi,none,none,TRUE
52,51.0503,MVI_0935_new.avi,none,none,TRUE
53,52.0506,MVI_0931_new.avi,none,none,TRUE
54,53.0503,MVI_0932_new.avi,none,none,TRUE
55,54.0507,MVI_0937_new.avi,none,none,TRUE
56,55.0508,MVI_0930_new.avi,none,none,TRUE
57,56.0503,MVI_0917_new.avi,none,none,TRUE
58,57.0504,MVI_0922_new.avi,none,none,TRUE
59,58.0503,MVI_0915_new.avi,none,none,TRUE
60,59.0503,MVI_0936_new.avi,none,none,TRUE
61,60.0507,MVI_0936_new.avi,0.74507,b,TRUE
62,61.0498,MVI_0921_new.avi,none,none,TRUE
63,62.0507,MVI_0934_new.avi,none,none,TRUE
64,63.0507,MVI_0934_new.avi,0.78125,b,TRUE
65,64.0555,MVI_0936_new.avi,none,none,TRUE
66,65.0776,MVI_0917_new.avi,none,none,TRUE
67,66.0632,MVI_0920_new.avi,none,none,TRUE
68,67.0569,MVI_0921_new.avi,none,none,TRUE
69,68.0569,MVI_0929_new.avi,none,none,TRUE
70,69.0569,MVI_0919_new.avi,none,none,TRUE
71,70.0569,MVI_0932_new.avi,none,none,TRUE
72,71.0569,MVI_0932_new.avi,0.54269,b,TRUE
73,72.0569,MVI_0934_new.avi,none,none,TRUE
74,73.0568,MVI_0922_new.avi,none,none,TRUE
75,74.0569,MVI_0931_new.avi,none,none,TRUE
76,75.0568,MVI_0930_new.avi,none,none,TRUE
77,76.0568,MVI_0915_new.avi,none,none,TRUE
78,77.0569,MVI_0915_new.avi,0.65909,b,TRUE
