subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_faces_123	1	24	2181.jpg	7	1	1	1	2.993545e-02	1	2.163431e+00	1	1	2.733051e+00	1	7.483172e-01	
MRI_faces_123	1	38	5182.jpg	0	2	0	5	5.035629e+00	5	1.709735e+00	0	5	7.288108e+00	5	2.652650e-01	
MRI_faces_123	1	7	1191.jpg	45	3	1	1	9.106805e+00	1	1.198598e+00	1	1	1.084203e+01	1	2.713420e-01	
MRI_faces_123	1	3	1073.jpg	11	4	1	1	1.267746e+01	1	1.347913e+00	0	5	1.456291e+01	5	1.286455e+00	
MRI_faces_123	1	53	6213.jpg	0	5	0	5	1.741613e+01	5	9.052402e-01	0	5	1.886780e+01	5	3.655764e-01	
MRI_faces_123	1	5	1114.jpg	8	6	1	1	2.078660e+01	1	1.382764e+00	0	5	2.270539e+01	5	8.079947e-01	
MRI_faces_123	1	37	5152.jpg	0	7	0	5	2.507465e+01	5	7.267281e-01	0	5	2.634278e+01	5	3.865844e-01	
MRI_faces_123	1	47	6054.jpg	0	8	0	5	2.827834e+01	5	6.510198e-01	0	5	2.946290e+01	5	2.504771e-01	
MRI_faces_123	1	50	6154.jpg	0	9	0	5	3.126499e+01	5	8.323863e-01	0	5	3.263323e+01	5	2.401451e-01	
MRI_faces_123	1	41	5228.jpg	0	10	0	5	3.443523e+01	5	7.021369e-01	0	5	3.566995e+01	5	3.394262e-01	
MRI_faces_123	1	4	1080.jpg	48	11	1	1	3.757203e+01	1	1.421334e+00	0	5	3.954095e+01	5	8.204262e-01	
MRI_faces_123	1	18	2089.jpg	10	12	1	1	4.191030e+01	1	1.363073e+00	1	1	4.381237e+01	1	2.530354e-01	
MRI_faces_123	1	42	5254.jpg	0	13	0	5	4.561434e+01	5	1.371022e+00	0	5	4.751655e+01	5	2.608204e-01	
MRI_faces_123	1	55	6221.jpg	0	14	0	5	4.933526e+01	5	6.341099e-01	0	5	5.050316e+01	5	2.662106e-01	
MRI_faces_123	1	11	1255.jpg	9	15	1	1	5.232190e+01	1	1.223468e+00	0	5	5.409051e+01	5	5.748651e-01	
MRI_faces_123	1	31	5049.jpg	0	16	0	5	5.622633e+01	5	1.175043e+00	0	5	5.794492e+01	5	2.484520e-01	
MRI_faces_123	1	6	1127.jpg	50	17	1	1	5.974692e+01	1	2.278447e+00	1	1	6.256672e+01	1	2.586570e-01	
MRI_faces_123	1	10	1246.jpg	49	18	1	1	6.438546e+01	1	1.327900e+00	0	5	6.625418e+01	5	5.631945e-01	
MRI_faces_123	1	52	6201.jpg	0	19	0	5	6.837319e+01	5	9.401852e-01	0	5	6.985819e+01	5	2.631752e-01	
MRI_faces_123	1	35	5129.jpg	0	20	0	5	7.167695e+01	5	7.244167e-01	0	5	7.294505e+01	5	2.083128e-01	
MRI_faces_123	1	12	2010.jpg	12	21	1	1	7.471368e+01	1	8.956869e-01	1	1	7.614863e+01	1	2.847502e-01	
MRI_faces_123	1	54	6217.jpg	0	22	0	5	7.798399e+01	5	6.253731e-01	0	5	7.915200e+01	5	1.614005e-01	
MRI_faces_123	1	36	5144.jpg	0	23	0	5	8.087063e+01	5	1.194738e+00	0	5	8.260591e+01	5	7.546243e-02	
MRI_faces_123	1	48	6111.jpg	0	24	0	5	8.424106e+01	5	7.363094e-01	0	5	8.552577e+01	5	9.160734e-02	
