trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0459,MVI_0919_new.avi,none,none,TRUE
18,17.0421,MVI_0932_new.avi,none,none,TRUE
19,18.0442,MVI_0917_new.avi,none,none,TRUE
20,19.044,MVI_0922_new.avi,none,none,TRUE
21,20.0442,MVI_0921_new.avi,none,none,TRUE
22,21.0441,MVI_0937_new.avi,none,none,TRUE
23,22.044,MVI_0937_new.avi,0.827,b,TRUE
24,23.0432,MVI_0934_new.avi,none,none,TRUE
25,24.044,MVI_0936_new.avi,none,none,TRUE
26,25.0441,MVI_0931_new.avi,none,none,TRUE
27,26.0438,MVI_0915_new.avi,none,none,TRUE
28,27.0441,MVI_0935_new.avi,none,none,TRUE
29,28.0441,MVI_0930_new.avi,none,none,TRUE
30,29.0436,MVI_0920_new.avi,none,none,TRUE
31,30.0439,MVI_0929_new.avi,none,none,TRUE
32,31.0442,MVI_0929_new.avi,0.42841,b,TRUE
33,32.051,Toilet.avi,none,none,TRUE
34,33.0762,Tire.avi,none,none,TRUE
35,34.051,RecPlayer.avi,none,none,TRUE
36,35.051,Tennis.avi,none,none,TRUE
37,36.051,Leaves.avi,none,none,TRUE
38,37.051,Flag.avi,none,none,TRUE
39,38.0509,Candle.avi,none,none,TRUE
40,39.051,Discs.avi,none,none,TRUE
41,40.0508,Fan.avi,none,none,TRUE
42,41.0511,Globe.avi,none,none,TRUE
43,42.051,Water.avi,none,none,TRUE
44,43.0511,Water.avi,0.68929,b,TRUE
45,44.051,Opener.avi,none,none,TRUE
46,45.051,StopWatch.avi,none,none,TRUE
47,46.0508,Coffee.avi,none,none,TRUE
48,47.0511,Coffee.avi,0.72508,b,TRUE
49,48.0624,MVI_0929_new.avi,none,none,TRUE
50,49.0816,MVI_0937_new.avi,0.01718,b,FALSE
51,50.0637,MVI_0936_new.avi,0.18556,b,FALSE
52,51.0636,MVI_0922_new.avi,none,none,TRUE
53,52.0628,MVI_0934_new.avi,none,none,TRUE
54,53.0637,MVI_0932_new.avi,none,none,TRUE
55,54.063,MVI_0915_new.avi,none,none,TRUE
56,55.0636,MVI_0930_new.avi,none,none,TRUE
57,56.0635,MVI_0930_new.avi,none,none,FALSE
58,57.0627,MVI_0935_new.avi,none,none,TRUE
59,58.0634,MVI_0921_new.avi,none,none,TRUE
60,59.0637,MVI_0917_new.avi,none,none,TRUE
61,60.0636,MVI_0931_new.avi,none,none,TRUE
62,61.0634,MVI_0931_new.avi,0.58913,b,TRUE
63,62.0637,MVI_0920_new.avi,none,none,TRUE
64,63.0636,MVI_0919_new.avi,none,none,TRUE
65,64.0684,Toilet.avi,none,none,TRUE
66,65.0839,RecPlayer.avi,none,none,TRUE
67,66.0697,Coffee.avi,none,none,TRUE
68,67.0698,Discs.avi,none,none,TRUE
69,68.0698,Opener.avi,none,none,TRUE
70,69.0697,Tire.avi,none,none,TRUE
71,70.0695,Globe.avi,none,none,TRUE
72,71.0697,Flag.avi,none,none,TRUE
73,72.0697,Flag.avi,0.55994,b,TRUE
74,73.0698,Leaves.avi,none,none,TRUE
75,74.0697,Fan.avi,none,none,TRUE
76,75.0692,Fan.avi,0.86229,b,TRUE
77,76.0696,Candle.avi,none,none,TRUE
78,77.0697,Water.avi,none,none,TRUE
