trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0432,MVI_0921_new.avi,none,none,TRUE
18,17.0432,MVI_0930_new.avi,none,none,TRUE
19,18.0411,MVI_0922_new.avi,none,none,TRUE
20,19.0411,MVI_0936_new.avi,none,none,TRUE
21,20.0412,MVI_0915_new.avi,none,none,TRUE
22,21.0412,MVI_0937_new.avi,none,none,TRUE
23,22.0413,MVI_0917_new.avi,none,none,TRUE
24,23.0411,MVI_0917_new.avi,0.63451,b,TRUE
25,24.041,MVI_0929_new.avi,none,none,TRUE
26,25.0413,MVI_0919_new.avi,none,none,TRUE
27,26.0409,MVI_0932_new.avi,none,none,TRUE
28,27.0409,MVI_0935_new.avi,none,none,TRUE
29,28.0408,MVI_0931_new.avi,none,none,TRUE
30,29.0413,MVI_0920_new.avi,none,none,TRUE
31,30.0413,MVI_0934_new.avi,none,none,TRUE
32,31.0414,MVI_0934_new.avi,0.63005,b,TRUE
33,32.0485,Flag.avi,none,none,TRUE
34,33.0693,Discs.avi,none,none,TRUE
35,34.0485,Fan.avi,none,none,TRUE
36,35.0484,Tennis.avi,none,none,TRUE
37,36.0484,Globe.avi,none,none,TRUE
38,37.0484,StopWatch.avi,none,none,TRUE
39,38.0484,Opener.avi,none,none,TRUE
40,39.0484,Opener.avi,0.55473,b,TRUE
41,40.0484,Tire.avi,none,none,TRUE
42,41.0485,Candle.avi,none,none,TRUE
43,42.0484,Candle.avi,0.62183,b,TRUE
44,43.0484,Leaves.avi,none,none,TRUE
45,44.0485,Water.avi,none,none,TRUE
46,45.0484,Toilet.avi,none,none,TRUE
47,46.0484,Coffee.avi,none,none,TRUE
48,47.0479,RecPlayer.avi,none,none,TRUE
49,48.0532,MVI_0935_new.avi,none,none,TRUE
50,49.0714,MVI_0917_new.avi,none,none,TRUE
51,50.0545,MVI_0915_new.avi,none,none,TRUE
52,51.0545,MVI_0932_new.avi,none,none,TRUE
53,52.0545,MVI_0932_new.avi,0.54863,b,TRUE
54,53.0545,MVI_0922_new.avi,none,none,TRUE
55,54.0545,MVI_0937_new.avi,none,none,TRUE
56,55.0546,MVI_0920_new.avi,none,none,TRUE
57,56.0545,MVI_0930_new.avi,none,none,TRUE
58,57.0545,MVI_0919_new.avi,none,none,TRUE
59,58.0545,MVI_0929_new.avi,none,none,TRUE
60,59.0545,MVI_0921_new.avi,none,none,TRUE
61,60.0538,MVI_0936_new.avi,none,none,TRUE
62,61.0545,MVI_0931_new.avi,none,none,TRUE
63,62.0536,MVI_0931_new.avi,0.53973,b,TRUE
64,63.0545,MVI_0934_new.avi,none,none,TRUE
65,64.0586,StopWatch.avi,none,none,TRUE
66,65.087,Coffee.avi,none,none,TRUE
67,66.0598,Opener.avi,none,none,TRUE
68,67.0598,Water.avi,none,none,TRUE
69,68.0597,Discs.avi,none,none,TRUE
70,69.0599,Toilet.avi,none,none,TRUE
71,70.0599,Toilet.avi,0.52373,b,TRUE
72,71.0598,Tennis.avi,none,none,TRUE
73,72.0599,Flag.avi,none,none,TRUE
74,73.0599,Flag.avi,0.5585,b,TRUE
75,74.0599,Tire.avi,none,none,TRUE
76,75.0599,Candle.avi,none,none,TRUE
77,76.0599,Leaves.avi,none,none,TRUE
78,77.06,Globe.avi,none,none,TRUE
