trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0426,Candle.avi,none,none,TRUE
18,17.0393,Fan.avi,none,none,TRUE
19,18.0404,Tennis.avi,none,none,TRUE
20,19.0404,Opener.avi,none,none,TRUE
21,20.0403,Opener.avi,0.48212,b,TRUE
22,21.0402,StopWatch.avi,none,none,TRUE
23,22.0404,RecPlayer.avi,none,none,TRUE
24,23.0403,Tire.avi,none,none,TRUE
25,24.0403,Globe.avi,none,none,TRUE
26,25.0403,Flag.avi,none,none,TRUE
27,26.0402,Discs.avi,none,none,TRUE
28,27.0402,Water.avi,none,none,TRUE
29,28.0403,Leaves.avi,none,none,TRUE
30,29.0403,Toilet.avi,none,none,TRUE
31,30.0403,Coffee.avi,none,none,TRUE
32,31.0401,Coffee.avi,0.4952,b,TRUE
33,32.0471,Globe.avi,none,none,TRUE
34,33.0666,Water.avi,none,none,TRUE
35,34.0472,Leaves.avi,none,none,TRUE
36,35.0472,Toilet.avi,none,none,TRUE
37,36.0472,RecPlayer.avi,none,none,TRUE
38,37.0473,StopWatch.avi,none,none,TRUE
39,38.0473,Tennis.avi,none,none,TRUE
40,39.0472,Discs.avi,none,none,TRUE
41,40.0472,Discs.avi,0.48896,b,TRUE
42,41.0472,Flag.avi,none,none,TRUE
43,42.0472,Tire.avi,none,none,TRUE
44,43.0472,Opener.avi,none,none,TRUE
45,44.0472,Candle.avi,none,none,TRUE
46,45.0472,Candle.avi,0.48875,b,TRUE
47,46.0471,Coffee.avi,none,none,TRUE
48,47.0472,Fan.avi,none,none,TRUE
49,48.0519,MVI_0919_new.avi,none,none,TRUE
50,49.0733,MVI_0915_new.avi,none,none,TRUE
51,50.0544,MVI_0921_new.avi,none,none,TRUE
52,51.0528,MVI_0917_new.avi,none,none,TRUE
53,52.0526,MVI_0937_new.avi,none,none,TRUE
54,53.0532,MVI_0920_new.avi,none,none,TRUE
55,54.0532,MVI_0932_new.avi,none,none,TRUE
56,55.0532,MVI_0932_new.avi,0.5804,b,TRUE
57,56.0522,MVI_0934_new.avi,none,none,TRUE
58,57.0529,MVI_0936_new.avi,none,none,TRUE
59,58.0527,MVI_0935_new.avi,none,none,TRUE
60,59.0532,MVI_0922_new.avi,none,none,TRUE
61,60.0525,MVI_0922_new.avi,0.50604,b,TRUE
62,61.0533,MVI_0930_new.avi,none,none,TRUE
63,62.0529,MVI_0931_new.avi,none,none,TRUE
64,63.0533,MVI_0929_new.avi,none,none,TRUE
65,64.0572,MVI_0930_new.avi,none,none,TRUE
66,65.0766,MVI_0929_new.avi,none,none,TRUE
67,66.0584,MVI_0917_new.avi,none,none,TRUE
68,67.0583,MVI_0921_new.avi,none,none,TRUE
69,68.0586,MVI_0937_new.avi,none,none,TRUE
70,69.0586,MVI_0915_new.avi,none,none,TRUE
71,70.0586,MVI_0915_new.avi,0.74263,b,TRUE
72,71.0584,MVI_0935_new.avi,none,none,TRUE
73,72.0586,MVI_0922_new.avi,none,none,TRUE
74,73.0586,MVI_0931_new.avi,none,none,TRUE
75,74.0586,MVI_0932_new.avi,none,none,TRUE
76,75.0585,MVI_0919_new.avi,none,none,TRUE
77,76.0586,MVI_0919_new.avi,0.58535,b,TRUE
78,77.0586,MVI_0936_new.avi,none,none,TRUE
