subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_123	 1	 1	 04	 2	 1	 2.031766e+00	 2212.jpg	 2089.jpg	 16	 10	 0	 b	 1	 0	 741.42	 0.67	 0.75	 3.265193e+00	 
MRI_faces_123	 1	 1	 04	 2	 2	 6.031744e+00	 1073.jpg	 2181.jpg	 11	 7	 0	 y	 1	 1	 608.44	 0.72	 0.80	 7.132001e+00	 
MRI_faces_123	 1	 1	 04	 2	 3	 1.303191e+01	 2089.jpg	 1073.jpg	 10	 11	 1	 b	 1	 1	 626.27	 0.75	 0.72	 1.414876e+01	 
MRI_faces_123	 1	 1	 04	 2	 4	 1.603188e+01	 2041.jpg	 1192.jpg	 52	 54	 1	 b	 2	 1	 716.30	 0.24	 0.20	 1.724880e+01	 
MRI_faces_123	 1	 1	 04	 2	 5	 2.103215e+01	 1114.jpg	 2118.jpg	 8	 18	 0	 y	 1	 1	 684.04	 0.80	 0.66	 2.221581e+01	 
MRI_faces_123	 1	 1	 04	 2	 6	 3.103386e+01	 2212.jpg	 2248.jpg	 16	 13	 0	 y	 1	 1	 702.33	 0.67	 0.70	 3.223413e+01	 
MRI_faces_123	 1	 1	 04	 2	 7	 3.403432e+01	 2041.jpg	 2110.jpg	 52	 51	 1	 b	 2	 1	 694.86	 0.24	 0.25	 3.521810e+01	 
MRI_faces_123	 1	 1	 04	 2	 8	 3.703221e+01	 2125.jpg	 1255.jpg	 15	 9	 1	 b	 1	 1	 722.97	 0.69	 0.79	 3.825205e+01	 
MRI_faces_123	 1	 1	 04	 2	 9	 4.603231e+01	 2110.jpg	 2155.jpg	 51	 53	 0	 b	 2	 0	 631.87	 0.25	 0.21	 4.716581e+01	 
MRI_faces_123	 1	 1	 04	 2	 10	 4.903238e+01	 1013.jpg	 2110.jpg	 44	 51	 1	 b	 2	 1	 806.80	 0.32	 0.25	 5.033733e+01	 
MRI_faces_123	 1	 1	 04	 2	 11	 5.903252e+01	 1127.jpg	 2110.jpg	 50	 51	 1	 y	 2	 0	 803.66	 0.27	 0.25	 6.033269e+01	 
MRI_faces_123	 1	 1	 04	 2	 12	 6.403258e+01	 2248.jpg	 2053.jpg	 13	 17	 1	 b	 1	 1	 682.60	 0.70	 0.67	 6.521613e+01	 
MRI_faces_123	 1	 1	 04	 2	 13	 6.903263e+01	 2053.jpg	 2089.jpg	 17	 10	 0	 y	 1	 1	 843.56	 0.67	 0.75	 7.037415e+01	 
MRI_faces_123	 1	 1	 04	 2	 14	 7.703276e+01	 2125.jpg	 1114.jpg	 15	 8	 1	 b	 1	 1	 627.43	 0.69	 0.80	 7.815900e+01	 
MRI_faces_123	 1	 1	 04	 2	 15	 8.403282e+01	 2024.jpg	 2041.jpg	 43	 52	 0	 y	 2	 1	 806.36	 0.36	 0.24	 8.533307e+01	 
MRI_faces_123	 1	 1	 04	 2	 16	 8.803288e+01	 2010.jpg	 2212.jpg	 12	 16	 1	 y	 1	 0	 955.33	 0.72	 0.67	 8.948320e+01	 
MRI_faces_123	 1	 1	 04	 2	 17	 9.103296e+01	 2010.jpg	 1114.jpg	 12	 8	 1	 b	 1	 1	 632.22	 0.72	 0.80	 9.216640e+01	 
