trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0397,MVI_0934_new.avi,none,none,TRUE
18,17.0448,MVI_0936_new.avi,none,none,TRUE
19,18.0381,MVI_0922_new.avi,none,none,TRUE
20,19.0381,MVI_0929_new.avi,none,none,TRUE
21,20.0377,MVI_0937_new.avi,none,none,TRUE
22,21.0373,MVI_0917_new.avi,none,none,TRUE
23,22.038,MVI_0915_new.avi,none,none,TRUE
24,23.038,MVI_0920_new.avi,none,none,TRUE
25,24.0381,MVI_0932_new.avi,none,none,TRUE
26,25.0381,MVI_0930_new.avi,none,none,TRUE
27,26.038,MVI_0930_new.avi,0.63756,b,TRUE
28,27.038,MVI_0935_new.avi,none,none,TRUE
29,28.0379,MVI_0931_new.avi,none,none,TRUE
30,29.038,MVI_0921_new.avi,none,none,TRUE
31,30.0379,MVI_0919_new.avi,none,none,TRUE
32,31.0381,MVI_0919_new.avi,0.54518,b,TRUE
33,32.0449,Candle.avi,none,none,TRUE
34,33.0696,Toilet.avi,none,none,TRUE
35,34.0442,Toilet.avi,0.69418,b,TRUE
36,35.0448,Tennis.avi,none,none,TRUE
37,36.045,Water.avi,none,none,TRUE
38,37.0449,Coffee.avi,none,none,TRUE
39,38.0449,Leaves.avi,none,none,TRUE
40,39.045,Leaves.avi,0.59459,b,TRUE
41,40.044,StopWatch.avi,none,none,TRUE
42,41.0451,Discs.avi,none,none,TRUE
43,42.0449,RecPlayer.avi,none,none,TRUE
44,43.045,Tire.avi,none,none,TRUE
45,44.0449,Flag.avi,none,none,TRUE
46,45.0449,Opener.avi,none,none,TRUE
47,46.0449,Globe.avi,none,none,TRUE
48,47.045,Fan.avi,none,none,TRUE
49,48.0499,MVI_0920_new.avi,none,none,TRUE
50,49.069,MVI_0920_new.avi,0.7463,b,TRUE
51,50.0511,MVI_0929_new.avi,none,none,TRUE
52,51.0514,MVI_0932_new.avi,none,none,TRUE
53,52.0513,MVI_0931_new.avi,none,none,TRUE
54,53.0505,MVI_0931_new.avi,0.78242,b,TRUE
55,54.0505,MVI_0922_new.avi,none,none,TRUE
56,55.0512,MVI_0915_new.avi,none,none,TRUE
57,56.0512,MVI_0935_new.avi,none,none,TRUE
58,57.0504,MVI_0934_new.avi,none,none,TRUE
59,58.0512,MVI_0937_new.avi,none,none,TRUE
60,59.0513,MVI_0919_new.avi,none,none,TRUE
61,60.0505,MVI_0921_new.avi,none,none,TRUE
62,61.0513,MVI_0930_new.avi,none,none,TRUE
63,62.0504,MVI_0936_new.avi,none,none,TRUE
64,63.0504,MVI_0917_new.avi,none,none,TRUE
65,64.0559,Discs.avi,none,none,TRUE
66,65.0775,Tire.avi,none,none,TRUE
67,66.0572,Candle.avi,none,none,TRUE
68,67.0573,Flag.avi,none,none,TRUE
69,68.0573,Fan.avi,none,none,TRUE
70,69.0574,Fan.avi,0.65686,b,TRUE
71,70.0572,Globe.avi,none,none,TRUE
72,71.0574,Opener.avi,none,none,TRUE
73,72.0574,StopWatch.avi,none,none,TRUE
74,73.0574,Coffee.avi,none,none,TRUE
75,74.0573,Leaves.avi,none,none,TRUE
76,75.0574,Water.avi,none,none,TRUE
77,76.0573,Tennis.avi,none,none,TRUE
78,77.0573,Tennis.avi,0.65532,b,TRUE
