subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_faces_110	2	1	1017.jpg	11	1	1	1	2.653225e-02	1	2.874853e+00	1	4	3.447060e+00	4	7.502353e+00	
MRI_faces_110	2	48	6111.jpg	0	2	0	5	1.250719e+01	5	2.178202e+00	0	5	1.522694e+01	5	1.594462e+00	
MRI_faces_110	2	29	5009.jpg	0	3	0	5	1.838048e+01	5	3.376882e+00	0	5	2.230149e+01	5	5.039236e-01	
MRI_faces_110	2	2	1019.jpg	45	4	1	1	2.437047e+01	1	2.170939e+00	0	2	2.707351e+01	2	4.155892e+00	
MRI_faces_110	2	55	6221.jpg	0	5	0	5	3.277998e+01	5	2.545419e+00	0	5	3.586665e+01	5	1.258747e+00	
MRI_faces_110	2	13	1173.jpg	47	6	1	1	3.868655e+01	1	1.094869e+00	0	1	4.032183e+01	1	7.475804e-01	
MRI_faces_110	2	3	1031.jpg	9	7	1	1	4.262433e+01	1	3.053074e+00	1	4	4.621162e+01	4	4.929784e+00	
MRI_faces_110	2	5	1050.jpg	12	8	1	1	5.270218e+01	1	1.439211e+00	0	5	5.467110e+01	5	3.350315e+00	
MRI_faces_110	2	16	1226.jpg	49	9	1	1	5.957655e+01	1	2.148858e+00	1	1	6.226293e+01	1	3.984723e-01	
MRI_faces_110	2	17	2010.jpg	5	10	1	2	6.421509e+01	2	6.342307e+00	0	3	7.108950e+01	3	1.523909e+00	
MRI_faces_110	2	42	5254.jpg	0	11	0	5	7.417633e+01	5	3.349073e+00	0	5	7.806402e+01	5	3.333826e-01	
MRI_faces_110	2	25	2181.jpg	15	12	1	1	7.994943e+01	1	1.175972e+00	0	2	8.166798e+01	2	1.801412e+00	
MRI_faces_110	2	11	1146.jpg	48	13	1	4	8.502179e+01	4	1.887650e+00	1	5	8.744112e+01	5	3.322869e-01	
MRI_faces_110	2	20	2063.jpg	17	14	1	1	8.932658e+01	1	7.422817e+00	1	3	9.728546e+01	3	4.775946e+00	
MRI_faces_110	2	30	5028.jpg	0	15	0	5	1.036092e+02	5	2.868191e+00	0	5	1.070133e+02	5	6.641279e-01	
MRI_faces_110	2	35	5129.jpg	0	16	0	5	1.092322e+02	5	1.149216e+00	0	5	1.109175e+02	5	6.159146e-01	
MRI_faces_110	2	32	5057.jpg	0	17	0	5	1.130865e+02	5	1.486882e+00	0	5	1.151055e+02	5	7.959081e-01	
MRI_faces_110	2	28	2240.jpg	44	18	1	1	1.174582e+02	1	1.203243e+00	0	1	1.191931e+02	1	2.396340e+00	
MRI_faces_110	2	27	2218.jpg	14	19	1	1	1.231478e+02	1	2.273632e+00	1	4	1.259510e+02	4	2.550449e+00	
MRI_faces_110	2	6	1052.jpg	43	20	1	1	1.300556e+02	1	1.149833e+00	1	2	1.317408e+02	2	1.944605e+00	
MRI_faces_110	2	51	6190.jpg	0	21	0	4	1.352447e+02	4	1.720701e+00	0	5	1.374972e+02	5	3.561616e-01	
MRI_faces_110	2	23	2149.jpg	53	22	1	1	1.393993e+02	1	3.230074e+00	0	5	1.431703e+02	5	1.067116e+00	
