subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_144	 1	 2	 04	 1	 1	 2.014527e+00	 2006.jpg	 2058.jpg	 8	 15	 1	 b	 1	 1	 728.51	 0.80	 0.70	 3.247509e+00	 
MRI_faces_144	 1	 2	 04	 1	 2	 6.014648e+00	 1145.jpg	 1060.jpg	 45	 49	 0	 y	 2	 1	 733.34	 0.32	 0.27	 7.247269e+00	 
MRI_faces_144	 1	 2	 04	 1	 3	 1.301484e+01	 1216.jpg	 1035.jpg	 47	 46	 0	 y	 2	 1	 694.19	 0.30	 0.31	 1.421521e+01	 
MRI_faces_144	 1	 2	 04	 1	 4	 1.601545e+01	 2128.jpg	 2053.jpg	 18	 16	 0	 y	 1	 1	 604.59	 0.65	 0.69	 1.712826e+01	 
MRI_faces_144	 1	 2	 04	 1	 5	 2.101622e+01	 1183.jpg	 1035.jpg	 52	 46	 0	 y	 2	 1	 743.80	 0.23	 0.31	 2.226665e+01	 
MRI_faces_144	 1	 2	 04	 1	 6	 3.101804e+01	 1204.jpg	 1114.jpg	 44	 51	 0	 y	 2	 1	 687.02	 0.34	 0.23	 3.221184e+01	 
MRI_faces_144	 1	 2	 04	 1	 7	 3.401853e+01	 2006.jpg	 2153.jpg	 8	 10	 1	 b	 1	 1	 642.50	 0.80	 0.79	 3.516890e+01	 
MRI_faces_144	 1	 2	 04	 1	 8	 3.701904e+01	 2229.jpg	 2194.jpg	 9	 7	 1	 b	 1	 1	 870.01	 0.80	 0.81	 3.839528e+01	 
MRI_faces_144	 1	 2	 04	 1	 9	 4.602062e+01	 1146.jpg	 1035.jpg	 53	 46	 0	 y	 2	 1	 628.40	 0.19	 0.31	 4.715426e+01	 
MRI_faces_144	 1	 2	 04	 1	 10	 4.902122e+01	 1013.jpg	 2015.jpg	 55	 5	 0	 y	 4	 1	 658.79	 0.16	 0.86	 5.017872e+01	 
MRI_faces_144	 1	 2	 04	 1	 11	 5.902289e+01	 2063.jpg	 2053.jpg	 12	 16	 0	 y	 1	 1	 745.14	 0.77	 0.69	 6.026217e+01	 
