trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0434,Discs.avi,none,none,TRUE
18,17.0406,Tire.avi,none,none,TRUE
19,18.0417,Tire.avi,0.60097,b,TRUE
20,19.0417,Candle.avi,none,none,TRUE
21,20.0417,StopWatch.avi,none,none,TRUE
22,21.0417,Opener.avi,none,none,TRUE
23,22.0419,Water.avi,none,none,TRUE
24,23.0418,Fan.avi,none,none,TRUE
25,24.0416,Globe.avi,none,none,TRUE
26,25.0417,Coffee.avi,none,none,TRUE
27,26.0417,Flag.avi,none,none,TRUE
28,27.0416,Tennis.avi,none,none,TRUE
29,28.0417,Toilet.avi,none,none,TRUE
30,29.0417,RecPlayer.avi,none,none,TRUE
31,30.0417,Leaves.avi,none,none,TRUE
32,31.0417,Leaves.avi,0.52767,b,TRUE
33,32.0487,Leaves.avi,0.68781,b,FALSE
34,33.0681,Flag.avi,none,none,TRUE
35,34.0487,Tire.avi,none,none,TRUE
36,35.0487,Candle.avi,none,none,TRUE
37,36.0486,Toilet.avi,none,none,TRUE
38,37.0486,Globe.avi,none,none,TRUE
39,38.0486,Tennis.avi,none,none,TRUE
40,39.0486,Water.avi,none,none,TRUE
41,40.0486,Water.avi,0.62042,b,TRUE
42,41.0486,Fan.avi,none,none,TRUE
43,42.0486,Coffee.avi,none,none,TRUE
44,43.0486,Coffee.avi,0.62158,b,TRUE
45,44.0486,RecPlayer.avi,none,none,TRUE
46,45.0486,Discs.avi,none,none,TRUE
47,46.0487,StopWatch.avi,none,none,TRUE
48,47.0487,Opener.avi,none,none,TRUE
49,48.0536,MVI_0932_new.avi,none,none,TRUE
50,49.0769,MVI_0920_new.avi,none,none,TRUE
51,50.0549,MVI_0931_new.avi,none,none,TRUE
52,51.0548,MVI_0936_new.avi,none,none,TRUE
53,52.055,MVI_0921_new.avi,none,none,TRUE
54,53.0549,MVI_0921_new.avi,0.4658,b,TRUE
55,54.0547,MVI_0929_new.avi,none,none,TRUE
56,55.0551,MVI_0930_new.avi,none,none,TRUE
57,56.055,MVI_0930_new.avi,none,none,FALSE
58,57.0547,MVI_0937_new.avi,0.15231,b,FALSE
59,58.055,MVI_0934_new.avi,none,none,TRUE
60,59.055,MVI_0917_new.avi,none,none,TRUE
61,60.0549,MVI_0915_new.avi,none,none,TRUE
62,61.0545,MVI_0935_new.avi,none,none,TRUE
63,62.055,MVI_0919_new.avi,none,none,TRUE
64,63.0549,MVI_0922_new.avi,none,none,TRUE
65,64.0596,MVI_0920_new.avi,none,none,TRUE
66,65.0795,MVI_0929_new.avi,none,none,TRUE
67,66.061,MVI_0936_new.avi,none,none,TRUE
68,67.0609,MVI_0934_new.avi,none,none,TRUE
69,68.0609,MVI_0930_new.avi,none,none,TRUE
70,69.0604,MVI_0919_new.avi,none,none,TRUE
71,70.061,MVI_0917_new.avi,none,none,TRUE
72,71.061,MVI_0937_new.avi,none,none,TRUE
73,72.061,MVI_0935_new.avi,none,none,TRUE
74,73.0609,MVI_0932_new.avi,none,none,TRUE
75,74.061,MVI_0921_new.avi,none,none,TRUE
76,75.0609,MVI_0921_new.avi,0.66714,b,TRUE
77,76.0609,MVI_0922_new.avi,none,none,TRUE
78,77.061,MVI_0931_new.avi,none,none,TRUE
79,78.061,MVI_0915_new.avi,none,none,TRUE
